Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
30.03.,Remondy Pagotto V. H.,0,,,,,,0,4,51%,45% (14/31),40% (12/30),40% (4/10),39% (13/33),43% (10/23),43% (3/7),43% (26/61),41% (23/56),42% (49/117),3,0,25% (2/8),40% (4/10),33% (6/18),"['2', '0']","['1', '1', '2', '4']",[],[],[],6.45
27.03.,Burruchaga R. A.,2,,,,,,2,8,54%,60% (25/42),53% (19/36),50% (4/8),40% (19/47),65% (24/37),54% (7/13),56% (44/78),51% (43/84),54% (87/162),6,0,69% (9/13),54% (7/13),62% (16/26),"['2', '0', '5', '1']","['2', '1', '4', '3']","['1', '0', '4', '3', '6', '3']",[],[],1.11
27.03.,Huertas Del Pino C.,1,,,,,,1,4,56%,60% (28/47),35% (13/37),46% (6/13),40% (17/42),47% (17/36),50% (4/8),49% (41/84),44% (34/78),46% (75/162),4,0,46% (6/13),31% (4/13),38% (10/26),[],"['3', '3', '4', '4', '6', '4']","['3', '3']",[],[],5.75
25.03.,Huertas Del Pino C.,2,,,,,,0,1,62%,79% (37/47),45% (13/29),75% (6/8),26% (10/39),58% (21/36),50% (3/6),66% (50/76),41% (31/75),54% (81/151),7,0,82% (9/11),30% (3/10),57% (12/21),"['4', '2']","['1', '0', '3', '0']",[],[],[],1.69
25.03.,Orlov V.,0,,,,,,1,4,52%,74% (29/39),42% (15/36),50% (3/6),21% (10/47),55% (16/29),25% (2/8),59% (44/75),34% (26/76),46% (70/151),3,0,70% (7/10),18% (2/11),43% (9/21),[],"['3', '5', '5', '5']",[],[],[],2.07
24.03.,Huertas Del Pino C.,2,,,,,,2,3,69%,81% (29/36),50% (8/16),0% (0/1),49% (22/45),37% (11/30),57% (4/7),71% (37/52),44% (33/75),55% (70/127),6,0,90% (9/10),36% (4/11),62% (13/21),"['4', '3', '6', '5']","['4', '3', '6', '3']",[],[],[],1.58
24.03.,Mochizuki Y.,0,,,,,,1,2,60%,51% (23/45),63% (19/30),43% (3/7),19% (7/36),50% (8/16),100% (1/1),56% (42/75),29% (15/52),45% (57/127),4,2,64% (7/11),10% (1/10),38% (8/21),"['4', '4']",[],[],[],[],2.29
23.03.,Huertas Del Pino C.,1,,,,,,1,2,64%,68% (17/25),71% (10/14),67% (2/3),36% (8/22),79% (15/19),63% (5/8),69% (27/39),56% (23/41),63% (50/80),7,0,83% (5/6),71% (5/7),77% (10/13),"['1', '0', '3', '0', '6', '1']","['3', '1', '4', '2']",[],[],[],1.70
23.03.,Aboian L.,0,,,,,,1,1,54%,64% (14/22),21% (4/19),38% (3/8),32% (8/25),29% (4/14),33% (1/3),44% (18/41),31% (12/39),38% (30/80),3,0,29% (2/7),17% (1/6),23% (3/13),[],"['2', '3']",[],[],[],2.08
19.03.,Soto M.,2,,,,,,2,3,53%,75% (27/36),53% (17/32),75% (3/4),31% (11/35),65% (20/31),40% (4/10),65% (44/68),47% (31/66),56% (75/134),7,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0']","['2', '0', '4', '0', '6', '0']",[],[],[],1.30
19.03.,Huertas Del Pino C.,0,,,,,,7,4,53%,69% (24/35),35% (11/31),60% (6/10),25% (9/36),47% (15/32),25% (1/4),53% (35/66),35% (24/68),44% (59/134),3,0,56% (5/9),11% (1/9),33% (6/18),"['5', '5']",[],[],[],[],3.33
18.03.,Huertas Del Pino C.,2,,,,,,4,1,64%,75% (27/36),50% (10/20),67% (2/3),48% (12/25),55% (12/22),80% (4/5),66% (37/56),51% (24/47),59% (61/103),7,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],1.37
18.03.,Aguilar Cardozo F.,0,,,,,,0,2,53%,52% (13/25),45% (10/22),20% (1/5),25% (9/36),50% (10/20),33% (1/3),49% (23/47),34% (19/56),41% (42/103),3,0,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],2.94
16.03.,Huertas Del Pino C.,2,,,,,,2,2,57%,69% (27/39),53% (16/30),17% (1/6),49% (28/57),63% (17/27),80% (8/10),62% (43/69),54% (45/84),58% (88/153),9,0,62% (8/13),57% (8/14),59% (16/27),"['3', '4']","['1', '0', '3', '0', '4', '3', '5', '4']","['2', '1', '4', '1', '6', '1']",[],[],1.37
16.03.,Watanabe S.,1,,,,,,0,2,68%,51% (29/57),37% (10/27),20% (2/10),31% (12/39),47% (14/30),83% (5/6),46% (39/84),38% (26/69),42% (65/153),1,0,43% (6/14),38% (5/13),41% (11/27),"['3', '1', '6', '4']","['1', '3', '3', '3', '4', '4']",[],[],[],2.94
09.03.,Justo G. I.,2,,,,,,2,5,53%,75% (30/40),57% (20/35),80% (4/5),36% (17/47),48% (15/31),33% (2/6),67% (50/75),41% (32/78),54% (82/153),6,0,91% (10/11),20% (2/10),57% (12/21),"['3', '1']","['4', '5']",[],[],[],1.36
09.03.,Huertas Del Pino C.,0,,,,,,3,3,60%,64% (30/47),52% (16/31),67% (4/6),25% (10/40),43% (15/35),20% (1/5),59% (46/78),33% (25/75),46% (71/153),4,0,80% (8/10),9% (1/11),43% (9/21),[],"['2', '0']",[],[],[],2.99
01.02.,Huertas Del Pino C.,2,,,,,,"['3', '3', '4', '4']","['2', '1']",[],[],[],-
01.02.,Bidan F.,0,,,,,,"['3', '2', '4', '3']","['2', '2']",[],[],[],-
19.01.,Schwaerzler J. J.,2,,,,,,1,1,60%,75% (27/36),54% (13/24),67% (2/3),49% (20/41),40% (8/20),50% (4/8),67% (40/60),46% (28/61),56% (68/121),8,0,89% (8/9),44% (4/9),67% (12/18),"['4', '3']","['1', '0', '3', '0', '5', '2']",[],[],[],1.26
19.01.,Huertas Del Pino C.,0,,,,,,2,2,67%,51% (21/41),60% (12/20),50% (4/8),25% (9/36),46% (11/24),33% (1/3),54% (33/61),33% (20/60),44% (53/121),2,1,56% (5/9),11% (1/9),33% (6/18),[],"['2', '4']",[],[],[],3.63
13.01.,Reis Da Silva J.,2,,,,,,4,2,65%,82% (27/33),44% (8/18),0% (0/1),32% (7/22),65% (15/23),57% (4/7),69% (35/51),49% (22/45),59% (57/96),4,0,89% (8/9),50% (4/8),71% (12/17),"['5', '3']","['1', '0', '3', '0', '5', '0']",[],[],[],1.51
13.01.,Huertas Del Pino C.,0,,,,,,2,4,49%,68% (15/22),35% (8/23),43% (3/7),18% (6/33),56% (10/18),100% (1/1),51% (23/45),31% (16/51),41% (39/96),6,0,50% (4/8),11% (1/9),29% (5/17),[],"['1', '5']",[],[],[],2.46
12.01.,Huertas Del Pino C.,2,,,,,,4,7,57%,63% (39/62),43% (20/47),65% (11/17),46% (24/52),54% (22/41),47% (7/15),54% (59/109),49% (46/93),52% (105/202),6,0,60% (9/15),50% (7/14),55% (16/29),"['2', '0', '4', '2']","['1', '1', '3', '3', '6', '4']","['2', '0', '4', '0']",[],[],2.06
12.01.,Boscardin Dias P.,1,,,,,,1,7,56%,54% (28/52),46% (19/41),53% (8/15),37% (23/62),57% (27/47),35% (6/17),51% (47/93),46% (50/109),48% (97/202),4,3,50% (7/14),40% (6/15),45% (13/29),"['2', '3', '3', '4', '5', '4']","['1', '0', '2', '1']","['2', '5']",[],[],1.70
29.11.2024,Reis Da Silva J.,2,,,,,,3,3,65%,65% (45/69),59% (22/37),60% (6/10),26% (19/72),54% (20/37),36% (4/11),63% (67/106),36% (39/109),49% (106/215),7,0,75% (12/16),24% (4/17),48% (16/33),"['1', '0', '3', '2', '6', '5']",[],"['3', '1']",[],[],1.51
29.11.2024,Huertas Del Pino C.,1,,,,,,14,1,66%,74% (53/72),46% (17/37),64% (7/11),35% (24/69),41% (15/37),40% (4/10),64% (70/109),37% (39/106),51% (109/215),3,2,76% (13/17),25% (4/16),52% (17/33),"['1', '1', '3', '3']","['3', '1']","['2', '3']",[],[],2.46
28.11.2024,Huertas Del Pino C.,2,,,,,,6,0,76%,84% (26/31),50% (5/10),0% (0/1),60% (21/35),38% (9/24),50% (5/10),76% (31/41),51% (30/59),61% (61/100),6,0,88% (7/8),63% (5/8),75% (12/16),"['2', '0', '5', '1']","['2', '3', '4', '3', '6', '3']",[],[],[],2.66
28.11.2024,Midon L.,0,,,,,,0,4,59%,40% (14/35),63% (15/24),50% (5/10),16% (5/31),50% (5/10),100% (1/1),49% (29/59),24% (10/41),39% (39/100),4,3,38% (3/8),13% (1/8),25% (4/16),[],"['2', '0']",[],[],[],1.44
26.11.2024,Huertas Del Pino C.,2,,,,,,2,1,64%,78% (35/45),60% (15/25),75% (3/4),34% (18/53),52% (14/27),40% (2/5),71% (50/70),40% (32/80),55% (82/150),8,0,91% (10/11),18% (2/11),55% (12/22),"['6', '4']","['3', '3']",[],[],[],2.77
26.11.2024,Rodriguez Taverna S.,0,,,,,,3,3,66%,66% (35/53),48% (13/27),60% (3/5),22% (10/45),40% (10/25),25% (1/4),60% (48/80),29% (20/70),45% (68/150),2,0,82% (9/11),9% (1/11),45% (10/22),[],"['2', '1']",[],[],[],1.41
25.11.2024,Huertas Del Pino C.,2,,,,,,11,4,66%,75% (58/77),59% (23/39),90% (9/10),26% (15/58),37% (21/57),11% (1/9),70% (81/116),31% (36/115),51% (117/231),6,0,94% (16/17),6% (1/17),50% (17/34),[],[],"['3', '2']",[],[],4.02
25.11.2024,Luz O.,1,,,,,,3,8,50%,74% (43/58),63% (36/57),89% (8/9),25% (19/77),41% (16/39),10% (1/10),69% (79/115),30% (35/116),49% (114/231),4,0,94% (16/17),6% (1/17),50% (17/34),[],"['7', '5']",[],[],[],1.22
24.11.2024,Huertas Del Pino C.,2,,,,,,7,1,65%,82% (37/45),54% (13/24),33% (1/3),37% (25/68),50% (14/28),29% (4/14),72% (50/69),41% (39/96),54% (89/165),6,0,85% (11/13),29% (4/14),56% (15/27),"['4', '3']",[],"['2', '2', '4', '2', '6', '2']",[],[],1.58
24.11.2024,Ribero F.,1,,,,,,2,1,71%,63% (43/68),50% (14/28),71% (10/14),18% (8/45),46% (11/24),67% (2/3),59% (57/96),28% (19/69),46% (76/165),4,2,71% (10/14),15% (2/13),44% (12/27),[],"['4', '2']","['1', '0']",[],[],2.29
17.11.2024,Schiessl J. E.,2,,,,,,2,2,83%,67% (45/67),57% (8/14),86% (6/7),30% (13/43),65% (13/20),50% (3/6),65% (53/81),41% (26/63),55% (79/144),7,0,91% (10/11),30% (3/10),62% (13/21),"['2', '0']","['4', '5', '6', '5']",[],[],[],1.51
17.11.2024,Huertas Del Pino C.,0,,,,,,5,0,68%,70% (30/43),35% (7/20),50% (3/6),33% (22/67),43% (6/14),14% (1/7),59% (37/63),35% (28/81),45% (65/144),3,1,70% (7/10),9% (1/11),38% (8/21),[],"['2', '0']",[],[],[],2.46
10.11.2024,Villanueva G.,2,,,,,,0,2,74%,64% (29/45),63% (10/16),0% (0/2),37% (15/41),69% (9/13),67% (4/6),64% (39/61),44% (24/54),55% (63/115),5,0,82% (9/11),40% (4/10),62% (13/21),"['4', '4', '5', '5', '7', '5']","['2', '0']",[],[],[],1.31
10.11.2024,Huertas Del Pino C.,0,,,,,,2,2,76%,63% (26/41),31% (4/13),33% (2/6),36% (16/45),38% (6/16),100% (2/2),56% (30/54),36% (22/61),45% (52/115),5,3,60% (6/10),18% (2/11),38% (8/21),"['2', '1', '5', '4']",[],[],[],[],3.26
04.11.2024,Gaubas V.,2,,,,,,1,2,84%,71% (34/48),56% (5/9),0% (0/1),37% (15/41),68% (17/25),44% (4/9),68% (39/57),48% (32/66),58% (71/123),8,0,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '6', '2']","['3', '1', '5', '3']",[],[],[],1.20
04.11.2024,Huertas Del Pino C.,0,,,,,,2,3,62%,63% (26/41),32% (8/25),56% (5/9),29% (14/48),44% (4/9),100% (1/1),52% (34/66),32% (18/57),42% (52/123),2,0,50% (4/8),11% (1/9),29% (5/17),[],"['3', '4']",[],[],[],4.17
28.10.2024,Kestelboim M.,2,,,,,,0,1,72%,69% (29/42),69% (11/16),33% (1/3),42% (18/43),65% (13/20),40% (4/10),69% (40/58),49% (31/63),59% (71/121),7,0,80% (8/10),44% (4/9),63% (12/19),"['1', '0', '4', '3']","['3', '1', '5', '1']",[],[],[],1.62
28.10.2024,Huertas Del Pino C.,0,,,,,,2,2,68%,58% (25/43),35% (7/20),60% (6/10),31% (13/42),31% (5/16),67% (2/3),51% (32/63),31% (18/58),41% (50/121),3,0,56% (5/9),20% (2/10),37% (7/19),"['1', '1', '4', '4']",[],[],[],[],2.21
27.10.2024,Huertas Del Pino C.,2,,,,,,7,5,60%,74% (53/72),46% (22/48),69% (9/13),40% (31/77),45% (17/38),27% (4/15),63% (75/120),42% (48/115),52% (123/235),5,0,76% (13/17),25% (4/16),52% (17/33),"['2', '3', '4', '3']",[],"['1', '1', '5', '3']",[],[],2.94
27.10.2024,De Krom M.,1,,,,,,3,5,67%,60% (46/77),55% (21/38),73% (11/15),26% (19/72),54% (26/48),31% (4/13),58% (67/115),38% (45/120),48% (112/235),5,5,75% (12/16),24% (4/17),48% (16/33),"['3', '1', '4', '4', '7', '5']",[],"['1', '0']",[],[],1.37
01.10.2024,Heide G.,2,,,,,,2,1,51%,74% (28/38),64% (23/36),100% (10/10),32% (15/47),42% (8/19),67% (2/3),69% (51/74),35% (23/66),53% (74/140),6,0,100% (11/11),18% (2/11),59% (13/22),"['4', '3']","['6', '5']",[],[],[],1.13
01.10.2024,Huertas Del Pino C.,0,,,,,,1,1,71%,68% (32/47),58% (11/19),33% (1/3),26% (10/38),36% (13/36),0% (0/10),65% (43/66),31% (23/74),47% (66/140),4,0,82% (9/11),0% (0/11),41% (9/22),[],[],[],[],[],5.34
30.09.2024,Huertas Del Pino C.,2,,,,,,5,3,64%,77% (34/44),64% (16/25),100% (4/4),19% (7/37),67% (18/27),40% (2/5),72% (50/69),39% (25/64),56% (75/133),7,0,100% (10/10),20% (2/10),60% (12/20),[],"['3', '2', '5', '2']",[],[],[],4.30
30.09.2024,Luz O.,0,,,,,,1,3,58%,81% (30/37),33% (9/27),60% (3/5),23% (10/44),36% (9/25),0% (0/4),61% (39/64),28% (19/69),44% (58/133),3,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.20
