Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
04.06.,Yevseyev D.,0,,,,,,0,2,65%,45% (14/31),41% (7/17),29% (2/7),20% (5/25),25% (3/12),0% (0/0),44% (21/48),22% (8/37),34% (29/85),1,0,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],3.63
03.06.,Yevseyev D.,2,,,,,,6,0,64%,79% (37/47),44% (12/27),71% (5/7),38% (19/50),51% (18/35),33% (4/12),66% (49/74),44% (37/85),54% (86/159),6,0,83% (10/12),33% (4/12),58% (14/24),"['2', '0', '7', '5']","['5', '5', '7', '5']",[],[],[],4.75
03.06.,Carreno-Busta P.,0,,,,,,1,3,59%,62% (31/50),49% (17/35),67% (8/12),21% (10/47),56% (15/27),29% (2/7),56% (48/85),34% (25/74),46% (73/159),4,0,67% (8/12),17% (2/12),42% (10/24),"['4', '5']","['1', '0']",[],[],[],1.16
29.05.,Uchida K.,2,,,,,,5,0,70%,73% (40/55),54% (13/24),0% (0/2),27% (17/62),60% (12/20),50% (2/4),67% (53/79),35% (29/82),51% (82/161),8,0,83% (10/12),17% (2/12),50% (12/24),"['4', '4']","['3', '4']",[],[],[],3.27
29.05.,Yevseyev D.,0,,,,,,10,4,76%,73% (45/62),40% (8/20),50% (2/4),27% (15/55),46% (11/24),100% (2/2),65% (53/82),33% (26/79),49% (79/161),2,0,83% (10/12),17% (2/12),50% (12/24),"['2', '1']","['4', '2']",[],[],[],1.31
27.05.,Yevseyev D.,2,,,,,,5,3,60%,63% (26/41),48% (13/27),38% (3/8),33% (13/39),62% (23/37),100% (7/7),57% (39/68),47% (36/76),52% (75/144),5,0,62% (8/13),54% (7/13),58% (15/26),"['1', '2', '3', '2']","['1', '1', '3', '1', '5', '1']","['1', '0', '5', '2']",[],[],1.47
27.05.,Wendelken H.,1,,,,,,7,6,51%,67% (26/39),38% (14/37),0% (0/7),37% (15/41),52% (14/27),63% (5/8),53% (40/76),43% (29/68),48% (69/144),5,1,46% (6/13),38% (5/13),42% (11/26),"['2', '0', '3', '3', '5', '3']","['1', '0']","['3', '5']",[],[],2.56
17.05.,Sachko V.,2,,,,,,2,1,54%,69% (18/26),50% (11/22),80% (4/5),41% (14/34),75% (18/24),55% (6/11),26,25,83% (5/6),60% (29/48),55% (32/58),58% (61/106),7,0,86% (6/7),75% (6/8),80% (12/15),"['2', '1', '3', '2', '5', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],1.48
17.05.,Yevseyev D.,0,,,,,,2,1,59%,59% (20/34),25% (6/24),45% (5/11),31% (8/26),50% (11/22),20% (1/5),11,17,33% (3/9),45% (26/58),40% (19/48),42% (45/106),3,0,25% (2/8),14% (1/7),20% (3/15),"['2', '2']",[],[],[],[],2.68
05.05.,Rincon D.,2,,,,,,2,1,60%,81% (25/31),57% (12/21),80% (4/5),43% (19/44),47% (7/15),57% (4/7),14,32,89% (8/9),71% (37/52),44% (26/59),57% (63/111),6,0,89% (8/9),40% (4/10),63% (12/19),"['1', '0', '6', '3']","['3', '3', '6', '4']",[],[],[],1.46
05.05.,Yevseyev D.,0,,,,,,0,1,75%,57% (25/44),53% (8/15),43% (3/7),19% (6/31),43% (9/21),20% (1/5),8,30,83% (5/6),56% (33/59),29% (15/52),43% (48/111),4,1,60% (6/10),11% (1/9),37% (7/19),[],"['1', '0']",[],[],[],2.59
04.05.,Yevseyev D.,2,,,,,,1,2,60%,55% (18/33),36% (8/22),17% (1/6),56% (22/39),69% (20/29),73% (8/11),12,34,71% (5/7),47% (26/55),62% (42/68),55% (68/123),7,0,50% (5/10),73% (8/11),62% (13/21),"['1', '0', '3', '0', '5', '2', '6', '3']","['1', '1', '4', '2', '5', '3', '7', '5']",[],[],[],1.10
04.05.,Filip J.,0,,,,,,0,8,57%,44% (17/39),31% (9/29),27% (3/11),45% (15/33),64% (14/22),83% (5/6),8,48,100% (4/4),38% (26/68),53% (29/55),45% (55/123),3,2,27% (3/11),50% (5/10),38% (8/21),"['2', '4', '3', '5']","['1', '0', '3', '4', '4', '5']",[],[],[],6.40
01.05.,Kecmanovic M.,2,,,,,,1,0,59%,75% (36/48),48% (16/33),50% (3/6),36% (26/72),71% (15/21),38% (5/13),30,28,70% (7/10),64% (52/81),44% (41/93),53% (93/174),6,0,79% (11/14),36% (5/14),57% (16/28),"['2', '0', '5', '1']",[],"['2', '0', '4', '2', '7', '5']",[],[],1.04
01.05.,Yevseyev D.,1,,,,,,8,0,77%,64% (46/72),29% (6/21),62% (8/13),25% (12/48),52% (17/33),50% (3/6),33,26,88% (7/8),56% (52/93),36% (29/81),47% (81/174),4,3,64% (9/14),21% (3/14),43% (12/28),[],"['2', '0']","['2', '3', '3', '4']",[],[],9.00
30.04.,Yevseyev D.,2,,,,,,2,1,72%,74% (31/42),38% (6/16),86% (6/7),33% (11/33),63% (15/24),80% (4/5),14,14,64% (37/58),46% (26/57),55% (63/115),7,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '3', '0']","['2', '3', '5', '4']",[],[],[],3.63
30.04.,Coppejans K.,0,,,,,,1,1,58%,67% (22/33),38% (9/24),20% (1/5),26% (11/42),63% (10/16),14% (1/7),15,35,54% (31/57),36% (21/58),45% (52/115),3,0,56% (5/9),11% (1/9),33% (6/18),[],"['2', '0']",[],[],[],1.26
29.04.,Fonio G.,2,,,,,,1,3,75%,60% (27/45),67% (10/15),75% (3/4),40% (16/40),67% (6/9),50% (4/8),12,26,63% (5/8),62% (37/60),45% (22/49),54% (59/109),6,0,89% (8/9),44% (4/9),67% (12/18),"['4', '3', '6', '3']","['2', '0', '3', '1']",[],[],[],1.63
29.04.,Yevseyev D.,0,,,,,,2,0,82%,60% (24/40),33% (3/9),50% (4/8),40% (18/45),33% (5/15),25% (1/4),14,30,100% (6/6),55% (27/49),38% (23/60),46% (50/109),4,0,56% (5/9),11% (1/9),33% (6/18),[],"['1', '2']",[],[],[],2.19
28.04.,Yevseyev D.,2,,,,,,4,0,62%,75% (21/28),65% (11/17),67% (2/3),52% (15/29),69% (11/16),63% (5/8),9,13,40% (2/5),71% (32/45),58% (26/45),64% (58/90),8,0,88% (7/8),71% (5/7),80% (12/15),"['2', '0', '4', '0', '6', '0']","['2', '0', '5', '3']",[],[],[],1.55
28.04.,Dhamne M.,0,,,,,,1,1,64%,48% (14/29),31% (5/16),38% (3/8),25% (7/28),35% (6/17),33% (1/3),6,15,100% (2/2),42% (19/45),29% (13/45),36% (32/90),2,0,29% (2/7),13% (1/8),20% (3/15),[],"['2', '3']",[],[],[],2.34
22.04.,Kopp S.,2,,,,,,1,2,61%,62% (24/39),64% (16/25),67% (4/6),35% (15/43),67% (14/21),57% (4/7),63% (40/64),45% (29/64),54% (69/128),4,0,80% (8/10),40% (4/10),60% (12/20),"['2', '2', '6', '4']","['2', '0', '6', '4']",[],[],[],1.76
22.04.,Yevseyev D.,0,,,,,,1,1,67%,65% (28/43),33% (7/21),43% (3/7),38% (15/39),36% (9/25),33% (2/6),55% (35/64),38% (24/64),46% (59/128),6,0,60% (6/10),20% (2/10),40% (8/20),"['2', '1']","['4', '5']",[],[],[],1.97
16.04.,Boyer T.,2,,,,,,4,3,64%,69% (35/51),48% (14/29),57% (4/7),38% (21/56),58% (15/26),40% (4/10),61% (49/80),44% (36/82),52% (85/162),8,0,75% (9/12),33% (4/12),54% (13/24),"['3', '1', '5', '1']",[],"['2', '0', '6', '4']",[],[],1.38
16.04.,Yevseyev D.,1,,,,,,0,1,68%,63% (35/56),42% (11/26),60% (6/10),31% (16/51),52% (15/29),43% (3/7),56% (46/82),39% (31/80),48% (77/162),2,1,67% (8/12),25% (3/12),46% (11/24),[],"['2', '0', '5', '1']","['3', '4']",[],[],2.89
13.04.,Yevseyev D.,2,,,,,,1,1,61%,78% (29/37),46% (11/24),100% (4/4),36% (9/25),57% (16/28),40% (4/10),66% (40/61),47% (25/53),57% (65/114),6,0,100% (8/8),44% (4/9),71% (12/17),"['1', '0', '3', '0']","['4', '3', '6', '3']",[],[],[],1.23
13.04.,Rocha F.,0,,,,,,3,3,47%,64% (16/25),43% (12/28),60% (6/10),22% (8/37),54% (13/24),0% (0/4),53% (28/53),34% (21/61),43% (49/114),4,3,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],3.88
06.04.,Agamenone F.,2,,,,,,8,0,77%,71% (36/51),27% (4/15),78% (7/9),45% (22/49),79% (11/14),71% (5/7),61% (40/66),52% (33/63),57% (73/129),7,0,78% (7/9),50% (5/10),63% (12/19),"['1', '0', '4', '1', '6', '1']","['4', '2', '5', '3']",[],[],[],1.95
06.04.,Yevseyev D.,0,,,,,,1,1,78%,55% (27/49),21% (3/14),29% (2/7),29% (15/51),73% (11/15),22% (2/9),48% (30/63),39% (26/66),43% (56/129),3,1,50% (5/10),22% (2/9),37% (7/19),[],"['3', '4', '4', '5']",[],[],[],1.78
01.04.,Taberner C.,2,,,,,,0,4,52%,82% (36/44),44% (18/41),83% (5/6),39% (23/59),58% (14/24),50% (5/10),17,29,86% (6/7),64% (54/85),45% (37/83),54% (91/168),7,0,92% (11/12),38% (5/13),64% (16/25),"['2', '1', '4', '1']",[],"['2', '1', '4', '1', '6', '1']",[],[],1.32
01.04.,Yevseyev D.,1,,,,,,1,4,71%,61% (36/59),42% (10/24),50% (5/10),18% (8/44),56% (23/41),17% (1/6),27,45,86% (12/14),55% (46/83),36% (31/85),46% (77/168),3,0,62% (8/13),8% (1/12),36% (9/25),[],"['6', '4']",[],[],[],3.20
25.03.,Neumayer L.,2,,,,,,4,1,64%,84% (21/25),64% (9/14),0% (0/0),60% (15/25),58% (11/19),56% (5/9),77% (30/39),59% (26/44),67% (56/83),8,0,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '4', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],-
25.03.,Yevseyev D.,0,,,,,,0,0,57%,40% (10/25),42% (8/19),44% (4/9),16% (4/25),36% (5/14),0% (0/0),41% (18/44),23% (9/39),33% (27/83),2,1,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],-
25.03.,Yevseyev D.,2,,,,,,1,1,65%,66% (35/53),57% (16/28),33% (1/3),27% (12/44),60% (28/47),38% (3/8),63% (51/81),44% (40/91),53% (91/172),6,0,83% (10/12),25% (3/12),54% (13/24),"['5', '5', '7', '5']","['5', '5']",[],[],[],2.38
25.03.,Alvarez Varona N.,0,,,,,,2,4,48%,73% (32/44),40% (19/47),63% (5/8),34% (18/53),43% (12/28),67% (2/3),56% (51/91),37% (30/81),47% (81/172),4,0,75% (9/12),17% (2/12),46% (11/24),"['3', '2']","['3', '2']",[],[],[],1.54
21.03.,Gakhov I.,2,,,,,,6,3,65%,56% (31/55),43% (13/30),45% (5/11),42% (27/65),56% (15/27),46% (6/13),52% (44/85),46% (42/92),49% (86/177),6,0,54% (7/13),46% (6/13),50% (13/26),[],"['2', '1', '4', '1', '6', '3']","['2', '2', '4', '2', '6', '4']",[],[],1.70
21.03.,Yevseyev D.,1,,,,,,1,1,71%,58% (38/65),44% (12/27),54% (7/13),44% (24/55),57% (17/30),55% (6/11),54% (50/92),48% (41/85),51% (91/177),4,2,54% (7/13),46% (6/13),50% (13/26),"['1', '0', '3', '0', '6', '1']","['2', '4']","['1', '0', '3', '4']",[],[],2.08
20.03.,Jacquet K.,1,,,,,,2,4,60%,65% (22/34),30% (7/23),45% (5/11),55% (27/49),41% (7/17),42% (5/12),51% (29/57),52% (34/66),51% (63/123),3,0,40% (4/10),56% (5/9),47% (9/19),"['1', '1', '2', '2', '4', '4', '6', '4']","['2', '0']",[],[],[],1.27
20.03.,Yevseyev D.,1,,,,,,2,1,74%,45% (22/49),59% (10/17),58% (7/12),35% (12/34),70% (16/23),55% (6/11),48% (32/66),49% (28/57),49% (60/123),7,0,44% (4/9),60% (6/10),53% (10/19),"['1', '0', '2', '1', '4', '3']","['1', '2', '4', '3', '6', '3']",[],[],[],3.54
19.03.,Yevseyev D.,2,,,,,,5,2,66%,64% (48/75),44% (17/39),64% (7/11),36% (21/59),57% (24/42),55% (6/11),57% (65/114),45% (45/101),51% (110/215),7,0,75% (12/16),38% (6/16),56% (18/32),"['1', '0']","['6', '5']","['1', '1', '3', '3', '4', '4', '6', '4']",[],[],1.83
19.03.,Engel J.,1,,,,,,2,6,58%,64% (38/59),43% (18/42),45% (5/11),36% (27/75),56% (22/39),36% (4/11),55% (56/101),43% (49/114),49% (105/215),3,0,63% (10/16),25% (4/16),44% (14/32),[],"['6', '6']","['1', '0', '2', '1', '4', '3']",[],[],1.89
10.03.,Shimizu Y.,2,,,,,,2,5,68%,65% (47/72),47% (16/34),78% (7/9),31% (17/55),61% (27/44),40% (4/10),59% (63/106),44% (44/99),52% (107/205),6,0,85% (11/13),31% (4/13),58% (15/26),"['1', '0', '3', '0']",[],"['2', '0', '4', '0']",[],[],2.12
10.03.,Yevseyev D.,1,,,,,,4,4,56%,69% (38/55),39% (17/44),60% (6/10),35% (25/72),53% (18/34),22% (2/9),56% (55/99),41% (43/106),48% (98/205),4,4,69% (9/13),15% (2/13),42% (11/26),[],"['2', '0']","['1', '4']",[],[],1.67
04.03.,Gueymard Wayenburg S.,2,,,,,,7,10,61%,65% (41/63),40% (16/40),67% (8/12),22% (10/46),57% (16/28),80% (4/5),55% (57/103),35% (26/74),47% (83/177),7,0,71% (10/14),29% (4/14),50% (14/28),"['3', '3', '6', '4']",[],"['4', '2', '6', '4']",[],[],1.73
04.03.,Yevseyev D.,1,,,,,,3,0,62%,78% (36/46),43% (12/28),20% (1/5),35% (22/63),60% (24/40),33% (4/12),65% (48/74),45% (46/103),53% (94/177),3,0,71% (10/14),29% (4/14),50% (14/28),"['2', '1']","['1', '0', '5', '2']","['3', '4']",[],[],2.02
23.02.,Sakamoto R.,1,,,,,,2,2,66%,89% (17/19),40% (4/10),0% (0/1),53% (19/36),55% (11/20),36% (4/11),72% (21/29),54% (30/56),60% (51/85),6,0,83% (5/6),67% (4/6),75% (9/12),"['4', '2', '5', '3']","['1', '0', '3', '0']",[],[],[],2.19
23.02.,Yevseyev D.,0,,,,,,1,0,64%,47% (17/36),45% (9/20),64% (7/11),11% (2/19),60% (6/10),100% (1/1),46% (26/56),28% (8/29),40% (34/85),4,0,33% (2/6),17% (1/6),25% (3/12),"['3', '4']",[],[],[],[],1.63
21.02.,Rincon D.,2,,,,,,10,2,60%,82% (28/34),48% (11/23),100% (3/3),37% (10/27),43% (9/21),60% (3/5),68% (39/57),40% (19/48),55% (58/105),8,0,100% (9/9),33% (3/9),67% (12/18),"['4', '3', '6', '3']","['5', '3']",[],[],[],1.70
21.02.,Yevseyev D.,0,,,,,,3,0,56%,63% (17/27),57% (12/21),40% (2/5),18% (6/34),52% (12/23),0% (0/3),60% (29/48),32% (18/57),45% (47/105),2,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.15
20.02.,Yevseyev D.,2,,,,,,9,2,68%,85% (34/40),37% (7/19),100% (4/4),38% (10/26),59% (13/22),75% (3/4),69% (41/59),48% (23/48),60% (64/107),8,0,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '6', '2']","['5', '3']",[],[],[],1.87
20.02.,Henning P.,0,,,,,,2,0,54%,62% (16/26),41% (9/22),25% (1/4),15% (6/40),63% (12/19),0% (0/4),52% (25/48),31% (18/59),40% (43/107),2,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.85
19.02.,Yevseyev D.,2,,,,,,4,3,52%,77% (24/31),66% (19/29),67% (2/3),31% (11/36),54% (15/28),50% (3/6),72% (43/60),41% (26/64),56% (69/124),7,0,91% (10/11),30% (3/10),62% (13/21),"['7', '5']","['3', '3', '5', '3']",[],[],[],1.40
19.02.,Wendelken H.,0,,,,,,5,3,56%,69% (25/36),46% (13/28),50% (3/6),23% (7/31),34% (10/29),33% (1/3),59% (38/64),28% (17/60),44% (55/124),3,1,70% (7/10),9% (1/11),38% (8/21),[],"['2', '1']",[],[],[],2.81
11.02.,Galarneau A.,2,,,,,,1,2,63%,70% (52/74),51% (22/43),67% (4/6),32% (20/62),47% (22/47),27% (3/11),63% (74/117),39% (42/109),51% (116/226),7,0,88% (15/17),19% (3/16),55% (18/33),"['5', '3']","['4', '5']","['5', '3']",[],[],1.40
11.02.,Yevseyev D.,1,,,,,,5,1,57%,68% (42/62),53% (25/47),73% (8/11),30% (22/74),49% (21/43),33% (2/6),61% (67/109),37% (43/117),49% (110/226),3,3,81% (13/16),12% (2/17),45% (15/33),"['4', '5']","['4', '2']",[],[],[],2.81
05.02.,Moro Canas A.,2,,,,,,6,3,71%,69% (43/62),48% (12/25),50% (2/4),35% (17/49),46% (11/24),63% (5/8),63% (55/87),38% (28/73),52% (83/160),6,0,85% (11/13),38% (5/13),62% (16/26),"['1', '0', '3', '0', '6', '1']",[],"['1', '1', '5', '3']",[],[],1.57
05.02.,Yevseyev D.,1,,,,,,4,1,67%,65% (32/49),54% (13/24),38% (3/8),31% (19/62),52% (13/25),50% (2/4),62% (45/73),37% (32/87),48% (77/160),4,1,62% (8/13),15% (2/13),38% (10/26),[],"['1', '0']","['1', '0']",[],[],2.31
02.02.,Yevseyev D.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['2', '0', '4', '0', '6', '0']",[],[],[],-
02.02.,Qureshi A. N.,0,,,,,,[],[],[],[],[],-
23.01.,Royer V.,2,,,,,,6,3,69%,77% (37/48),32% (7/22),20% (1/5),38% (20/53),57% (17/30),50% (5/10),63% (44/70),45% (37/83),53% (81/153),8,0,69% (9/13),38% (5/13),54% (14/26),"['2', '0', '4', '2', '6', '2']","['2', '4']","['6', '4']",[],[],1.45
23.01.,Yevseyev D.,1,,,,,,3,5,64%,62% (33/53),43% (13/30),50% (5/10),23% (11/48),68% (15/22),80% (4/5),55% (46/83),37% (26/70),47% (72/153),2,0,62% (8/13),31% (4/13),46% (12/26),"['1', '2']","['1', '0', '4', '1', '5', '2']",[],[],[],2.61
22.01.,Yevseyev D.,2,,,,,,3,1,62%,84% (26/31),47% (9/19),100% (3/3),27% (6/22),65% (15/23),57% (4/7),70% (35/50),47% (21/45),59% (56/95),7,0,100% (8/8),50% (4/8),75% (12/16),"['5', '4']","['1', '0', '3', '0', '5', '0']",[],[],[],3.26
22.01.,Klein L.,0,,,,,,2,5,49%,73% (16/22),35% (8/23),43% (3/7),16% (5/31),53% (10/19),0% (0/3),53% (24/45),30% (15/50),41% (39/95),3,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.31
21.01.,Yevseyev D.,2,,,,,,0,2,73%,64% (44/69),46% (12/26),56% (5/9),27% (14/51),54% (20/37),31% (4/13),59% (56/95),39% (34/88),49% (90/183),6,0,71% (10/14),29% (4/14),50% (14/28),[],"['1', '0', '5', '4']","['1', '0', '3', '0']",[],[],1.49
21.01.,Pereira T.,1,,,,,,5,0,58%,73% (37/51),46% (17/37),69% (9/13),36% (25/69),54% (14/26),44% (4/9),61% (54/88),41% (39/95),51% (93/183),4,0,71% (10/14),29% (4/14),50% (14/28),"['3', '1', '6', '2']","['3', '3']","['2', '4']",[],[],2.51
