Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
29.07.,Popko D.,2,,,,,,9,4,55%,65% (35/54),52% (23/44),70% (7/10),40% (21/53),47% (17/36),36% (4/11),23,33,59% (58/98),43% (38/89),51% (96/187),5,0,79% (11/14),29% (4/14),54% (15/28),"['1', '0']","['5', '3']","['3', '2', '4', '3']",[],[],1.47
29.07.,Matusevich A.,1,,,,,,1,3,60%,60% (32/53),53% (19/36),64% (7/11),35% (19/54),48% (21/44),30% (3/10),21,46,57% (51/89),41% (40/98),49% (91/187),5,5,71% (10/14),21% (3/14),46% (13/28),"['1', '1', '4', '2']",[],"['3', '3']",[],[],2.56
22.07.,Bailly G. A.,2,,,,,,2,1,54%,71% (24/34),59% (17/29),75% (3/4),26% (6/23),65% (15/23),80% (4/5),65% (41/63),46% (21/46),57% (62/109),7,0,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '5', '3']","['1', '0', '5', '2']",[],[],[],1.84
22.07.,Popko D.,0,,,,,,2,0,50%,74% (17/23),35% (8/23),20% (1/5),29% (10/34),41% (12/29),25% (1/4),54% (25/46),35% (22/63),43% (47/109),3,1,50% (4/8),11% (1/9),29% (5/17),"['2', '3']",[],[],[],[],1.88
12.07.,Bernet H.,2,,,,,,9,2,69%,84% (38/45),50% (10/20),86% (6/7),26% (9/35),53% (17/32),75% (3/4),28,28,67% (2/3),74% (48/65),39% (26/67),56% (74/132),7,0,90% (9/10),27% (3/11),57% (12/21),[],"['2', '1', '4', '3', '6', '3']",[],[],[],2.31
12.07.,Popko D.,0,,,,,,3,4,52%,74% (26/35),47% (15/32),25% (1/4),16% (7/45),50% (10/20),14% (1/7),9,22,50% (3/6),61% (41/67),26% (17/65),44% (58/132),3,0,73% (8/11),10% (1/10),43% (9/21),[],"['3', '3']",[],[],[],1.62
23.06.,Burruchaga R. A.,2,,,,,,3,2,70%,77% (27/35),53% (8/15),100% (2/2),42% (10/24),63% (17/27),80% (4/5),20,15,83% (15/18),70% (35/50),53% (27/51),61% (62/101),8,0,100% (8/8),57% (4/7),80% (12/15),"['4', '2', '6', '2']","['3', '1', '5', '1']",[],[],[],1.52
23.06.,Popko D.,0,,,,,,2,2,47%,58% (14/24),37% (10/27),20% (1/5),23% (8/35),47% (7/15),0% (0/2),10,17,63% (5/8),47% (24/51),30% (15/50),39% (39/101),2,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],2.54
22.05.,Galan D. E.,2,,,,,,2,0,75%,67% (30/45),60% (9/15),100% (4/4),55% (12/22),48% (12/25),57% (4/7),23,25,75% (12/16),65% (39/60),51% (24/47),59% (63/107),5,0,100% (8/8),57% (4/7),80% (12/15),"['3', '1', '5', '1']","['2', '1', '4', '1']",[],[],[],1.31
22.05.,Popko D.,0,,,,,,0,1,47%,45% (10/22),52% (13/25),43% (3/7),33% (15/45),40% (6/15),0% (0/4),9,14,67% (8/12),49% (23/47),35% (21/60),41% (44/107),5,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],3.44
20.05.,Popko D.,2,,,,,,2,3,61%,64% (47/74),50% (24/48),56% (9/16),190 km/h,144 km/h,27% (16/60),57% (27/47),71% (5/7),25,39,63% (17/27),58% (71/122),40% (43/107),50% (114/229),6,0,59% (10/17),31% (5/16),45% (15/33),"['2', '3', '3', '4', '6', '5']","['2', '0']","['1', '0']",[],[],1.70
20.05.,Dougaz A.,1,,,,,,5,2,56%,73% (44/60),43% (20/47),29% (2/7),184 km/h,150 km/h,36% (27/74),50% (24/48),44% (7/16),39,64,90% (9/10),60% (64/107),42% (51/122),50% (115/229),4,2,69% (11/16),41% (7/17),55% (18/33),"['2', '0', '4', '2', '6', '6']","['2', '3', '4', '3', '6', '3']","['5', '5']",[],[],2.15
14.05.,Poljicak M.,2,,,,,,3,1,64%,68% (41/60),44% (15/34),93% (13/14),41% (9/22),54% (13/24),100% (4/4),30,43,69% (9/13),60% (56/94),48% (22/46),56% (78/140),8,0,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '4', '0']","['2', '1', '5', '2']",[],[],[],1.94
14.05.,Popko D.,0,,,,,,1,1,48%,59% (13/22),46% (11/24),0% (0/4),32% (19/60),56% (19/34),7% (1/14),8,22,31% (4/13),52% (24/46),40% (38/94),44% (62/140),2,0,50% (4/8),11% (1/9),29% (5/17),"['1', '4']",[],[],[],[],1.79
12.05.,Popko D.,2,,,,,,0,1,56%,80% (28/35),57% (16/28),100% (5/5),38% (14/37),42% (14/33),22% (2/9),9,24,20% (1/5),70% (44/63),40% (28/70),54% (72/133),5,0,100% (10/10),20% (2/10),60% (12/20),"['4', '3']","['4', '3']",[],[],[],1.80
12.05.,Dodig M.,0,,,,,,2,3,53%,62% (23/37),58% (19/33),78% (7/9),20% (7/35),43% (12/28),0% (0/5),15,47,33% (1/3),60% (42/70),30% (19/63),46% (61/133),5,1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.93
06.05.,Gueymard Wayenburg S.,2,,,,,,3,12,61%,67% (39/58),32% (12/37),33% (3/9),41% (23/56),61% (36/59),32% (7/22),33,61,71% (12/17),54% (51/95),51% (59/115),52% (110/210),7,0,60% (9/15),47% (7/15),53% (16/30),"['2', '0', '6', '6']","['4', '5']","['1', '0', '2', '1', '4', '1', '5', '2']",[],[],3.63
06.05.,Popko D.,1,,,,,,1,7,49%,59% (33/56),39% (23/59),68% (15/22),33% (19/58),68% (25/37),67% (6/9),19,55,70% (7/10),49% (56/115),46% (44/95),48% (100/210),3,0,53% (8/15),40% (6/15),47% (14/30),"['3', '4', '6', '5']","['2', '0', '6', '4']","['1', '1', '2', '4']",[],[],1.26
22.04.,Reis Da Silva J.,2,,,,,,2,1,67%,68% (28/41),75% (15/20),75% (3/4),26% (9/34),50% (17/34),50% (3/6),70% (43/61),38% (26/68),53% (69/129),7,0,91% (10/11),27% (3/11),59% (13/22),"['2', '1']","['4', '3', '6', '5']",[],[],[],2.81
22.04.,Popko D.,0,,,,,,9,4,50%,74% (25/34),50% (17/34),50% (3/6),32% (13/41),25% (5/20),25% (1/4),62% (42/68),30% (18/61),47% (60/129),3,0,73% (8/11),9% (1/11),41% (9/22),[],"['5', '5']",[],[],[],1.40
16.04.,Rodesch C.,2,,,,,,2,4,67%,71% (30/42),52% (11/21),60% (3/5),31% (13/42),56% (24/43),50% (4/8),65% (41/63),44% (37/85),53% (78/148),6,0,80% (8/10),36% (4/11),57% (12/21),"['1', '0', '3', '2', '4', '3', '6', '3']",[],[],[],[],3.54
16.04.,Popko D.,0,,,,,,2,2,49%,69% (29/42),44% (19/43),50% (4/8),29% (12/42),48% (10/21),40% (2/5),56% (48/85),35% (22/63),47% (70/148),4,2,64% (7/11),20% (2/10),43% (9/21),"['1', '1', '3', '3']",[],[],[],[],1.27
15.04.,Popko D.,2,,,,,,8,4,44%,79% (26/33),50% (21/42),63% (5/8),46% (21/46),46% (19/41),31% (4/13),63% (47/75),46% (40/87),54% (87/162),6,0,73% (8/11),36% (4/11),55% (12/22),"['1', '1', '3', '5', '5', '5']","['4', '3']",[],[],[],1.37
15.04.,Dutra Da Silva D.,0,,,,,,3,8,53%,54% (25/46),54% (22/41),69% (9/13),21% (7/33),50% (21/42),38% (3/8),54% (47/87),37% (28/75),46% (75/162),4,0,64% (7/11),27% (3/11),45% (10/22),"['1', '0', '3', '2', '5', '2']",[],[],[],[],2.94
06.04.,Huesler M.,2,,,,,,12,3,51%,83% (33/40),50% (19/38),60% (3/5),34% (15/44),35% (15/43),60% (3/5),67% (52/78),34% (30/87),50% (82/165),6,0,86% (12/14),20% (3/15),52% (15/29),"['4', '3']",[],"['1', '1', '6', '4']",[],[],1.58
06.04.,Popko D.,1,,,,,,7,1,51%,66% (29/44),65% (28/43),40% (2/5),18% (7/40),50% (19/38),40% (2/5),66% (57/87),33% (26/78),50% (83/165),4,1,80% (12/15),14% (2/14),48% (14/29),[],"['4', '2']","['1', '0']",[],[],2.29
05.04.,Popko D.,2,,,,,,6,0,63%,77% (27/35),71% (15/21),100% (2/2),33% (12/36),59% (13/22),50% (3/6),75% (42/56),43% (25/58),59% (67/114),7,0,100% (10/10),30% (3/10),65% (13/20),"['4', '2', '6', '2']","['7', '5']",[],[],[],2.07
05.04.,Galarneau A.,0,,,,,,2,2,62%,67% (24/36),41% (9/22),50% (3/6),23% (8/35),29% (6/21),0% (0/2),57% (33/58),25% (14/56),41% (47/114),3,1,70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],1.69
04.04.,Popko D.,2,,,,,,5,1,59%,90% (18/20),71% (10/14),0% (0/0),32% (6/19),78% (18/23),56% (5/9),82% (28/34),57% (24/42),68% (52/76),9,0,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '4', '1', '6', '1']","['2', '0', '5', '1']",[],[],[],1.92
04.04.,Ficovich J. P.,0,,,,,,0,2,45%,68% (13/19),22% (5/23),44% (4/9),10% (2/20),29% (4/14),0% (0/0),43% (18/42),18% (6/34),32% (24/76),1,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],1.81
03.04.,Popko D.,2,,,,,,10,9,58%,81% (54/67),53% (26/49),60% (3/5),23% (16/70),48% (26/54),38% (3/8),69% (80/116),34% (42/124),51% (122/240),6,0,89% (16/18),17% (3/18),53% (19/36),"['6', '5']",[],"['2', '4', '5', '5']",[],[],1.42
03.04.,Wiskandt M.,1,,,,,,6,7,56%,77% (54/70),52% (28/54),63% (5/8),19% (13/67),47% (23/49),40% (2/5),66% (82/124),31% (36/116),49% (118/240),4,3,83% (15/18),11% (2/18),47% (17/36),[],[],"['2', '1', '4', '1']",[],[],2.73
01.04.,Popko D.,2,,,,,,8,2,54%,83% (30/36),58% (18/31),75% (3/4),31% (15/49),59% (17/29),25% (2/8),71% (48/68),40% (31/77),54% (79/145),8,0,91% (10/11),20% (2/10),57% (12/21),"['2', '0']","['2', '1']",[],[],[],1.90
01.04.,Meligeni Alves F.,0,,,,,,9,3,63%,69% (34/49),41% (12/29),75% (6/8),17% (6/36),42% (13/31),25% (1/4),60% (46/77),29% (20/68),46% (66/145),2,0,80% (8/10),9% (1/11),43% (9/21),[],"['4', '4']",[],[],[],1.82
31.03.,Popko D.,2,,,,,,8,0,66%,59% (33/56),62% (18/29),63% (5/8),23% (10/43),57% (23/40),50% (3/6),60% (51/85),40% (33/83),50% (84/168),5,0,77% (10/13),25% (3/12),52% (13/25),[],"['2', '1', '5', '2']","['1', '0']",[],[],2.73
31.03.,Duckworth J.,1,,,,,,6,7,52%,77% (33/43),43% (17/40),50% (3/6),41% (23/56),38% (11/29),38% (3/8),60% (50/83),40% (34/85),50% (84/168),5,1,75% (9/12),23% (3/13),48% (12/25),"['1', '0', '4', '1', '6', '1']",[],[],[],[],1.42
30.03.,Popko D.,2,,,,,,2,3,64%,80% (24/30),53% (9/17),100% (1/1),46% (13/28),53% (18/34),80% (4/5),70% (33/47),50% (31/62),59% (64/109),7,0,100% (8/8),57% (4/7),80% (12/15),"['2', '0', '6', '2']","['2', '0', '5', '1']",[],[],[],2.61
30.03.,Grenier H.,0,,,,,,2,6,45%,54% (15/28),47% (16/34),20% (1/5),20% (6/30),47% (8/17),0% (0/1),50% (31/62),30% (14/47),41% (45/109),3,1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],1.45
28.03.,Popko D.,2,,,,,,2,4,58%,79% (26/33),63% (15/24),100% (4/4),36% (8/22),43% (10/23),60% (3/5),72% (41/57),40% (18/45),58% (59/102),5,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '4', '0']","['1', '0']",[],[],[],3.35
28.03.,Tirante T. A.,0,,,,,,3,3,49%,64% (14/22),57% (13/23),40% (2/5),21% (7/33),38% (9/24),0% (0/4),60% (27/45),28% (16/57),42% (43/102),5,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.30
27.03.,Popko D.,2,,,,,,3,2,53%,87% (27/31),48% (13/27),100% (1/1),26% (7/27),63% (12/19),75% (3/4),69% (40/58),41% (19/46),57% (59/104),5,0,100% (9/9),38% (3/8),71% (12/17),"['4', '2', '6', '2']","['3', '1']",[],[],[],3.26
27.03.,Mannarino A.,0,,,,,,2,2,59%,74% (20/27),37% (7/19),25% (1/4),13% (4/31),52% (14/27),0% (0/1),59% (27/46),31% (18/58),43% (45/104),5,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.31
25.03.,Popko D.,2,,,,,,8,7,55%,81% (47/58),60% (29/48),100% (3/3),17% (10/59),50% (31/62),25% (2/8),72% (76/106),34% (41/121),52% (117/227),6,0,100% (16/16),12% (2/17),55% (18/33),[],[],"['4', '3', '6', '3']",[],[],2.63
25.03.,Atmane T.,1,,,,,,11,13,49%,83% (49/59),50% (31/62),75% (6/8),19% (11/58),40% (19/48),0% (0/3),66% (80/121),28% (30/106),48% (110/227),4,2,88% (15/17),0% (0/16),45% (15/33),[],[],[],[],[],1.45
20.03.,Prado Angelo J. C.,2,,,,,,3,2,63%,55% (33/60),50% (18/36),30% (3/10),38% (26/68),60% (21/35),60% (6/10),53% (51/96),46% (47/103),49% (98/199),6,0,53% (8/15),38% (6/16),45% (14/31),"['3', '4', '5', '4', '6', '5']",[],"['2', '0', '4', '0', '6', '6']",[],[],2.36
20.03.,Popko D.,1,,,,,,4,6,66%,62% (42/68),40% (14/35),40% (4/10),45% (27/60),50% (18/36),70% (7/10),54% (56/103),47% (45/96),51% (101/199),4,0,63% (10/16),47% (7/15),55% (17/31),"['2', '0', '5', '5']","['3', '1', '5', '1']","['1', '4', '4', '5', '6', '5']",[],[],1.55
18.03.,Popko D.,2,,,,,,4,2,48%,76% (22/29),53% (17/32),67% (2/3),39% (15/38),47% (14/30),30% (3/10),64% (39/61),43% (29/68),53% (68/129),4,0,90% (9/10),33% (3/9),63% (12/19),"['3', '3', '5', '3']","['2', '1']",[],[],[],2.02
18.03.,Andrade A.,0,,,,,,2,1,56%,61% (23/38),53% (16/30),70% (7/10),24% (7/29),47% (15/32),33% (1/3),57% (39/68),36% (22/61),47% (61/129),6,0,67% (6/9),10% (1/10),37% (7/19),"['1', '0']",[],[],[],[],1.73
11.03.,Bueno G.,2,,,,,,2,2,63%,72% (26/36),62% (13/21),0% (0/0),34% (10/29),50% (18/36),43% (3/7),68% (39/57),43% (28/65),55% (67/122),7,0,100% (9/9),30% (3/10),63% (12/19),"['1', '0', '6', '3']","['6', '4']",[],[],[],1.53
11.03.,Popko D.,0,,,,,,1,5,45%,66% (19/29),50% (18/36),57% (4/7),28% (10/36),38% (8/21),0% (0/0),57% (37/65),32% (18/57),45% (55/122),3,0,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],2.40
02.03.,Popko D.,1,,,,,,2,6,51%,76% (32/42),34% (14/41),38% (3/8),33% (17/51),50% (17/34),33% (3/9),55% (46/83),40% (34/85),48% (80/168),2,0,64% (9/14),23% (3/13),44% (12/27),[],"['4', '4', '6', '4']","['1', '1']",[],[],1.18
02.03.,De La Fuente S.,1,,,,,,2,4,60%,67% (34/51),50% (17/34),67% (6/9),24% (10/42),66% (27/41),63% (5/8),60% (51/85),45% (37/83),52% (88/168),8,0,77% (10/13),36% (5/14),56% (15/27),"['4', '3']","['1', '0']","['1', '0', '2', '1', '5', '2']",[],[],4.51
22.02.,Lajovic D.,2,,,,,,4,0,72%,63% (33/52),70% (14/20),0% (0/3),33% (14/42),48% (21/44),33% (4/12),65% (47/72),41% (35/86),52% (82/158),8,0,75% (9/12),31% (4/13),52% (13/25),"['2', '1', '5', '2']",[],"['3', '3', '6', '4']",[],[],1.19
22.02.,Popko D.,1,,,,,,5,6,49%,67% (28/42),52% (23/44),67% (8/12),37% (19/52),30% (6/20),100% (3/3),59% (51/86),35% (25/72),48% (76/158),2,0,69% (9/13),25% (3/12),48% (12/25),[],"['2', '0', '4', '0']","['2', '1']",[],[],4.36
20.02.,Popko D.,2,,,,,,"['1', '1', '5', '3']","['1', '0', '4', '3', '6', '3']",[],[],[],-
20.02.,Jordan P.,0,,,,,,"['1', '0']","['3', '3']",[],[],[],-
11.02.,Rinderknech A.,2,,,,,,3,0,70%,76% (29/38),63% (10/16),0% (0/0),33% (10/30),53% (18/34),43% (3/7),72% (39/54),44% (28/64),57% (67/118),6,0,100% (9/9),33% (3/9),67% (12/18),"['3', '2', '5', '2']","['1', '0']",[],[],[],1.15
11.02.,Popko D.,0,,,,,,2,1,47%,67% (20/30),47% (16/34),57% (4/7),24% (9/38),38% (6/16),0% (0/0),56% (36/64),28% (15/54),43% (51/118),4,2,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],5.71
09.02.,Mmoh M.,2,,,,,,4,2,59%,93% (27/29),65% (13/20),0% (0/0),36% (12/33),55% (18/33),33% (3/9),82% (40/49),45% (30/66),61% (70/115),9,0,100% (9/9),33% (3/9),67% (12/18),[],"['2', '0', '4', '0', '6', '0']",[],[],[],1.43
09.02.,Popko D.,0,,,,,,4,3,50%,64% (21/33),45% (15/33),67% (6/9),7% (2/29),35% (7/20),0% (0/0),55% (36/66),18% (9/49),39% (45/115),1,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.82
08.02.,Popko D.,2,,,,,,6,3,58%,76% (37/49),56% (20/36),25% (1/4),21% (13/63),68% (21/31),40% (2/5),67% (57/85),36% (34/94),51% (91/179),7,0,80% (12/15),14% (2/14),48% (14/29),[],"['5', '3']","['3', '4']",[],[],2.48
08.02.,Gomez F. A.,1,,,,,,9,7,67%,79% (50/63),32% (10/31),60% (3/5),24% (12/49),44% (16/36),75% (3/4),64% (60/94),33% (28/85),49% (88/179),3,1,86% (12/14),20% (3/15),52% (15/29),"['3', '2', '5', '2']",[],"['3', '1']",[],[],1.50
05.02.,Collarini A.,2,,,,,,2,0,69%,78% (28/36),56% (9/16),100% (4/4),28% (9/32),75% (21/28),80% (4/5),71% (37/52),50% (30/60),60% (67/112),8,0,100% (8/8),44% (4/9),71% (12/17),"['2', '1', '4', '1', '6', '1']","['6', '4']",[],[],[],1.83
05.02.,Popko D.,0,,,,,,2,0,53%,72% (23/32),25% (7/28),20% (1/5),22% (8/36),44% (7/16),0% (0/4),50% (30/60),29% (15/52),40% (45/112),2,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],1.83
23.01.,Zhukayev B.,2,,,,,,12,0,62%,88% (36/41),56% (14/25),0% (0/1),25% (9/36),56% (19/34),40% (2/5),76% (50/66),40% (28/70),57% (78/136),7,0,91% (10/11),20% (2/10),57% (12/21),"['2', '0', '5', '3']",[],[],[],[],1.41
23.01.,Popko D.,0,,,,,,5,6,51%,75% (27/36),44% (15/34),60% (3/5),12% (5/41),44% (11/25),100% (1/1),60% (42/70),24% (16/66),43% (58/136),3,0,80% (8/10),9% (1/11),43% (9/21),"['3', '4']",[],[],[],[],2.77
21.01.,Popko D.,2,,,,,,3,0,59%,81% (21/26),44% (8/18),0% (0/1),43% (10/23),62% (16/26),63% (5/8),66% (29/44),53% (26/49),59% (55/93),8,0,88% (7/8),56% (5/9),71% (12/17),"['1', '0', '3', '0', '6', '3']","['2', '0', '6', '2']",[],[],[],3.39
21.01.,Collignon R.,0,,,,,,2,8,47%,57% (13/23),38% (10/26),38% (3/8),19% (5/26),56% (10/18),100% (1/1),47% (23/49),34% (15/44),41% (38/93),2,0,44% (4/9),13% (1/8),29% (5/17),"['1', '3']",[],[],[],[],1.29
13.01.,Arnaboldi F.,2,,,,,,1,4,58%,59% (29/49),57% (20/35),75% (9/12),44% (14/32),59% (19/32),55% (6/11),58% (49/84),52% (33/64),55% (82/148),6,0,73% (8/11),55% (6/11),64% (14/22),"['1', '0', '3', '0', '6', '1']","['1', '1']","['2', '0', '4', '0']",[],[],2.77
13.01.,Popko D.,1,,,,,,3,2,50%,56% (18/32),41% (13/32),45% (5/11),41% (20/49),43% (15/35),25% (3/12),48% (31/64),42% (35/84),45% (66/148),4,0,45% (5/11),27% (3/11),36% (8/22),[],"['1', '0', '2', '1', '5', '2']",[],[],[],1.41
07.01.,Wong C.,2,,,,,,10,2,64%,88% (50/57),50% (16/32),86% (6/7),28% (18/64),39% (18/46),20% (2/10),34,40,67% (14/21),74% (66/89),33% (36/110),51% (102/199),8,0,94% (15/16),12% (2/17),52% (17/33),"['6', '5']",[],"['7', '5']",[],[],1.45
07.01.,Popko D.,1,,,,,,8,0,58%,72% (46/64),61% (28/46),80% (8/10),12% (7/57),50% (16/32),14% (1/7),30,32,73% (11/15),67% (74/110),26% (23/89),49% (97/199),2,0,88% (15/17),6% (1/16),48% (16/33),[],"['2', '0']",[],[],[],2.68
