10.10.2023,Wang X.,0,1,4,,,,1,1,67%,59% (20/34),41% (7/17),0% (0/3),8% (2/26),33% (6/18),0% (0/0),4,53% (27/51),18% (8/44),37% (35/95),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.49
09.10.2023,Li Z.,2,6,3,6,,,10,2,61%,79% (34/43),50% (14/28),67% (2/3),28% (16/58),74% (20/27),36% (4/11),6,68% (48/71),42% (36/85),54% (84/156),5,92% (11/12),36% (4/11),65% (15/23),"['2', '0', '4', '0']",[],"['2', '0', '5', '1']",[],[],2.19
09.10.2023,Lock B.,1,1,6,1,,,11,6,68%,72% (42/58),26% (7/27),64% (7/11),21% (9/43),50% (14/28),33% (1/3),5,58% (49/85),32% (23/71),46% (72/156),3,64% (7/11),8% (1/12),35% (8/23),[],"['5', '3']",[],[],[],1.64
ATP - SINGLES :  Zhuhai (China),hard,header
20.09.2023,Li Z.,0,4,3,,,,4,0,47%,68% (17/25),50% (14/28),20% (1/5),25% (10/40),36% (4/11),13% (1/8),17,12,37% (10/27),6,58% (31/53),27% (14/51),43% (45/104),3,60% (6/10),11% (1/9),37% (7/19),"['2', '4']",[],[],[],[],3.39
20.09.2023,Svrcina D.,2,6,6,,,,1,1,78%,75% (30/40),64% (7/11),88% (7/8),32% (8/25),50% (14/28),80% (4/5),18,5,43% (3/7),7,73% (37/51),42% (22/53),57% (59/104),4,89% (8/9),40% (4/10),63% (12/19),"['1', '0', '3', '0']","['3', '2', '6', '3']",[],[],[],1.33
CHALLENGER MEN - SINGLES :  Guangzhou (China),hard,header
12.09.2023,Li Z.,0,3,4,,,,4,6,52%,73% (19/26),42% (10/24),25% (1/4),27% (8/30),35% (9/26),50% (1/2),5,58% (29/50),30% (17/56),43% (46/106),2,67% (6/9),10% (1/10),37% (7/19),"['2', '1']",[],[],[],[],2.29
12.09.2023,Kachmazov A.,2,6,6,,,,10,4,54%,73% (22/30),65% (17/26),50% (1/2),27% (7/26),58% (14/24),75% (3/4),7,70% (39/56),42% (21/50),57% (60/106),4,90% (9/10),33% (3/9),63% (12/19),"['2', '2', '4', '2']","['2', '1']",[],[],[],1.58
ITF MEN - SINGLES :  M25 Hong Kong 2 (Hong Kong),hard,header
ITF MEN - SINGLES :  M25 Hong Kong (Hong Kong),hard,header
CHALLENGER MEN - SINGLES :  Zhuhai (China),hard,header
25.08.2023,Li Z.,0,6^3,1,,,,8,2,60%,66% (23/35),70% (16/23),71% (5/7),16% (7/44),38% (6/16),0% (0/4),5,67% (39/58),22% (13/60),44% (52/118),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.83
25.08.2023,Jung J.,2,7^7,6,,,,5,2,73%,84% (37/44),63% (10/16),100% (4/4),34% (12/35),30% (7/23),29% (2/7),10,78% (47/60),33% (19/58),56% (66/118),7,100% (10/10),22% (2/9),63% (12/19),[],"['2', '0', '4', '0']",[],[],[],1.41
24.08.2023,Li Z.,2,6,6,,,,6,0,56%,82% (23/28),64% (14/22),100% (3/3),34% (11/32),53% (9/17),60% (3/5),7,74% (37/50),41% (20/49),58% (57/99),3,100% (9/9),33% (3/9),67% (12/18),"['5', '3']","['3', '2', '6', '3']",[],[],[],1.91
24.08.2023,Karlovskiy E.,0,3,3,,,,3,2,65%,66% (21/32),47% (8/17),40% (2/5),18% (5/28),36% (8/22),0% (0/3),5,59% (29/49),26% (13/50),42% (42/99),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.80
23.08.2023,Li Z.,2,4,6,6,,,13,6,60%,80% (39/49),48% (16/33),78% (7/9),31% (12/39),58% (22/38),50% (5/10),11,67% (55/82),44% (34/77),56% (89/159),4,85% (11/13),38% (5/13),62% (16/26),[],"['4', '2', '6', '2']","['1', '1', '3', '1', '6', '2']",[],[],1.60
23.08.2023,Li H.,1,6,2,2,,,5,5,51%,69% (27/39),42% (16/38),50% (5/10),20% (10/49),52% (17/33),22% (2/9),5,56% (43/77),33% (27/82),44% (70/159),3,62% (8/13),15% (2/13),38% (10/26),"['3', '2']",[],"['1', '0']",[],[],2.26
22.08.2023,Li Z.,2,6,6,,,,4,3,55%,75% (21/28),57% (13/23),50% (1/2),55% (11/20),74% (14/19),100% (5/5),10,67% (34/51),64% (25/39),66% (59/90),9,88% (7/8),71% (5/7),80% (12/15),"['1', '1', '5', '3']","['1', '0', '3', '0', '5', '0']",[],[],[],1.58
22.08.2023,Haliak M.,0,3,0,,,,3,4,51%,45% (9/20),26% (5/19),0% (0/5),25% (7/28),43% (10/23),50% (1/2),5,36% (14/39),33% (17/51),34% (31/90),1,29% (2/7),13% (1/8),20% (3/15),"['1', '0']",[],[],[],[],2.29
ITF MEN - SINGLES :  M25 Yinchuan (China),hard,header
ITF MEN - SINGLES :  M25 Fuzhou (China),hard,header
ITF MEN - SINGLES :  M15 Tianjin 4 (China),hard,header
ITF MEN - SINGLES :  M15 Tianjin (China),hard,header
ITF MEN - SINGLES :  M25 Luzhou (China),hard,header
ITF MEN - SINGLES :  M25 Kashiwa (Japan),hard,header
