Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
12.07.,Pinnington Jones J.,2,,,,,,5,1,80%,70% (37/53),54% (7/13),67% (2/3),17% (5/29),52% (13/25),60% (3/5),67% (44/66),33% (18/54),52% (62/120),6,0,90% (9/10),30% (3/10),60% (12/20),"['3', '4', '5', '4']","['4', '3']",[],[],[],1.50
12.07.,Crawford O.,0,,,,,,1,3,54%,83% (24/29),48% (12/25),40% (2/5),30% (16/53),46% (6/13),33% (1/3),67% (36/54),33% (22/66),48% (58/120),4,0,70% (7/10),10% (1/10),40% (8/20),"['3', '1']",[],[],[],[],2.48
11.07.,Pinnington Jones J.,2,,,,,,6,6,60%,80% (48/60),55% (22/40),80% (4/5),20% (11/54),53% (24/45),38% (3/8),70% (70/100),35% (35/99),53% (105/199),5,0,94% (15/16),20% (3/15),58% (18/31),[],"['2', '0']","['2', '1', '5', '2']",[],[],1.25
11.07.,Winter E.,1,,,,,,9,8,55%,80% (43/54),47% (21/45),63% (5/8),20% (12/60),45% (18/40),20% (1/5),65% (64/99),30% (30/100),47% (94/199),5,0,80% (12/15),6% (1/16),42% (13/31),[],[],"['3', '5']",[],[],3.70
09.07.,Pinnington Jones J.,2,,,,,,7,9,57%,66% (39/59),50% (22/44),60% (6/10),28% (15/53),64% (25/39),45% (5/11),59% (61/103),43% (40/92),52% (101/195),5,0,73% (11/15),36% (5/14),55% (16/29),"['2', '0', '4', '2', '6', '4']","['3', '3']","['2', '0']",[],[],1.28
09.07.,Wendelken H.,1,,,,,,8,3,58%,72% (38/53),36% (14/39),55% (6/11),34% (20/59),50% (22/44),40% (4/10),57% (52/92),41% (42/103),48% (94/195),5,0,64% (9/14),27% (4/15),45% (13/29),"['2', '3', '4', '5']","['2', '1', '4', '3']",[],[],[],3.47
08.07.,Pinnington Jones J.,2,,,,,,3,4,59%,79% (27/34),38% (9/24),83% (5/6),32% (11/34),73% (19/26),83% (5/6),62% (36/58),50% (30/60),56% (66/118),7,0,88% (7/8),56% (5/9),71% (12/17),"['1', '0', '2', '1', '6', '3']","['3', '1', '6', '2']",[],[],[],1.40
08.07.,Budkov Kjaer N.,0,,,,,,2,7,57%,68% (23/34),27% (7/26),17% (1/6),21% (7/34),63% (15/24),17% (1/6),50% (30/60),38% (22/58),44% (52/118),3,0,44% (4/9),13% (1/8),29% (5/17),"['1', '1']",[],[],[],[],2.81
03.07.,Cobolli F.,3,,,,,,2,4,56%,65% (35/54),69% (29/42),67% (2/3),40% (22/55),63% (22/35),67% (6/9),38,31,78% (21/27),66% (63/96),50% (45/90),58% (108/186),7,0,92% (12/13),43% (6/14),67% (18/27),2527,"['1', '0', '4', '1', '6', '1']","['4', '2']","['1', '0', '5', '2']",[],[],1.42
03.07.,Pinnington Jones J.,0,,,,,,4,4,61%,60% (33/55),37% (13/35),33% (3/9),35% (19/54),31% (13/42),33% (1/3),16,34,55% (11/20),50% (45/90),34% (33/96),42% (78/186),3,1,57% (8/14),8% (1/13),33% (9/27),2590,[],"['4', '5']",[],[],[],3.15
01.07.,Pinnington Jones J.,3,,,,,,11,5,57%,82% (51/62),52% (24/46),88% (7/8),22% (14/65),54% (21/39),23% (3/13),44,34,76% (26/34),69% (75/108),34% (35/104),52% (110/212),8,0,94% (16/17),19% (3/16),58% (19/33),2928,[],"['4', '2']","['4', '5', '6', '5']",[],[],2.78
01.07.,Etcheverry T. M.,0,,,,,,11,4,63%,78% (51/65),46% (18/39),77% (10/13),18% (11/62),48% (22/46),13% (1/8),39,35,52% (13/25),66% (69/104),31% (33/108),48% (102/212),2,0,81% (13/16),6% (1/17),42% (14/33),2845,[],[],"['2', '0']",[],[],1.46
24.06.,Borges N.,2,,,,,,7,1,76%,72% (47/65),43% (9/21),63% (5/8),187 km/h,163 km/h,34% (23/68),62% (23/37),38% (5/13),30,36,94% (15/16),65% (56/86),44% (46/105),53% (102/191),7,0,79% (11/14),36% (5/14),57% (16/28),[],"['3', '3', '5', '3']","['1', '0', '4', '1', '6', '3']",[],[],1.59
24.06.,Pinnington Jones J.,1,,,,,,3,14,65%,66% (45/68),38% (14/37),62% (8/13),189 km/h,164 km/h,28% (18/65),57% (12/21),38% (3/8),18,42,81% (17/21),56% (59/105),35% (30/86),47% (89/191),3,0,64% (9/14),21% (3/14),43% (12/28),"['3', '2']","['2', '1']","['2', '4']",[],[],2.37
17.06.,Nava E.,2,,,,,,26,2,71%,84% (66/79),45% (15/33),100% (9/9),26% (19/73),52% (25/48),18% (2/11),72% (81/112),36% (44/121),54% (125/233),6,0,100% (16/16),14% (2/14),60% (18/30),"['4', '2']",[],"['3', '1']",[],[],2.08
17.06.,Pinnington Jones J.,1,,,,,,5,11,60%,74% (54/73),48% (23/48),82% (9/11),16% (13/79),55% (18/33),0% (0/9),64% (77/121),28% (31/112),46% (108/233),4,6,86% (12/14),0% (0/16),40% (12/30),[],[],[],[],[],1.70
15.06.,Schoolkate T.,2,,,,,,6,4,52%,58% (28/48),58% (26/45),38% (3/8),38% (28/74),64% (36/56),47% (8/17),58% (54/93),49% (64/130),53% (118/223),6,0,67% (10/15),50% (8/16),58% (18/31),"['2', '0', '5', '3']","['2', '3', '4', '3']","['1', '0', '2', '1', '3', '2', '6', '3']",[],[],1.78
15.06.,Pinnington Jones J.,1,,,,,,6,7,57%,62% (46/74),36% (20/56),53% (9/17),42% (20/48),42% (19/45),63% (5/8),51% (66/130),42% (39/93),47% (105/223),4,1,50% (8/16),33% (5/15),42% (13/31),"['2', '3', '4', '5']","['3', '1']","['1', '1', '2', '2']",[],[],1.95
14.06.,Pinnington Jones J.,2,,,,,,5,5,61%,73% (37/51),56% (18/32),75% (3/4),38% (15/39),29% (9/31),50% (2/4),66% (55/83),34% (24/70),52% (79/153),5,0,91% (10/11),18% (2/11),55% (12/22),"['3', '3']","['4', '3']",[],[],[],1.69
14.06.,Mochizuki S.,0,,,,,,1,0,56%,62% (24/39),71% (22/31),50% (2/4),27% (14/51),44% (14/32),25% (1/4),66% (46/70),34% (28/83),48% (74/153),5,0,82% (9/11),9% (1/11),45% (10/22),"['3', '2']",[],[],[],[],2.07
13.06.,Pinnington Jones J.,2,,,,,,7,2,76%,87% (33/38),67% (8/12),100% (2/2),23% (9/39),69% (20/29),60% (3/5),82% (41/50),43% (29/68),59% (70/118),8,0,100% (10/10),30% (3/10),65% (13/20),"['6', '5']","['1', '0', '5', '2']",[],[],[],2.54
13.06.,Landaluce M.,0,,,,,,1,6,57%,77% (30/39),31% (9/29),40% (2/5),13% (5/38),33% (4/12),0% (0/2),57% (39/68),18% (9/50),41% (48/118),2,0,70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],1.52
12.06.,Pinnington Jones J.,2,,,,,,6,5,60%,73% (48/66),43% (19/44),70% (7/10),30% (22/74),63% (26/41),44% (4/9),61% (67/110),42% (48/115),51% (115/225),5,0,80% (12/15),25% (4/16),52% (16/31),"['4', '4']",[],"['1', '0', '5', '2', '6', '3']",[],[],2.27
12.06.,Harris B.,1,,,,,,6,4,64%,70% (52/74),37% (15/41),56% (5/9),27% (18/66),57% (25/44),30% (3/10),58% (67/115),39% (43/110),49% (110/225),5,1,75% (12/16),20% (3/15),48% (15/31),"['4', '3']","['6', '4']","['3', '5']",[],[],1.59
10.06.,Pinnington Jones J.,2,,,,,,3,5,51%,80% (28/35),50% (17/34),88% (7/8),38% (18/48),55% (12/22),31% (4/13),65% (45/69),43% (30/70),54% (75/139),8,0,90% (9/10),40% (4/10),65% (13/20),"['2', '1', '4', '1']","['1', '0', '6', '5']",[],[],[],1.64
10.06.,Kukushkin M.,0,,,,,,3,1,69%,63% (30/48),45% (10/22),69% (9/13),20% (7/35),50% (17/34),13% (1/8),57% (40/70),35% (24/69),46% (64/139),2,0,60% (6/10),10% (1/10),35% (7/20),[],"['2', '2']",[],[],[],2.18
02.06.,Uchiyama Y.,2,,,,,,7,3,55%,69% (38/55),49% (22/45),67% (8/12),29% (16/55),43% (18/42),50% (3/6),60% (60/100),35% (34/97),48% (94/197),8,0,71% (10/14),20% (3/15),45% (13/29),[],"['3', '1', '6', '4']","['2', '0']",[],[],2.23
02.06.,Pinnington Jones J.,1,,,,,,4,4,57%,71% (39/55),57% (24/42),50% (3/6),31% (17/55),51% (23/45),33% (4/12),65% (63/97),40% (40/100),52% (103/197),2,0,80% (12/15),29% (4/14),55% (16/29),"['3', '1', '5', '1']","['3', '4']","['2', '3']",[],[],1.61
01.06.,Pinnington Jones J.,2,,,,,,5,3,62%,78% (28/36),36% (8/22),71% (5/7),44% (16/36),77% (10/13),45% (5/11),62% (36/58),53% (26/49),58% (62/107),5,0,78% (7/9),63% (5/8),71% (12/17),"['2', '0', '4', '0', '5', '1']","['1', '0', '4', '1']",[],[],[],1.61
01.06.,Grenier H.,0,,,,,,3,2,73%,56% (20/36),23% (3/13),55% (6/11),22% (8/36),64% (14/22),29% (2/7),47% (23/49),38% (22/58),42% (45/107),5,0,38% (3/8),22% (2/9),29% (5/17),"['1', '4']","['3', '5']",[],[],[],2.23
29.03.,Martin A.,2,,,,,,"['3', '1', '4', '2', '6', '2']","['2', '2', '5', '3']",[],[],[],2.44
29.03.,Pinnington Jones J.,0,,,,,,"['2', '3']","['1', '0']",[],[],[],1.50
28.03.,Pinnington Jones J.,2,,,,,,"['1', '0', '4', '1', '5', '2']","['2', '1', '6', '3']",[],[],[],1.57
28.03.,Gray A.,0,,,,,,"['2', '4']",[],[],[],[],2.28
27.03.,Pinnington Jones J.,2,,,,,,[],"['2', '0', '4', '0']","['1', '0', '3', '2', '5', '4']",[],[],1.43
27.03.,Vandecasteele Q.,1,,,,,,"['5', '3']","['2', '5']","['2', '2', '4', '4']",[],[],2.66
25.03.,Pinnington Jones J.,2,,,,,,"['1', '2', '4', '3', '5', '4']","['1', '0', '2', '1']",[],[],[],1.20
25.03.,Martin D.,0,,,,,,"['2', '0', '4', '4']","['1', '1']",[],[],[],4.18
25.02.,Svajda T.,2,,,,,,1,2,57%,63% (29/46),54% (19/35),67% (6/9),40% (17/42),58% (15/26),100% (4/4),59% (48/81),47% (32/68),54% (80/149),6,0,73% (8/11),40% (4/10),57% (12/21),"['1', '1', '4', '2']","['2', '1', '6', '5']",[],[],[],2.34
25.02.,Pinnington Jones J.,0,,,,,,3,3,62%,60% (25/42),42% (11/26),0% (0/4),37% (17/46),46% (16/35),33% (3/9),53% (36/68),41% (33/81),46% (69/149),4,0,60% (6/10),27% (3/11),43% (9/21),"['1', '0']","['5', '5', '6', '6']",[],[],[],1.55
02.02.,Eubanks C.,2,,,,,,5,0,82%,73% (27/37),75% (6/8),100% (1/1),40% (10/25),60% (9/15),67% (4/6),73% (33/45),48% (19/40),61% (52/85),8,0,100% (8/8),50% (4/8),75% (12/16),"['4', '2']","['1', '0', '3', '0', '6', '1']",[],[],[],1.31
02.02.,Pinnington Jones J.,0,,,,,,4,3,63%,60% (15/25),40% (6/15),33% (2/6),27% (10/37),25% (2/8),0% (0/1),53% (21/40),27% (12/45),39% (33/85),2,1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],3.26
01.02.,Pinnington Jones J.,2,,,,,,5,5,60%,64% (35/55),44% (16/36),50% (5/10),46% (26/56),46% (16/35),71% (5/7),56% (51/91),46% (42/91),51% (93/182),9,0,62% (8/13),33% (5/15),46% (13/28),[],"['5', '3', '6', '6']","['1', '2', '4', '3', '6', '3']",[],[],2.33
01.02.,Svajda Z.,1,,,,,,2,2,62%,54% (30/56),54% (19/35),29% (2/7),36% (20/55),56% (20/36),50% (5/10),54% (49/91),44% (40/91),49% (89/182),1,0,67% (10/15),38% (5/13),54% (15/28),"['3', '1', '5', '1']","['4', '5', '6', '5']","['2', '0']",[],[],1.56
29.01.,Kingsley C.,2,,,,,,6,1,65%,76% (26/34),56% (10/18),0% (0/0),31% (9/29),61% (11/18),60% (3/5),69% (36/52),43% (20/47),57% (56/99),7,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '5', '1']","['5', '4']",[],[],[],2.36
29.01.,Pinnington Jones J.,0,,,,,,4,5,62%,69% (20/29),39% (7/18),40% (2/5),24% (8/34),44% (8/18),0% (0/0),57% (27/47),31% (16/52),43% (43/99),3,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.55
15.11.2024,Miyoshi K.,2,,,,,,5,4,51%,78% (31/40),50% (19/38),80% (4/5),30% (16/54),69% (24/35),33% (3/9),64% (50/78),45% (40/89),54% (90/167),6,0,90% (9/10),30% (3/10),60% (12/20),"['3', '3']","['1', '0', '3', '0']",[],[],[],3.39
15.11.2024,Pinnington Jones J.,0,,,,,,4,13,61%,70% (38/54),31% (11/35),67% (6/9),23% (9/40),50% (19/38),20% (1/5),55% (49/89),36% (28/78),46% (77/167),4,0,70% (7/10),10% (1/10),40% (8/20),"['3', '2']",[],[],[],[],1.29
13.11.2024,Pinnington Jones J.,2,,,,,,7,7,52%,84% (21/25),61% (14/23),0% (0/1),45% (14/31),54% (13/24),50% (4/8),73% (35/48),49% (27/55),60% (62/103),9,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '4', '1']","['2', '1', '5', '4']",[],[],[],1.53
13.11.2024,Maloney P.,0,,,,,,1,3,56%,55% (17/31),46% (11/24),50% (4/8),16% (4/25),39% (9/23),100% (1/1),51% (28/55),27% (13/48),40% (41/103),1,0,56% (5/9),11% (1/9),33% (6/18),[],"['2', '2']",[],[],[],2.40
11.11.2024,Pinnington Jones J.,2,,,,,,8,11,56%,68% (40/59),50% (23/46),67% (6/9),35% (22/62),56% (15/27),40% (4/10),60% (63/105),42% (37/89),52% (100/194),7,0,79% (11/14),31% (4/13),56% (15/27),"['2', '2', '4', '2']",[],"['2', '0', '5', '3']",[],[],3.04
11.11.2024,Lajal M.,1,,,,,,10,4,70%,65% (40/62),44% (12/27),60% (6/10),32% (19/59),50% (23/46),33% (3/9),58% (52/89),40% (42/105),48% (94/194),3,0,69% (9/13),21% (3/14),44% (12/27),"['2', '1']","['2', '0']","['2', '3']",[],[],1.35
08.10.2024,Basing M.,2,,,,,,1,5,65%,56% (33/59),44% (14/32),54% (7/13),41% (17/41),67% (18/27),78% (7/9),52% (47/91),51% (35/68),52% (82/159),5,0,50% (6/12),58% (7/12),54% (13/24),"['2', '0', '6', '2']","['1', '1']","['1', '0', '3', '0', '5', '2', '6', '3']",[],[],4.17
08.10.2024,Pinnington Jones J.,1,,,,,,6,10,60%,59% (24/41),33% (9/27),22% (2/9),44% (26/59),56% (18/32),46% (6/13),49% (33/68),48% (44/91),48% (77/159),5,0,42% (5/12),50% (6/12),46% (11/24),[],"['1', '0', '2', '1', '4', '1', '6', '1']","['1', '3', '3', '5']",[],[],1.20
05.10.2024,Basavareddy N.,2,,,,,,5,2,52%,77% (20/26),63% (15/24),50% (1/2),41% (17/41),74% (14/19),50% (4/8),70% (35/50),52% (31/60),60% (66/110),7,0,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '6', '2']","['3', '3', '5', '3']",[],[],[],1.47
05.10.2024,Pinnington Jones J.,0,,,,,,2,3,68%,59% (24/41),26% (5/19),50% (4/8),23% (6/26),38% (9/24),50% (1/2),48% (29/60),30% (15/50),40% (44/110),3,1,50% (4/8),11% (1/9),29% (5/17),[],"['3', '2']",[],[],[],2.56
04.10.2024,Pinnington Jones J.,2,,,,,,4,4,65%,66% (46/70),34% (13/38),73% (11/15),49% (19/39),44% (14/32),63% (5/8),55% (61/110),45% (31/69),51% (92/179),7,0,64% (7/11),45% (5/11),55% (12/22),"['2', '3', '4', '5']","['2', '2', '3', '3', '6', '4']",[],[],[],1.70
04.10.2024,Smith C.,0,,,,,,2,3,55%,51% (20/39),56% (18/32),38% (3/8),34% (24/70),66% (25/38),27% (4/15),55% (38/69),45% (49/110),49% (87/179),3,0,55% (6/11),36% (4/11),45% (10/22),"['3', '1', '4', '2']","['2', '1', '3', '2']",[],[],[],2.05
02.10.2024,Pinnington Jones J.,2,,,,,,10,2,60%,79% (30/38),48% (12/25),67% (2/3),38% (10/26),47% (16/34),75% (3/4),67% (42/63),43% (26/60),55% (68/123),5,0,90% (9/10),30% (3/10),60% (12/20),"['5', '4']","['2', '3', '5', '4']",[],[],[],1.77
02.10.2024,Schoolkate T.,0,,,,,,2,4,43%,62% (16/26),53% (18/34),25% (1/4),21% (8/38),52% (13/25),33% (1/3),57% (34/60),33% (21/63),45% (55/123),5,3,70% (7/10),10% (1/10),40% (8/20),[],"['2', '0']",[],[],[],1.96
30.09.2024,Pinnington Jones J.,2,,,,,,4,5,48%,86% (19/22),58% (14/24),0% (0/0),33% (13/40),68% (21/31),31% (4/13),72% (33/46),48% (34/71),57% (67/117),8,0,100% (8/8),44% (4/9),71% (12/17),"['1', '0', '5', '2']","['3', '2', '6', '3']",[],[],[],1.48
30.09.2024,Mayo A.,0,,,,,,1,5,56%,68% (27/40),32% (10/31),69% (9/13),14% (3/22),42% (10/24),0% (0/0),52% (37/71),28% (13/46),43% (50/117),2,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],2.53
23.09.2024,Galarneau A.,2,,,,,,2,3,72%,69% (38/55),62% (13/21),80% (4/5),31% (14/45),48% (12/25),40% (2/5),67% (51/76),37% (26/70),53% (77/146),5,0,91% (10/11),18% (2/11),55% (12/22),"['6', '6']","['1', '0']",[],[],[],2.09
23.09.2024,Pinnington Jones J.,0,,,,,,6,1,64%,69% (31/45),52% (13/25),60% (3/5),31% (17/55),38% (8/21),20% (1/5),63% (44/70),33% (25/76),47% (69/146),5,1,82% (9/11),9% (1/11),45% (10/22),"['6', '5']",[],[],[],[],1.69
17.09.2024,Nakagawa N.,2,,,,,,9,2,49%,67% (24/36),50% (19/38),63% (5/8),27% (10/37),63% (20/32),80% (4/5),58% (43/74),43% (30/69),51% (73/143),7,0,73% (8/11),36% (4/11),55% (12/22),"['1', '2', '5', '4']","['3', '3', '6', '4']",[],[],[],3.95
17.09.2024,Pinnington Jones J.,0,,,,,,5,9,54%,73% (27/37),38% (12/32),20% (1/5),33% (12/36),50% (19/38),38% (3/8),57% (39/69),42% (31/74),49% (70/143),3,0,64% (7/11),27% (3/11),45% (10/22),"['2', '0', '5', '5']","['2', '1']",[],[],[],1.23
16.09.2024,Pinnington Jones J.,2,,,,,,1,14,47%,63% (31/49),48% (27/56),67% (10/15),31% (15/48),57% (27/47),50% (4/8),55% (58/105),44% (42/95),50% (100/200),7,0,67% (10/15),29% (4/14),48% (14/29),"['6', '4']",[],"['2', '3', '4', '3', '6', '5']",[],[],1.34
16.09.2024,Hilderbrand T.,1,,,,,,10,12,51%,69% (33/48),43% (20/47),50% (4/8),37% (18/49),52% (29/56),33% (5/15),56% (53/95),45% (47/105),50% (100/200),3,1,71% (10/14),33% (5/15),52% (15/29),[],"['2', '1', '4', '1', '6', '1']","['3', '1', '4', '4']",[],[],3.13
16.09.2024,Pinnington Jones J.,2,,,,,,5,6,56%,77% (37/48),38% (14/37),71% (5/7),43% (25/58),47% (18/38),29% (4/14),60% (51/85),45% (43/96),52% (94/181),6,0,83% (10/12),36% (4/11),61% (14/23),"['2', '0', '4', '0']",[],"['1', '0', '5', '2']",[],[],1.23
16.09.2024,Nanda G.,1,,,,,,4,0,60%,57% (33/58),53% (20/38),71% (10/14),23% (11/48),62% (23/37),29% (2/7),55% (53/96),40% (34/85),48% (87/181),4,1,64% (7/11),17% (2/12),39% (9/23),[],"['3', '1', '6', '2']",[],[],[],3.96
06.09.2024,Dzumhur D.,1,,,,,,1,0,73%,61% (35/57),71% (15/21),50% (2/4),43% (20/47),61% (25/41),41% (7/17),64% (50/78),51% (45/88),57% (95/166),7,0,82% (9/11),58% (7/12),70% (16/23),"['3', '5', '5', '5']","['2', '1', '4', '1', '6', '1']","['2', '0', '4', '0']",[],[],2.06
06.09.2024,Pinnington Jones J.,1,,,,,,0,11,53%,57% (27/47),39% (16/41),59% (10/17),39% (22/57),29% (6/21),50% (2/4),49% (43/88),36% (28/78),43% (71/166),3,0,42% (5/12),18% (2/11),30% (7/23),"['1', '0', '5', '2']",[],[],[],[],1.71
05.09.2024,Pinnington Jones J.,2,,,,,,3,5,53%,76% (31/41),58% (21/36),71% (5/7),52% (26/50),57% (8/14),60% (6/10),68% (52/77),53% (34/64),61% (86/141),8,0,83% (10/12),55% (6/11),70% (16/23),[],"['2', '0', '4', '0', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],1.23
05.09.2024,Lock B.,1,,,,,,1,3,78%,48% (24/50),43% (6/14),40% (4/10),24% (10/41),42% (15/36),29% (2/7),47% (30/64),32% (25/77),39% (55/141),2,0,45% (5/11),17% (2/12),30% (7/23),"['3', '2']","['1', '4']",[],[],[],3.95
03.09.2024,Pinnington Jones J.,2,,,,,,3,2,56%,75% (36/48),54% (20/37),80% (8/10),42% (20/48),56% (14/25),63% (5/8),66% (56/85),47% (34/73),57% (90/158),9,0,85% (11/13),42% (5/12),64% (16/25),[],"['3', '3', '5', '3']","['1', '0', '3', '0', '5', '0']",[],[],1.39
03.09.2024,Dougaz A.,1,,,,,,4,1,66%,58% (28/48),44% (11/25),38% (3/8),25% (12/48),46% (17/37),20% (2/10),53% (39/73),34% (29/85),43% (68/158),1,0,58% (7/12),15% (2/13),36% (9/25),"['2', '1']","['3', '2']",[],[],[],2.89
