Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Ostrava (Czech Republic) - Qualification,clay,header
19.03. 14:35,Vacherot V.,2,7^7,6^6,6,,,4,1,71%,82% (61/74),47% (14/30),75% (3/4),21% (12/56),43% (19/44),40% (2/5),72% (75/104),31% (31/100),52% (106/204),8,0,94% (16/17),13% (2/16),55% (18/33),[],[],[],[],[],1.46
CHALLENGER MEN - SINGLES :  Murcia (Spain) - Qualification,clay,header
18.03. 14:30,Brancaccio R.,2,7^7,6,,,,5,4,69%,67% (37/55),48% (12/25),50% (3/6),39% (19/49),57% (12/21),80% (4/5),61% (49/80),44% (31/70),53% (80/150),5,0,73% (8/11),36% (4/11),55% (12/22),[],[],[],[],[],1.01
18.03. 14:30,Juarez F.,0,6^2,4,,,,1,2,70%,61% (30/49),43% (9/21),20% (1/5),33% (18/55),52% (13/25),50% (3/6),56% (39/70),39% (31/80),47% (70/150),5,1,64% (7/11),27% (3/11),45% (10/22),[],[],[],[],[],9.35
16.03. 20:25,Brancaccio R.,2,6,6,,,,1,1,55%,68% (23/34),61% (17/28),67% (2/3),43% (18/42),59% (16/27),31% (4/13),65% (40/62),49% (34/69),56% (74/131),6,0,89% (8/9),40% (4/10),63% (12/19),[],[],[],[],[],1.60
16.03. 20:25,Shelbayh A.,0,4,3,,,,3,4,61%,57% (24/42),41% (11/27),69% (9/13),32% (11/34),39% (11/28),33% (1/3),51% (35/69),35% (22/62),44% (57/131),4,2,60% (6/10),11% (1/9),37% (7/19),[],[],[],[],[],2.25
ITF MEN - SINGLES :  M15 Villena 2 (Spain),hard,header
CHALLENGER MEN - SINGLES :  Glasgow (United Kingdom),hard,header
20.02. 19:40,Brancaccio R.,0,4,6^7,,,,2,6,66%,72% (41/57),45% (13/29),75% (3/4),20% (9/46),33% (7/21),0% (0/1),63% (54/86),24% (16/67),46% (70/153),5,4,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],3.04
20.02. 19:40,Budkov Kjaer N.,2,6,7^9,,,,8,0,69%,80% (37/46),67% (14/21),100% (1/1),28% (16/57),55% (16/29),25% (1/4),76% (51/67),37% (32/86),54% (83/153),5,0,100% (11/11),9% (1/11),55% (12/22),[],[],[],[],[],1.35
19.02. 17:30,Brancaccio R.,2,7,2,6,,,1,4,60%,60% (34/57),45% (17/38),25% (2/8),34% (16/47),58% (18/31),55% (6/11),54% (51/95),44% (34/78),49% (85/173),6,0,60% (9/15),43% (6/14),52% (15/29),[],[],[],[],[],2.33
19.02. 17:30,Hassan B.,1,5,6,3,,,7,4,60%,66% (31/47),42% (13/31),45% (5/11),40% (23/57),55% (21/38),75% (6/8),56% (44/78),46% (44/95),51% (88/173),4,1,57% (8/14),40% (6/15),48% (14/29),[],[],[],[],[],1.56
CHALLENGER MEN - SINGLES :  Glasgow (United Kingdom) - Qualification,hard,header
17.02. 16:10,Brancaccio R.,2,6^4,7,6,,,11,5,70%,77% (51/66),50% (14/28),75% (3/4),31% (21/67),53% (28/53),71% (5/7),69% (65/94),41% (49/120),53% (114/214),7,0,93% (14/15),31% (5/16),61% (19/31),[],[],[],[],[],1.25
17.02. 16:10,Bass F.,1,7^7,5,1,,,10,3,56%,69% (46/67),47% (25/53),29% (2/7),23% (15/66),50% (14/28),25% (1/4),59% (71/120),31% (29/94),47% (100/214),3,0,69% (11/16),7% (1/15),39% (12/31),[],[],[],[],[],3.70
16.02. 17:20,Brancaccio R.,2,6,6,,,,3,3,63%,81% (30/37),45% (10/22),100% (2/2),40% (17/43),76% (16/21),36% (4/11),68% (40/59),52% (33/64),59% (73/123),7,0,100% (8/8),57% (4/7),80% (12/15),[],[],[],[],[],1.74
16.02. 17:20,Lamasine T.,0,2,1,,,,2,2,67%,60% (26/43),24% (5/21),64% (7/11),19% (7/37),55% (12/22),0% (0/2),48% (31/64),32% (19/59),41% (50/123),3,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],2.00
ITF MEN - SINGLES :  M25 Roehampton (United Kingdom),hard,header
ITF MEN - SINGLES :  M25 Glasgow (United Kingdom),hard,header
ITF MEN - SINGLES :  M25 Sunderland (United Kingdom),hard,header
CHALLENGER MEN - SINGLES :  Nottingham 3 (United Kingdom),hard,header
08.01. 19:30,Brancaccio R.,1,3,7^7,4,,,2,4,60%,75% (53/71),36% (17/47),64% (7/11),31% (21/68),35% (11/31),11% (1/9),59% (70/118),32% (32/99),47% (102/217),3,2,75% (12/16),7% (1/15),42% (13/31),[],[],[],[],[],2.31
08.01. 19:30,Novak D.,2,6,6^5,6,,,10,0,69%,69% (47/68),65% (20/31),89% (8/9),25% (18/71),64% (30/47),36% (4/11),68% (67/99),41% (48/118),53% (115/217),7,0,93% (14/15),25% (4/16),58% (18/31),[],[],[],[],[],1.57
07.01. 16:10,Brancaccio R.,2,6,6,,,,0,3,60%,70% (23/33),55% (12/22),67% (4/6),39% (15/38),68% (13/19),63% (5/8),64% (35/55),49% (28/57),56% (63/112),9,0,78% (7/9),56% (5/9),67% (12/18),[],[],[],[],[],1.85
07.01. 16:10,Lamasine T.,0,4,2,,,,7,0,67%,61% (23/38),32% (6/19),38% (3/8),30% (10/33),45% (10/22),33% (2/6),51% (29/57),36% (20/55),44% (49/112),1,0,44% (4/9),22% (2/9),33% (6/18),[],[],[],[],[],1.87
CHALLENGER MEN - SINGLES :  Nottingham 3 (United Kingdom) - Qualification,hard,header
06.01. 17:30,Brancaccio R.,2,7^7,3,6,,,6,5,60%,77% (43/56),47% (18/38),50% (4/8),37% (30/81),52% (16/31),50% (4/8),65% (61/94),41% (46/112),52% (107/206),5,0,73% (11/15),27% (4/15),50% (15/30),[],[],[],[],[],1.69
06.01. 17:30,Brady P.,1,6^4,6,3,,,6,4,72%,63% (51/81),48% (15/31),50% (4/8),23% (13/56),53% (20/38),50% (4/8),59% (66/112),35% (33/94),48% (99/206),5,0,73% (11/15),27% (4/15),50% (15/30),[],[],[],[],[],2.10
05.01. 21:05,Brancaccio R.,2,6,6,,,,4,2,64%,74% (29/39),41% (9/22),80% (4/5),38% (10/26),69% (9/13),100% (4/4),62% (38/61),49% (19/39),57% (57/100),8,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],1.14
05.01. 21:05,Martin T.,0,4,1,,,,2,1,67%,62% (16/26),31% (4/13),0% (0/4),26% (10/39),59% (13/22),20% (1/5),51% (20/39),38% (23/61),43% (43/100),2,0,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],5.00
CHALLENGER MEN - SINGLES :  Valencia (Spain),clay,header
10.10.2024,Brancaccio R.,0,4,6^4,,,,2,5,45%,80% (24/30),44% (16/36),0% (0/3),27% (11/41),38% (10/26),40% (2/5),61% (40/66),31% (21/67),46% (61/133),3,0,73% (8/11),18% (2/11),45% (10/22),[],[],[],[],[],3.14
10.10.2024,Galan D. E.,2,6,7^7,,,,5,1,61%,73% (30/41),62% (16/26),60% (3/5),20% (6/30),56% (20/36),100% (3/3),69% (46/67),39% (26/66),54% (72/133),7,0,82% (9/11),27% (3/11),55% (12/22),[],[],[],[],[],1.33
08.10.2024,Brancaccio R.,2,7^9,7,,,,6,9,48%,69% (34/49),42% (22/53),69% (9/13),46% (32/70),48% (12/25),38% (5/13),55% (56/102),46% (44/95),51% (100/197),6,0,67% (8/12),42% (5/12),54% (13/24),[],[],[],[],[],2.23
08.10.2024,Pellegrino A.,0,6^7,5,,,,3,1,74%,54% (38/70),52% (13/25),62% (8/13),31% (15/49),58% (31/53),31% (4/13),54% (51/95),45% (46/102),49% (97/197),4,3,58% (7/12),33% (4/12),46% (11/24),[],[],[],[],[],1.61
CHALLENGER MEN - SINGLES :  Valencia (Spain) - Qualification,clay,header
07.10.2024,Brancaccio R.,2,6,6,,,,6,3,60%,90% (28/31),48% (10/21),0% (0/1),39% (14/36),42% (8/19),60% (3/5),73% (38/52),40% (22/55),56% (60/107),8,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],2.29
07.10.2024,Molcan A.,0,3,4,,,,5,3,65%,61% (22/36),58% (11/19),40% (2/5),10% (3/31),52% (11/21),100% (1/1),60% (33/55),27% (14/52),44% (47/107),2,0,67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],1.58
06.10.2024,Brancaccio R.,2,6,6,,,,3,4,63%,80% (28/35),43% (9/21),83% (5/6),49% (20/41),57% (16/28),27% (4/15),66% (37/56),52% (36/69),58% (73/125),5,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],2.63
06.10.2024,Neumayer L.,0,3,2,,,,0,3,59%,51% (21/41),43% (12/28),73% (11/15),20% (7/35),57% (12/21),17% (1/6),48% (33/69),34% (19/56),42% (52/125),5,1,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],1.45
CHALLENGER MEN - SINGLES :  Alicante (Spain) - Qualification,hard,header
29.09.2024,Brancaccio R.,0,1,4,,,,4,10,48%,76% (22/29),34% (11/32),56% (5/9),15% (4/27),50% (14/28),100% (1/1),54% (33/61),33% (18/55),44% (51/116),3,2,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],1.42
29.09.2024,Engel J.,2,6,6,,,,10,5,49%,85% (23/27),50% (14/28),0% (0/1),24% (7/29),66% (21/32),44% (4/9),67% (37/55),46% (28/61),56% (65/116),7,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],2.73
CHALLENGER MEN - SINGLES :  Lisbon (Portugal) - Qualification,clay,header
23.09.2024,Brancaccio R.,0,6^8,3,,,,3,2,60%,70% (30/43),52% (15/29),33% (1/3),29% (15/52),46% (12/26),25% (1/4),63% (45/72),35% (27/78),48% (72/150),5,0,80% (8/10),9% (1/11),43% (9/21),[],[],[],[],[],1.97
23.09.2024,Rincon D.,2,7^10,6,,,,5,2,67%,71% (37/52),54% (14/26),75% (3/4),30% (13/43),48% (14/29),67% (2/3),65% (51/78),38% (27/72),52% (78/150),5,0,91% (10/11),20% (2/10),57% (12/21),[],[],[],[],[],1.76
22.09.2024,Brancaccio R.,2,6,6,,,,2,2,74%,86% (24/28),80% (8/10),0% (0/0),51% (18/35),47% (9/19),57% (4/7),84% (32/38),50% (27/54),64% (59/92),5,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],1.36
22.09.2024,Fanselow S.,0,3,1,,,,3,0,65%,49% (17/35),53% (10/19),43% (3/7),14% (4/28),20% (2/10),0% (0/0),50% (27/54),16% (6/38),36% (33/92),5,1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.99
CHALLENGER MEN - SINGLES :  Dobrich 2 (Bulgaria),clay,header
10.09.2024,Brancaccio R.,0,5,3,,,,1,2,60%,64% (23/36),46% (11/24),20% (1/5),32% (12/38),40% (10/25),40% (2/5),57% (34/60),35% (22/63),46% (56/123),5,0,60% (6/10),18% (2/11),38% (8/21),[],[],[],[],[],1.65
10.09.2024,Kuzmanov D.,2,7,6,,,,3,1,60%,68% (26/38),60% (15/25),60% (3/5),36% (13/36),54% (13/24),80% (4/5),65% (41/63),43% (26/60),54% (67/123),5,0,82% (9/11),40% (4/10),62% (13/21),[],[],[],[],[],2.18
CHALLENGER MEN - SINGLES :  Seville (Spain),clay,header
04.09.2024,Brancaccio R.,0,3,2,,,,2,6,61%,67% (18/27),47% (8/17),0% (0/3),30% (13/44),42% (10/24),0% (0/6),59% (26/44),34% (23/68),44% (49/112),5,1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.80
04.09.2024,Rodriguez Taverna S.,2,6,6,,,,2,0,65%,70% (31/44),58% (14/24),100% (6/6),33% (9/27),53% (9/17),100% (3/3),66% (45/68),41% (18/44),56% (63/112),5,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],1.94
03.09.2024,Brancaccio R.,2,7,6,,,,3,3,74%,83% (29/35),42% (5/12),67% (2/3),43% (19/44),69% (18/26),42% (5/12),72% (34/47),53% (37/70),61% (71/117),8,0,89% (8/9),50% (5/10),68% (13/19),[],[],[],[],[],1.26
03.09.2024,Sanchez Quilez A.,0,5,1,,,,2,0,63%,57% (25/44),31% (8/26),58% (7/12),17% (6/35),58% (7/12),33% (1/3),47% (33/70),28% (13/47),39% (46/117),2,0,50% (5/10),11% (1/9),32% (6/19),[],[],[],[],[],3.66
CHALLENGER MEN - SINGLES :  Seville (Spain) - Qualification,clay,header
02.09.2024,Brancaccio R.,2,6,7,,,,3,4,66%,66% (33/50),54% (14/26),71% (5/7),32% (12/37),62% (18/29),67% (4/6),62% (47/76),45% (30/66),54% (77/142),8,0,82% (9/11),36% (4/11),59% (13/22),[],[],[],[],[],2.09
02.09.2024,Martin Tiffon P.,0,4,5,,,,3,6,56%,68% (25/37),38% (11/29),33% (2/6),34% (17/50),46% (12/26),29% (2/7),55% (36/66),38% (29/76),46% (65/142),2,0,64% (7/11),18% (2/11),41% (9/22),[],[],[],[],[],1.70
01.09.2024,Brancaccio R.,2,6,6,,,,0,2,64%,80% (24/30),53% (9/17),100% (2/2),47% (17/36),79% (15/19),42% (5/12),70% (33/47),58% (32/55),64% (65/102),8,0,100% (7/7),63% (5/8),80% (12/15),[],[],[],[],[],1.22
01.09.2024,Araujo P.,0,1,2,,,,0,1,65%,53% (19/36),21% (4/19),58% (7/12),20% (6/30),47% (8/17),0% (0/2),42% (23/55),30% (14/47),36% (37/102),2,0,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],4.00
CHALLENGER MEN - SINGLES :  Como (Italy),clay,header
28.08.2024,Brancaccio R.,0,4,3,,,,1,3,64%,61% (22/36),60% (12/20),50% (2/4),0 km/h,0 km/h,28% (11/40),38% (12/32),0% (0/5),61% (34/56),32% (23/72),45% (57/128),4,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.31
28.08.2024,Piros Z.,2,6,6,,,,4,1,56%,73% (29/40),63% (20/32),100% (5/5),0 km/h,0 km/h,39% (14/36),40% (8/20),50% (2/4),68% (49/72),39% (22/56),55% (71/128),6,0,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],1.52
27.08.2024,Brancaccio R.,2,4,7^8,6,,,5,4,71%,64% (43/67),61% (17/28),33% (2/6),0 km/h,0 km/h,37% (22/60),54% (21/39),63% (5/8),63% (60/95),43% (43/99),53% (103/194),7,0,73% (11/15),33% (5/15),53% (16/30),[],[],[],[],[],2.40
27.08.2024,Pucinelli de Almeida M.,1,6,6^6,2,,,2,5,61%,63% (38/60),46% (18/39),38% (3/8),0 km/h,0 km/h,36% (24/67),39% (11/28),67% (4/6),57% (56/99),37% (35/95),47% (91/194),3,1,67% (10/15),27% (4/15),47% (14/30),[],[],[],[],[],1.54
ITF MEN - SINGLES :  M25 Santander (Spain),clay,header
CHALLENGER MEN - SINGLES :  Cordenons (Italy) - Qualification,clay,header
04.08.2024,Brancaccio R.,1,1,6,2,,,2,9,52%,68% (25/37),44% (15/34),44% (4/9),0 km/h,0 km/h,27% (15/56),58% (22/38),14% (2/14),56% (40/71),39% (37/94),47% (77/165),3,0,58% (7/12),17% (2/12),38% (9/24),[],[],[],[],[],1.47
04.08.2024,Pecci A.,2,6,3,6,,,8,10,60%,73% (41/56),42% (16/38),86% (12/14),0 km/h,0 km/h,32% (12/37),56% (19/34),56% (5/9),61% (57/94),44% (31/71),53% (88/165),7,0,83% (10/12),42% (5/12),63% (15/24),[],[],[],[],[],2.59
ITF MEN - SINGLES :  M25 Denia (Spain),clay,header
ITF MEN - SINGLES :  M25 Gandia (Spain),clay,header
CHALLENGER MEN - SINGLES :  Trieste (Italy) - Qualification,clay,header
07.07.2024,Brancaccio R.,0,4,1,,,,2,5,58%,89% (16/18),38% (5/13),33% (1/3),33% (11/33),41% (7/17),14% (1/7),68% (21/31),36% (18/50),48% (39/81),4,0,67% (4/6),14% (1/7),38% (5/13),[],[],[],[],[],1.02
07.07.2024,Hermans M.,1,6,2,,,,2,1,66%,67% (22/33),59% (10/17),86% (6/7),11% (2/18),62% (8/13),67% (2/3),64% (32/50),32% (10/31),52% (42/81),6,0,86% (6/7),33% (2/6),62% (8/13),[],[],[],[],[],11.30
CHALLENGER MEN - SINGLES :  Modena (Italy),clay,header
02.07.2024,Brancaccio R.,0,3,2,,,,0,6,55%,70% (19/27),36% (8/22),25% (1/4),22% (8/37),45% (10/22),0% (0/3),55% (27/49),31% (18/59),42% (45/108),4,1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.68
02.07.2024,Berrettini J.,2,6,6,,,,6,3,63%,78% (29/37),55% (12/22),100% (3/3),30% (8/27),64% (14/22),75% (3/4),69% (41/59),45% (22/49),58% (63/108),6,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],2.13
CHALLENGER MEN - SINGLES :  Milan (Italy) - Qualification,clay,header
24.06.2024,Brancaccio R.,0,3,6^7,,,,4,9,54%,65% (32/49),39% (16/41),81% (13/16),19% (7/37),58% (26/45),40% (2/5),53% (48/90),40% (33/82),47% (81/172),5,3,70% (7/10),18% (2/11),43% (9/21),[],[],[],[],[],1.87
24.06.2024,Arnaboldi F.,2,6,7^9,,,,5,7,45%,81% (30/37),42% (19/45),60% (3/5),35% (17/49),61% (25/41),19% (3/16),60% (49/82),47% (42/90),53% (91/172),5,0,82% (9/11),30% (3/10),57% (12/21),[],[],[],[],[],1.87
24.06.2024,Brancaccio R.,2,5,6,6,,,7,11,58%,79% (48/61),36% (16/44),79% (11/14),31% (17/54),70% (23/33),67% (6/9),61% (63/103),46% (40/87),54% (103/190),7,0,79% (11/14),43% (6/14),61% (17/28),[],[],[],[],[],3.50
24.06.2024,Schwaerzler J. J.,1,7,4,0,,,6,5,62%,69% (37/54),30% (10/33),33% (3/9),21% (13/61),64% (28/44),21% (3/14),54% (47/87),39% (40/103),46% (87/190),3,1,57% (8/14),21% (3/14),39% (11/28),[],[],[],[],[],1.28
CHALLENGER MEN - SINGLES :  Sassuolo (Italy) - Qualification,clay,header
16.06.2024,Brancaccio R.,0,1,3,,,,0,7,44%,64% (14/22),18% (5/28),25% (2/8),36% (9/25),48% (12/25),50% (2/4),38% (19/50),42% (21/50),40% (40/100),3,0,25% (2/8),25% (2/8),25% (4/16),[],[],[],[],[],3.13
16.06.2024,Klizan M.,2,6,6,,,,3,3,50%,64% (16/25),52% (13/25),50% (2/4),36% (8/22),82% (23/28),75% (6/8),58% (29/50),62% (31/50),60% (60/100),7,0,75% (6/8),75% (6/8),75% (12/16),[],[],[],[],[],1.34
ITF MEN - SINGLES :  M25 Cordoba (Spain),clay,header
CHALLENGER MEN - SINGLES :  Rome (Italy),clay,header
23.04.2024,Brancaccio R.,1,6,6^2,4,,,4,6,68%,73% (46/63),43% (13/30),43% (3/7),27% (17/64),61% (20/33),50% (4/8),63% (59/93),38% (37/97),51% (96/190),2,0,75% (12/16),27% (4/15),52% (16/31),[],[],[],[],[],1.59
23.04.2024,Serafini M.,2,3,7^7,6,,,8,2,66%,73% (47/64),39% (13/33),50% (4/8),27% (17/63),57% (17/30),57% (4/7),62% (60/97),37% (34/93),49% (94/190),8,0,73% (11/15),25% (4/16),48% (15/31),[],[],[],[],[],2.29
CHALLENGER MEN - SINGLES :  Madrid (Spain) - Qualification,clay,header
08.04.2024,Brancaccio R.,0,2,6^5,,,,1,7,60%,67% (35/52),47% (16/34),80% (8/10),26% (11/42),30% (7/23),0% (0/1),59% (51/86),28% (18/65),46% (69/151),4,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.07
08.04.2024,Huesler M.,2,6,7^7,,,,5,0,65%,74% (31/42),70% (16/23),100% (1/1),33% (17/52),53% (18/34),20% (2/10),72% (47/65),41% (35/86),54% (82/151),6,0,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],1.70
07.04.2024,Brancaccio R.,2,6,5,6,,,4,9,62%,77% (48/62),39% (15/38),67% (6/9),41% (26/63),38% (10/26),63% (5/8),63% (63/100),40% (36/89),52% (99/189),5,0,80% (12/15),33% (5/15),57% (17/30),[],[],[],[],[],1.36
07.04.2024,Barroso Campos A.,1,2,7,4,,,2,1,71%,59% (37/63),62% (16/26),38% (3/8),23% (14/62),61% (23/38),33% (3/9),60% (53/89),37% (37/100),48% (90/189),5,5,67% (10/15),20% (3/15),43% (13/30),[],[],[],[],[],3.03
CHALLENGER MEN - SINGLES :  Barletta (Italy),clay,header
04.04.2024,Brancaccio R.,0,4,6^5,,,,3,4,63%,61% (30/49),45% (13/29),50% (3/6),32% (16/50),52% (17/33),17% (2/12),19,18,61% (11/18),55% (43/78),40% (33/83),47% (76/161),4,4,73% (8/11),18% (2/11),45% (10/22),[],[],[],[],[],2.28
04.04.2024,Maestrelli F.,2,6,7^7,,,,7,4,60%,68% (34/50),48% (16/33),83% (10/12),39% (19/49),55% (16/29),50% (3/6),23,10,64% (7/11),60% (50/83),45% (35/78),53% (85/161),6,0,82% (9/11),27% (3/11),55% (12/22),[],[],[],[],[],1.59
02.04.2024,Brancaccio R.,2,7^7,6,,,,1,2,67%,65% (28/43),67% (14/21),80% (4/5),43% (17/40),57% (16/28),80% (4/5),16,9,65% (15/23),66% (42/64),49% (33/68),57% (75/132),6,0,89% (8/9),40% (4/10),63% (12/19),[],[],[],[],[],1.87
02.04.2024,Rodriguez Taverna S.,0,6^4,1,,,,3,3,59%,58% (23/40),43% (12/28),20% (1/5),35% (15/43),33% (7/21),20% (1/5),19,14,76% (13/17),51% (35/68),34% (22/64),43% (57/132),4,0,60% (6/10),11% (1/9),37% (7/19),[],[],[],[],[],1.87
CHALLENGER MEN - SINGLES :  Naples (Italy),clay,header
25.03.2024,Brancaccio R.,1,6,5,0,,,0,13,62%,61% (35/57),34% (12/35),60% (9/15),35% (21/60),53% (23/43),27% (4/15),51% (47/92),43% (44/103),47% (91/195),1,1,54% (7/13),29% (4/14),41% (11/27),[],[],[],[],[],1.91
25.03.2024,Herbert P.,2,3,7,6,,,8,2,58%,65% (39/60),47% (20/43),73% (11/15),39% (22/57),66% (23/35),40% (6/15),57% (59/103),49% (45/92),53% (104/195),9,7,71% (10/14),46% (6/13),59% (16/27),[],[],[],[],[],1.83
CHALLENGER MEN - SINGLES :  Murcia (Spain) - Qualification,clay,header
18.03.2024,Brancaccio R.,0,4,3,,,,3,2,55%,61% (19/31),40% (10/25),43% (3/7),30% (11/37),46% (11/24),29% (2/7),52% (29/56),36% (22/61),44% (51/117),5,0,56% (5/9),20% (2/10),37% (7/19),[],[],[],[],[],1.30
18.03.2024,Alvarez Varona N.,2,6,6,,,,3,0,61%,70% (26/37),54% (13/24),71% (5/7),39% (12/31),60% (15/25),57% (4/7),64% (39/61),48% (27/56),56% (66/117),5,0,80% (8/10),44% (4/9),63% (12/19),[],[],[],[],[],3.37
17.03.2024,Brancaccio R.,2,6,4,6,,,3,5,58%,73% (32/44),53% (17/32),50% (2/4),38% (21/56),61% (23/38),31% (5/16),64% (49/76),47% (44/94),55% (93/170),6,0,85% (11/13),38% (5/13),62% (16/26),[],[],[],[],[],1.42
17.03.2024,Damas M.,1,1,6,3,,,2,4,60%,63% (35/56),39% (15/38),69% (11/16),27% (12/44),47% (15/32),50% (2/4),53% (50/94),36% (27/76),45% (77/170),4,0,62% (8/13),15% (2/13),38% (10/26),[],[],[],[],[],2.76
CHALLENGER MEN - SINGLES :  Tenerife 3 (Spain),hard,header
29.02.2024,Brancaccio R.,1,6,1,6^2,,,1,7,63%,61% (35/57),39% (13/33),58% (7/12),32% (18/57),61% (19/31),40% (4/10),53% (48/90),42% (37/88),48% (85/178),2,0,64% (9/14),29% (4/14),46% (13/28),[],[],[],[],[],1.53
29.02.2024,Merida Aguilar D.,2,3,6,7^7,,,1,1,65%,68% (39/57),39% (12/31),60% (6/10),39% (22/57),61% (20/33),42% (5/12),58% (51/88),47% (42/90),52% (93/178),8,0,71% (10/14),36% (5/14),54% (15/28),[],[],[],[],[],2.43
27.02.2024,Brancaccio R.,2,1,6,6,,,2,0,71%,61% (25/41),65% (11/17),20% (1/5),38% (18/48),63% (12/19),71% (5/7),62% (36/58),45% (30/67),53% (66/125),6,0,67% (8/12),42% (5/12),54% (13/24),[],[],[],[],[],2.24
27.02.2024,Piros Z.,1,6,2,3,,,9,0,72%,63% (30/48),37% (7/19),29% (2/7),39% (16/41),35% (6/17),80% (4/5),55% (37/67),38% (22/58),47% (59/125),4,0,58% (7/12),33% (4/12),46% (11/24),[],[],[],[],[],1.61
CHALLENGER MEN - SINGLES :  Tenerife 3 (Spain) - Qualification,hard,header
26.02.2024,Brancaccio R.,2,6,6,,,,4,1,68%,86% (24/28),69% (9/13),100% (2/2),40% (10/25),54% (13/24),80% (4/5),80% (33/41),47% (23/49),62% (56/90),5,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],1.64
26.02.2024,Caruso S.,0,2,2,,,,1,2,51%,60% (15/25),46% (11/24),20% (1/5),14% (4/28),31% (4/13),0% (0/2),53% (26/49),20% (8/41),38% (34/90),5,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.20
