Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  San Miguel de Tucuman (Argentina),clay,header
18.04. 23:45,Collarini A.,2,6,6,,,,1,1,80%,69% (25/36),78% (7/9),0% (0/1),33% (10/30),58% (15/26),44% (4/9),71% (32/45),45% (25/56),56% (57/101),8,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],1.63
18.04. 23:45,Reis Da Silva J.,0,4,2,,,,4,5,54%,67% (20/30),42% (11/26),56% (5/9),31% (11/36),22% (2/9),100% (1/1),55% (31/56),29% (13/45),44% (44/101),2,1,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],2.19
17.04. 20:40,Collarini A.,2,6,6,,,,0,0,74%,63% (22/35),83% (10/12),100% (3/3),38% (17/45),79% (19/24),42% (5/12),68% (32/47),52% (35/67),59% (67/114),6,0,100% (7/7),63% (5/8),80% (12/15),[],[],[],[],[],2.38
17.04. 20:40,Draxl L.,0,3,0,,,,1,4,65%,62% (28/45),21% (5/24),58% (7/12),37% (13/35),17% (2/12),0% (0/3),48% (32/67),32% (15/47),41% (47/114),4,1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],1.54
15.04. 19:45,Collarini A.,2,6,5,6,,,4,3,79%,62% (58/93),50% (12/24),67% (6/9),31% (19/62),63% (27/43),40% (4/10),60% (70/117),43% (45/104),52% (115/221),6,0,81% (13/16),27% (4/15),55% (17/31),[],[],[],[],[],2.31
15.04. 19:45,Varillas J. P.,1,3,7,4,,,5,6,59%,69% (43/62),37% (16/43),60% (6/10),38% (35/93),50% (12/24),33% (3/9),57% (59/104),40% (47/117),48% (106/221),4,2,73% (11/15),19% (3/16),45% (14/31),[],[],[],[],[],1.57
CHALLENGER MEN - SINGLES :  Campinas (Brazil),clay,header
02.04. 20:40,Collarini A.,1,6,2,1,,,1,6,56%,67% (28/42),24% (8/33),63% (10/16),34% (16/47),58% (21/36),57% (4/7),48% (36/75),45% (37/83),46% (73/158),3,0,45% (5/11),33% (4/12),39% (9/23),[],[],[],[],[],1.55
02.04. 20:40,Prado Angelo J. C.,2,2,6,6,,,2,4,57%,66% (31/47),42% (15/36),43% (3/7),33% (14/42),76% (25/33),38% (6/16),55% (46/83),52% (39/75),54% (85/158),7,0,67% (8/12),55% (6/11),61% (14/23),[],[],[],[],[],2.36
31.03. 23:25,Collarini A.,2,6,6,,,,1,8,49%,72% (28/39),48% (19/40),81% (13/16),42% (14/33),68% (13/19),83% (5/6),59% (47/79),52% (27/52),56% (74/131),8,0,70% (7/10),56% (5/9),63% (12/19),[],[],[],[],[],1.23
31.03. 23:25,Pereira J.,0,4,3,,,,1,5,63%,58% (19/33),32% (6/19),17% (1/6),28% (11/39),53% (21/40),19% (3/16),48% (25/52),41% (32/79),44% (57/131),2,0,44% (4/9),30% (3/10),37% (7/19),[],[],[],[],[],3.90
CHALLENGER MEN - SINGLES :  Concepcion (Chile),clay,header
27.03. 00:15,Collarini A.,1,7^7,6^5,3,,,2,3,68%,60% (44/73),63% (22/35),56% (5/9),37% (33/89),43% (15/35),30% (3/10),61% (66/108),39% (48/124),49% (114/232),2,1,75% (12/16),18% (3/17),45% (15/33),[],[],[],[],[],1.55
27.03. 00:15,Olivieri G. A.,2,6^3,7^7,6,,,1,2,72%,63% (56/89),57% (20/35),70% (7/10),40% (29/73),37% (13/35),44% (4/9),61% (76/124),39% (42/108),51% (118/232),8,0,82% (14/17),25% (4/16),55% (18/33),[],[],[],[],[],2.36
25.03. 20:15,Collarini A.,2,6,7,,,,1,2,71%,78% (35/45),61% (11/18),100% (4/4),33% (11/33),57% (8/14),100% (3/3),73% (46/63),41% (19/46),60% (65/109),7,0,100% (10/10),33% (3/9),68% (13/19),[],[],[],[],[],1.26
25.03. 20:15,Pereira J.,0,1,5,,,,1,2,70%,67% (22/33),43% (6/14),0% (0/3),22% (10/45),39% (7/18),0% (0/4),59% (27/46),27% (17/63),40% (44/109),3,0,67% (6/9),0% (0/10),32% (6/19),[],[],[],[],[],3.63
CHALLENGER MEN - SINGLES :  Santiago (Chile),clay,header
14.03. 23:00,Collarini A.,1,7,3,3,,,2,4,64%,64% (45/70),44% (17/39),58% (7/12),17% (9/54),66% (23/35),38% (3/8),57% (62/109),36% (32/89),47% (94/198),3,1,67% (10/15),20% (3/15),43% (13/30),[],[],[],[],[],2.66
14.03. 23:00,Nava E.,2,5,6,6,,,7,6,61%,83% (45/54),34% (12/35),63% (5/8),36% (25/70),56% (22/39),42% (5/12),64% (57/89),43% (47/109),53% (104/198),7,0,80% (12/15),33% (5/15),57% (17/30),[],[],[],[],[],1.44
13.03. 19:40,Collarini A.,2,6,6,,,,1,0,72%,81% (21/26),40% (4/10),50% (1/2),60% (18/30),72% (13/18),86% (6/7),69% (25/36),65% (31/48),67% (56/84),9,0,86% (6/7),75% (6/8),80% (12/15),[],[],[],[],[],1.25
13.03. 19:40,Mochizuki Y.,0,2,1,,,,0,2,63%,40% (12/30),28% (5/18),14% (1/7),19% (5/26),60% (6/10),50% (1/2),35% (17/48),31% (11/36),33% (28/84),1,0,25% (2/8),14% (1/7),20% (3/15),[],[],[],[],[],3.70
12.03. 00:30,Collarini A.,2,4,6,6,,,2,6,69%,53% (31/59),56% (15/27),40% (4/10),42% (24/57),48% (16/33),58% (7/12),53% (46/86),44% (40/90),49% (86/176),4,0,60% (9/15),47% (7/15),53% (16/30),[],[],[],[],[],2.36
12.03. 00:30,Guillen Meza A.,1,6,4,4,,,1,5,63%,58% (33/57),52% (17/33),42% (5/12),47% (28/59),44% (12/27),60% (6/10),56% (50/90),47% (40/86),51% (90/176),6,0,53% (8/15),40% (6/15),47% (14/30),[],[],[],[],[],1.55
CHALLENGER MEN - SINGLES :  Cordoba 2 (Argentina),clay,header
04.03. 20:45,Collarini A.,1,6,4,4,,,4,5,60%,62% (34/55),53% (19/36),67% (8/12),30% (16/53),47% (14/30),44% (4/9),58% (53/91),36% (30/83),48% (83/174),4,0,71% (10/14),29% (4/14),50% (14/28),[],[],[],[],[],1.34
04.03. 20:45,Boscardin Dias P.,1,3,6,5,,,7,3,64%,70% (37/53),53% (16/30),56% (5/9),38% (21/55),47% (17/36),33% (4/12),64% (53/83),42% (38/91),52% (91/174),6,0,71% (10/14),29% (4/14),50% (14/28),[],[],[],[],[],3.10
ITF MEN - SINGLES :  M25 Punta del Este 2 (Uruguay),clay,header
CHALLENGER MEN - SINGLES :  Rosario (Argentina),clay,header
07.02. 00:45,Collarini A.,0,6^4,3,,,,1,3,66%,70% (32/46),38% (9/24),63% (5/8),15% (6/40),50% (6/12),100% (1/1),59% (41/70),23% (12/52),43% (53/122),3,0,73% (8/11),10% (1/10),43% (9/21),[],[],[],[],[],2.63
07.02. 00:45,Passaro F.,2,7^7,6,,,,7,1,77%,85% (34/40),50% (6/12),0% (0/1),30% (14/46),63% (15/24),38% (3/8),77% (40/52),41% (29/70),57% (69/122),7,0,90% (9/10),27% (3/11),57% (12/21),[],[],[],[],[],1.45
06.02. 04:00,Collarini A.,2,6,6,,,,2,0,69%,78% (28/36),56% (9/16),100% (4/4),28% (9/32),75% (21/28),80% (4/5),71% (37/52),50% (30/60),60% (67/112),8,0,100% (8/8),44% (4/9),71% (12/17),[],[],[],[],[],1.83
06.02. 04:00,Popko D.,0,1,4,,,,2,0,53%,72% (23/32),25% (7/28),20% (1/5),22% (8/36),44% (7/16),0% (0/4),50% (30/60),29% (15/52),40% (45/112),2,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],1.83
CHALLENGER MEN - SINGLES :  Piracicaba (Brazil),clay,header
30.01. 20:35,Collarini A.,0,4,4,,,,1,4,66%,76% (28/37),32% (6/19),25% (1/4),19% (7/37),41% (7/17),100% (1/1),61% (34/56),26% (14/54),44% (48/110),2,0,70% (7/10),10% (1/10),40% (8/20),[],[],[],[],[],3.33
30.01. 20:35,Ugo Carabelli C.,2,6,6,,,,4,1,69%,81% (30/37),59% (10/17),0% (0/1),24% (9/37),68% (13/19),75% (3/4),74% (40/54),39% (22/56),56% (62/110),8,0,90% (9/10),30% (3/10),60% (12/20),[],[],[],[],[],1.30
29.01. 18:45,Collarini A.,2,6,0,6,,,2,4,64%,72% (31/43),50% (12/24),25% (1/4),31% (19/62),67% (20/30),27% (3/11),66% (43/65),42% (38/91),52% (81/156),8,0,75% (9/12),25% (3/12),50% (12/24),[],[],[],[],[],2.33
29.01. 18:45,Midon L.,1,3,6,3,,,3,3,67%,69% (43/62),33% (10/30),73% (8/11),28% (12/43),50% (12/24),75% (3/4),58% (53/91),34% (22/65),48% (75/156),2,0,75% (9/12),25% (3/12),50% (12/24),[],[],[],[],[],1.56
CHALLENGER MEN - SINGLES :  Punta Del Este (Uruguay),clay,header
22.01. 03:35,Collarini A.,1,5,7^7,2,,,0,1,75%,63% (47/75),40% (10/25),45% (5/11),28% (20/71),61% (25/41),30% (3/10),57% (57/100),40% (45/112),48% (102/212),2,0,63% (10/16),19% (3/16),41% (13/32),[],[],[],[],[],1.59
22.01. 03:35,Houkes M.,2,7,6^5,6,,,4,6,63%,72% (51/71),39% (16/41),70% (7/10),37% (28/75),60% (15/25),55% (6/11),60% (67/112),43% (43/100),52% (110/212),8,0,81% (13/16),38% (6/16),59% (19/32),[],[],[],[],[],2.27
CHALLENGER MEN - SINGLES :  Buenos Aires 2 (Argentina),clay,header
14.01. 18:45,Collarini A.,0,4,2,,,,1,3,61%,58% (18/31),45% (9/20),50% (4/8),12% (3/26),63% (12/19),100% (2/2),53% (27/51),33% (15/45),44% (42/96),2,0,50% (4/8),25% (2/8),38% (6/16),[],[],[],[],[],1.83
14.01. 18:45,Guillen Meza A.,1,6,4,,,,2,2,58%,88% (23/26),37% (7/19),0% (0/2),42% (13/31),55% (11/20),50% (4/8),67% (30/45),47% (24/51),56% (54/96),8,0,75% (6/8),50% (4/8),63% (10/16),[],[],[],[],[],1.89
ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header
06.01. 15:40,Collarini A.,0,6^5,4,,,,3,0,68%,82% (32/39),72% (13/18),50% (1/2),11% (5/46),55% (11/20),0% (0/0),20,11,50% (5/10),79% (45/57),24% (16/66),50% (61/123),2,0,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],5.25
06.01. 15:40,Kovacevic A.,2,7^7,6,,,,11,2,70%,89% (41/46),45% (9/20),0% (0/0),18% (7/39),28% (5/18),50% (1/2),30,27,80% (8/10),76% (50/66),21% (12/57),50% (62/123),8,0,100% (11/11),9% (1/11),55% (12/22),[],[],[],[],[],1.15
ATP - SINGLES :  Brisbane (Australia) - Qualification,hard,header
28.12.2024,Collarini A.,0,2,4,,,,2,3,60%,66% (23/35),43% (10/23),60% (6/10),27% (11/41),47% (9/19),14% (1/7),57% (33/58),33% (20/60),45% (53/118),5,2,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],4.35
28.12.2024,Kukushkin M.,2,6,6,,,,3,0,68%,73% (30/41),53% (10/19),86% (6/7),34% (12/35),57% (13/23),40% (4/10),67% (40/60),43% (25/58),55% (65/118),5,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],1.22
CHALLENGER MEN - SINGLES :  Montevideo (Uruguay),clay,header
14.11.2024,Collarini A.,0,6^4,5,,,,3,2,64%,71% (35/49),50% (14/28),50% (2/4),24% (10/41),32% (10/31),25% (1/4),64% (49/77),28% (20/72),46% (69/149),2,0,83% (10/12),8% (1/12),46% (11/24),[],[],[],[],[],2.85
14.11.2024,Heide G.,2,7^7,7,,,,4,4,57%,76% (31/41),68% (21/31),75% (3/4),29% (14/49),50% (14/28),50% (2/4),72% (52/72),36% (28/77),54% (80/149),8,0,92% (11/12),17% (2/12),54% (13/24),[],[],[],[],[],1.39
13.11.2024,Collarini A.,2,6,6,,,,0,1,78%,72% (23/32),56% (5/9),67% (2/3),69% (20/29),57% (8/14),67% (6/9),68% (28/41),65% (28/43),67% (56/84),6,0,86% (6/7),86% (6/7),86% (12/14),[],[],[],[],[],1.72
13.11.2024,Pucinelli de Almeida M.,0,2,0,,,,3,1,67%,31% (9/29),43% (6/14),33% (3/9),28% (9/32),44% (4/9),33% (1/3),35% (15/43),32% (13/41),33% (28/84),4,1,14% (1/7),14% (1/7),14% (2/14),[],[],[],[],[],2.03
CHALLENGER MEN - SINGLES :  Lima 2 (Peru),clay,header
06.11.2024,Collarini A.,0,4,5,,,,2,1,69%,53% (21/40),33% (6/18),33% (3/9),39% (15/38),55% (17/31),80% (4/5),47% (27/58),46% (32/69),46% (59/127),3,1,45% (5/11),36% (4/11),41% (9/22),[],[],[],[],[],2.29
06.11.2024,Trungelliti M.,2,6,7,,,,1,5,55%,61% (23/38),45% (14/31),20% (1/5),48% (19/40),67% (12/18),67% (6/9),54% (37/69),53% (31/58),54% (68/127),7,0,64% (7/11),55% (6/11),59% (13/22),[],[],[],[],[],1.58
CHALLENGER MEN - SINGLES :  Campinas (Brazil),clay,header
15.10.2024,Collarini A.,0,4,2,,,,0,8,55%,67% (20/30),32% (8/25),33% (2/6),21% (6/28),42% (10/24),25% (1/4),51% (28/55),31% (16/52),41% (44/107),4,0,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],2.56
15.10.2024,Burruchaga R. A.,2,6,6,,,,3,6,54%,79% (22/28),58% (14/24),75% (3/4),33% (10/30),68% (17/25),67% (4/6),69% (36/52),49% (27/55),59% (63/107),6,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],1.47
CHALLENGER MEN - SINGLES :  Villa Maria (Argentina),clay,header
10.10.2024,Collarini A.,0,3,1,,,,0,1,72%,61% (17/28),27% (3/11),33% (2/6),20% (5/25),47% (8/17),33% (1/3),51% (20/39),31% (13/42),41% (33/81),3,0,43% (3/7),14% (1/7),29% (4/14),[],[],[],[],[],1.90
10.10.2024,Burruchaga R. A.,1,6,4,,,,1,2,60%,80% (20/25),53% (9/17),67% (2/3),39% (11/28),73% (8/11),67% (4/6),69% (29/42),49% (19/39),59% (48/81),7,0,86% (6/7),57% (4/7),71% (10/14),[],[],[],[],[],1.82
09.10.2024,Collarini A.,2,2,7,6,,,2,3,73%,60% (42/70),46% (12/26),55% (6/11),41% (22/54),50% (16/32),45% (5/11),56% (54/96),44% (38/86),51% (92/182),7,0,67% (10/15),36% (5/14),52% (15/29),[],[],[],[],[],2.48
09.10.2024,Varillas J. P.,1,6,5,3,,,1,2,63%,65% (35/54),50% (16/32),55% (6/11),40% (28/70),54% (14/26),45% (5/11),56% (48/86),44% (42/96),49% (90/182),3,0,64% (9/14),33% (5/15),48% (14/29),[],[],[],[],[],1.50
CHALLENGER MEN - SINGLES :  Buenos Aires 3 (Argentina),clay,header
03.10.2024,Collarini A.,0,4,3,,,,2,1,71%,54% (22/41),71% (12/17),67% (6/9),18% (6/34),39% (7/18),100% (1/1),59% (34/58),25% (13/52),43% (47/110),4,0,67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],3.90
03.10.2024,De Jong J.,2,6,6,,,,4,2,65%,82% (28/34),61% (11/18),0% (0/1),46% (19/41),29% (5/17),33% (3/9),75% (39/52),41% (24/58),57% (63/110),6,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],1.23
02.10.2024,Collarini A.,2,6,3,6,,,1,2,72%,77% (33/43),65% (11/17),0% (0/1),24% (10/42),74% (23/31),50% (5/10),73% (44/60),45% (33/73),58% (77/133),8,0,91% (10/11),42% (5/12),65% (15/23),[],[],[],[],[],1.10
02.10.2024,Farjat T.,1,2,6,0,,,5,2,58%,76% (32/42),26% (8/31),50% (5/10),23% (10/43),35% (6/17),100% (1/1),55% (40/73),27% (16/60),42% (56/133),2,0,58% (7/12),9% (1/11),35% (8/23),[],[],[],[],[],6.25
CHALLENGER MEN - SINGLES :  Antofagasta (Chile),clay,header
28.09.2024,Collarini A.,0,3,2,,,,0,1,55%,57% (17/30),36% (9/25),29% (2/7),21% (8/39),64% (14/22),40% (2/5),47% (26/55),36% (22/61),41% (48/116),1,0,38% (3/8),22% (2/9),29% (5/17),[],[],[],[],[],2.25
28.09.2024,Cerundolo J. M.,2,6,6,,,,3,4,64%,79% (31/39),36% (8/22),60% (3/5),43% (13/30),64% (16/25),71% (5/7),64% (39/61),53% (29/55),59% (68/116),9,0,78% (7/9),63% (5/8),71% (12/17),[],[],[],[],[],1.60
27.09.2024,Collarini A.,2,6,1,6,,,1,1,72%,71% (36/51),55% (11/20),60% (3/5),35% (14/40),48% (15/31),30% (3/10),66% (47/71),41% (29/71),54% (76/142),8,0,83% (10/12),27% (3/11),57% (13/23),[],[],[],[],[],2.38
27.09.2024,Heide G.,1,3,6,1,,,2,6,56%,65% (26/40),52% (16/31),70% (7/10),29% (15/51),45% (9/20),40% (2/5),59% (42/71),34% (24/71),46% (66/142),2,0,73% (8/11),17% (2/12),43% (10/23),[],[],[],[],[],1.54
26.09.2024,Collarini A.,2,3,6,6,,,2,4,66%,67% (36/54),46% (13/28),56% (5/9),33% (14/42),59% (32/54),46% (6/13),60% (49/82),48% (46/96),53% (95/178),7,0,69% (9/13),43% (6/14),56% (15/27),[],[],[],[],[],1.70
26.09.2024,Pucinelli de Almeida M.,1,6,3,3,,,1,8,44%,67% (28/42),41% (22/54),54% (7/13),33% (18/54),54% (15/28),44% (4/9),52% (50/96),40% (33/82),47% (83/178),3,0,57% (8/14),31% (4/13),44% (12/27),[],[],[],[],[],2.06
24.09.2024,Collarini A.,2,6,6,,,,0,0,83%,67% (26/39),88% (7/8),50% (1/2),44% (12/27),57% (17/30),63% (5/8),70% (33/47),51% (29/57),60% (62/104),8,0,88% (7/8),56% (5/9),71% (12/17),[],[],[],[],[],1.14
24.09.2024,Leite W.,0,2,3,,,,0,1,47%,56% (15/27),43% (13/30),38% (3/8),33% (13/39),13% (1/8),50% (1/2),49% (28/57),30% (14/47),40% (42/104),2,0,44% (4/9),13% (1/8),29% (5/17),[],[],[],[],[],5.59
CHALLENGER MEN - SINGLES :  Cali (Colombia),clay,header
21.09.2024,Collarini A.,0,4,1,,,,1,3,67%,67% (20/30),13% (2/15),20% (1/5),30% (10/33),31% (5/16),100% (1/1),49% (22/45),31% (15/49),39% (37/94),4,0,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],1.39
21.09.2024,Bueno G.,2,6,6,,,,1,2,67%,70% (23/33),69% (11/16),0% (0/1),33% (10/30),87% (13/15),80% (4/5),69% (34/49),51% (23/45),61% (57/94),6,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],2.85
20.09.2024,Collarini A.,2,6,6,,,,2,1,85%,77% (27/35),67% (4/6),100% (2/2),45% (14/31),70% (14/20),50% (5/10),76% (31/41),55% (28/51),64% (59/92),8,0,100% (7/7),63% (5/8),80% (12/15),[],[],[],[],[],1.42
20.09.2024,Alves M.,0,0,3,,,,0,3,61%,55% (17/31),30% (6/20),50% (5/10),23% (8/35),33% (2/6),0% (0/2),45% (23/51),24% (10/41),36% (33/92),2,1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],2.73
18.09.2024,Collarini A.,2,6,6,,,,3,3,82%,71% (32/45),40% (4/10),75% (3/4),46% (21/46),53% (19/36),40% (4/10),65% (36/55),49% (40/82),55% (76/137),6,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],1.92
18.09.2024,Londero J. I.,0,3,3,,,,0,8,56%,54% (25/46),47% (17/36),60% (6/10),29% (13/45),60% (6/10),25% (1/4),51% (42/82),35% (19/55),45% (61/137),4,1,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],1.82
17.09.2024,Collarini A.,2,6,7,,,,0,3,70%,62% (34/55),63% (15/24),89% (8/9),40% (17/42),48% (12/25),40% (4/10),62% (49/79),43% (29/67),53% (78/146),8,0,90% (9/10),40% (4/10),65% (13/20),[],[],[],[],[],1.32
17.09.2024,Aboian V.,0,2,5,,,,3,2,63%,60% (25/42),52% (13/25),60% (6/10),38% (21/55),38% (9/24),11% (1/9),57% (38/67),38% (30/79),47% (68/146),2,0,60% (6/10),10% (1/10),35% (7/20),[],[],[],[],[],2.97
ITF MEN - SINGLES :  M15 Cordoba (Argentina),clay,header
CHALLENGER MEN - SINGLES :  Todi (Italy),clay,header
12.08.2024,Collarini A.,0,3,5,,,,1,4,58%,58% (22/38),44% (12/27),0% (0/5),0 km/h,0 km/h,25% (8/32),46% (11/24),33% (2/6),52% (34/65),34% (19/56),44% (53/121),1,0,55% (6/11),20% (2/10),38% (8/21),[],[],[],[],[],1.69
12.08.2024,Dodig M.,2,6,7,,,,8,2,57%,75% (24/32),54% (13/24),67% (4/6),0 km/h,0 km/h,42% (16/38),56% (15/27),100% (5/5),66% (37/56),48% (31/65),56% (68/121),9,0,80% (8/10),45% (5/11),62% (13/21),[],[],[],[],[],2.11
CHALLENGER MEN - SINGLES :  Cordenons (Italy),clay,header
09.08.2024,Collarini A.,1,6,4,6^5,,,5,6,71%,65% (45/69),46% (13/28),29% (2/7),0 km/h,0 km/h,28% (17/61),56% (22/39),50% (5/10),60% (58/97),39% (39/100),49% (97/197),3,1,69% (11/16),31% (5/16),50% (16/32),[],[],[],[],[],1.64
09.08.2024,Paulson A.,2,4,6,7^7,,,10,4,61%,72% (44/61),44% (17/39),50% (5/10),0 km/h,0 km/h,35% (24/69),54% (15/28),71% (5/7),61% (61/100),40% (39/97),51% (100/197),7,0,69% (11/16),31% (5/16),50% (16/32),[],[],[],[],[],2.20
07.08.2024,Collarini A.,2,7^7,6,,,,1,3,66%,59% (27/46),50% (12/24),43% (3/7),0 km/h,0 km/h,48% (15/31),67% (22/33),55% (6/11),56% (39/70),58% (37/64),57% (76/134),9,0,60% (6/10),67% (6/9),63% (12/19),[],[],[],[],[],2.21
07.08.2024,Ramos A.,0,6^5,1,,,,1,4,48%,52% (16/31),33% (11/33),45% (5/11),0 km/h,0 km/h,41% (19/46),50% (12/24),57% (4/7),42% (27/64),44% (31/70),43% (58/134),1,0,33% (3/9),40% (4/10),37% (7/19),[],[],[],[],[],1.63
06.08.2024,Collarini A.,2,7,6,,,,3,7,58%,77% (27/35),52% (13/25),83% (5/6),0 km/h,0 km/h,33% (8/24),59% (17/29),80% (4/5),67% (40/60),47% (25/53),58% (65/113),9,0,90% (9/10),44% (4/9),68% (13/19),[],[],[],[],[],1.70
06.08.2024,Mikrut L.,0,5,1,,,,0,3,45%,67% (16/24),41% (12/29),20% (1/5),0 km/h,0 km/h,23% (8/35),48% (12/25),17% (1/6),53% (28/53),33% (20/60),42% (48/113),1,0,56% (5/9),10% (1/10),32% (6/19),[],[],[],[],[],2.07
CHALLENGER MEN - SINGLES :  San Marino (San Marino),clay,header
29.07.2024,Collarini A.,1,3,6,3,,,4,0,80%,68% (38/56),64% (9/14),40% (2/5),24% (13/54),53% (16/30),29% (2/7),67% (47/70),35% (29/84),49% (76/154),2,1,77% (10/13),14% (2/14),44% (12/27),[],[],[],[],[],2.18
29.07.2024,Cecchinato M.,2,6,3,6,,,5,4,64%,76% (41/54),47% (14/30),71% (5/7),32% (18/56),36% (5/14),60% (3/5),65% (55/84),33% (23/70),51% (78/154),8,0,86% (12/14),23% (3/13),56% (15/27),[],[],[],[],[],1.65
ATP - SINGLES :  Kitzbuhel (Austria),clay,header
22.07.2024,Collarini A.,0,4,4,,,,0,2,65%,62% (26/42),48% (11/23),40% (2/5),20% (5/25),31% (8/26),50% (1/2),13,16,33% (3/9),57% (37/65),25% (13/51),43% (50/116),5,0,70% (7/10),10% (1/10),40% (8/20),[],[],[],[],[],2.63
22.07.2024,Moreno De Alboran N.,2,6,6,,,,3,1,49%,80% (20/25),69% (18/26),50% (1/2),38% (16/42),52% (12/23),60% (3/5),17,10,100% (2/2),75% (38/51),43% (28/65),57% (66/116),5,0,90% (9/10),30% (3/10),60% (12/20),[],[],[],[],[],1.50
ATP - SINGLES :  Kitzbuhel (Austria) - Qualification,clay,header
