Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
10.05.2022,Daniel T.,2,,,,,,6,0,59%,90% (26/29),50% (10/20),100% (2/2),48% (12/25),45% (5/11),67% (4/6),73% (36/49),47% (17/36),62% (53/85),100% (8/8),57% (4/7),80% (12/15),"['3', '1', '6', '2']","['2', '0', '5', '1']",[],[],[],1.18
10.05.2022,Menezes J.,0,,,,,,2,0,69%,52% (13/25),55% (6/11),33% (2/6),10% (3/29),50% (10/20),0% (0/2),53% (19/36),27% (13/49),38% (32/85),43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],4.66
09.05.2022,Menezes J.,2,,,,,,3,2,66%,73% (41/56),52% (15/29),100% (6/6),22% (8/37),35% (6/17),100% (2/2),66% (56/85),26% (14/54),50% (70/139),100% (11/11),18% (2/11),59% (13/22),"['5', '4']","['6', '5']",[],[],[],1.69
09.05.2022,Ramanathan R.,0,,,,,,3,0,69%,78% (29/37),65% (11/17),0% (0/2),27% (15/56),48% (14/29),0% (0/6),74% (40/54),34% (29/85),50% (69/139),82% (9/11),0% (0/11),41% (9/22),[],[],[],[],[],2.14
08.05.2022,Menezes J.,2,,,,,,4,0,70%,82% (27/33),71% (10/14),100% (1/1),33% (13/40),74% (14/19),50% (3/6),79% (37/47),46% (27/59),60% (64/106),100% (9/9),33% (3/9),67% (12/18),"['1', '0', '4', '1']","['2', '1']",[],[],[],2.99
08.05.2022,van Assche L.,0,,,,,,4,1,68%,68% (27/40),26% (5/19),50% (3/6),18% (6/33),29% (4/14),0% (0/1),54% (32/59),21% (10/47),40% (42/106),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.38
03.05.2022,Barrios Vera T.,2,,,,,,4,1,67%,76% (25/33),50% (8/16),67% (2/3),33% (12/36),78% (14/18),63% (5/8),67% (33/49),48% (26/54),57% (59/103),88% (7/8),56% (5/9),71% (12/17),"['1', '0', '4', '1', '5', '2']","['1', '0', '6', '3']",[],[],[],1.28
03.05.2022,Menezes J.,0,,,,,,3,1,67%,67% (24/36),22% (4/18),38% (3/8),24% (8/33),50% (8/16),33% (1/3),52% (28/54),33% (16/49),43% (44/103),44% (4/9),13% (1/8),29% (5/17),"['2', '4']",[],[],[],[],3.56
26.04.2022,Villanueva G.,2,,,,,,0,2,73%,62% (36/58),55% (12/22),50% (5/10),37% (22/59),53% (20/38),40% (6/15),59% (47/80),46% (45/97),52% (92/177),64% (9/14),43% (6/14),54% (15/28),"['1', '2']","['1', '1', '3', '3', '6', '4']","['2', '2', '4', '2']",[],[],1.37
26.04.2022,Menezes J.,1,,,,,,5,3,61%,63% (37/59),39% (15/38),60% (9/15),40% (23/58),36% (8/22),50% (5/10),54% (52/97),41% (33/80),48% (85/177),57% (8/14),36% (5/14),46% (13/28),"['2', '0', '3', '1']","['1', '0', '2', '1']","['2', '1']",[],[],3.03
01.09.2021,Altmaier D.,2,,,,,,2,2,59%,78% (21/27),68% (13/19),0% (0/1),41% (15/37),65% (17/26),50% (5/10),72% (34/47),49% (31/63),59% (65/110),89% (8/9),56% (5/9),72% (13/18),"['2', '0', '4', '0', '6', '0']","['3', '1', '7', '5']",[],[],[],1.27
01.09.2021,Menezes J.,0,,,,,,3,0,59%,62% (23/37),35% (9/26),50% (5/10),26% (7/27),21% (4/19),100% (1/1),51% (32/63),28% (13/47),41% (45/110),44% (4/9),11% (1/9),28% (5/18),[],"['4', '5']",[],[],[],3.80
30.08.2021,Menezes J.,0,,,,,,2,0,40%,100% (4/4),67% (4/6),0% (0/0),54% (7/13),38% (3/8),67% (2/3),80% (8/10),57% (12/21),65% (20/31),100% (2/2),67% (2/3),80% (4/5),"['1', '0', '4', '1']",[],[],[],[],2.23
30.08.2021,Furness E.,0,,,,,,2,2,62%,46% (6/13),38% (3/8),33% (1/3),0% (0/4),33% (2/6),0% (0/0),43% (9/21),20% (2/10),35% (11/31),33% (1/3),0% (0/2),20% (1/5),[],[],[],[],[],1.64
26.08.2021,Cressy M.,2,,,,,,11,2,62%,80% (32/40),56% (14/25),75% (3/4),38% (16/42),39% (7/18),75% (3/4),71% (46/65),43% (26/60),58% (72/125),91% (10/11),30% (3/10),62% (13/21),"['3', '3', '7', '5']","['4', '2']",[],[],[],1.41
26.08.2021,Menezes J.,0,,,,,,4,3,70%,62% (26/42),44% (8/18),25% (1/4),20% (8/40),36% (9/25),25% (1/4),57% (34/60),29% (19/65),42% (53/125),70% (7/10),9% (1/11),38% (8/21),"['1', '0']",[],[],[],[],2.77
24.08.2021,Menezes J.,2,,,,,,7,4,68%,72% (34/47),41% (9/22),33% (1/3),38% (17/45),44% (16/36),30% (3/10),62% (43/69),43% (35/81),52% (78/150),82% (9/11),27% (3/11),55% (12/22),"['1', '1', '6', '4']","['4', '4']",[],[],[],1.29
24.08.2021,Baldi F.,0,,,,,,0,2,56%,62% (28/45),50% (18/36),70% (7/10),28% (13/47),41% (9/22),67% (2/3),57% (46/81),38% (26/69),48% (72/150),73% (8/11),18% (2/11),45% (10/22),"['1', '0']","['1', '0']",[],[],[],3.68
13.08.2021,Rune H.,2,,,,,,2,2,49%,82% (18/22),61% (14/23),33% (1/3),54% (21/39),67% (12/18),60% (6/10),71% (32/45),58% (33/57),64% (65/102),78% (7/9),67% (6/9),72% (13/18),"['1', '0', '3', '0', '5', '0']","['1', '0', '4', '5', '6', '5']",[],[],[],1.24
13.08.2021,Menezes J.,0,,,,,,3,0,68%,46% (18/39),33% (6/18),40% (4/10),18% (4/22),30% (7/23),67% (2/3),42% (24/57),29% (13/45),36% (37/102),33% (3/9),22% (2/9),28% (5/18),[],"['1', '1', '5', '3']",[],[],[],4.44
12.08.2021,Menezes J.,2,,,,,,4,5,63%,74% (59/80),57% (27/47),60% (3/5),27% (25/94),43% (24/56),25% (2/8),68% (86/127),34% (51/149),50% (137/276),89% (16/18),11% (2/18),50% (18/36),[],"['4', '2']","['2', '1']",[],[],2.46
12.08.2021,Forti F.,1,,,,,,6,3,63%,73% (69/94),52% (29/56),75% (6/8),26% (21/80),32% (15/47),40% (2/5),66% (98/149),32% (41/127),50% (139/276),89% (16/18),11% (2/18),50% (18/36),[],"['3', '4']","['5', '5']",[],[],1.60
10.08.2021,Menezes J.,2,,,,,,2,4,62%,66% (40/61),47% (18/38),44% (4/9),35% (16/46),36% (20/55),43% (6/14),59% (58/99),45% (45/101),52% (103/200),69% (11/16),38% (6/16),53% (17/32),"['5', '5']","['2', '0', '6', '4']","['3', '3', '5', '3', '6', '4']",[],[],2.39
10.08.2021,Elias G.,1,,,,,,3,9,46%,65% (30/46),47% (26/55),57% (8/14),34% (21/61),42% (16/38),56% (5/9),55% (56/101),41% (41/99),49% (97/200),63% (10/16),31% (5/16),47% (15/32),"['5', '4', '6', '5']","['4', '5']","['2', '1', '4', '5']",[],[],1.63
03.08.2021,Barrios Vera T.,2,,,,,,1,1,55%,60% (25/42),62% (21/34),50% (4/8),40% (22/55),39% (9/23),67% (6/9),61% (46/76),46% (36/78),53% (82/154),69% (9/13),46% (6/13),58% (15/26),"['2', '0']","['1', '2', '3', '2']","['1', '0', '3', '0', '6', '1']",[],[],1.49
03.08.2021,Menezes J.,1,,,,,,4,5,71%,60% (33/55),39% (9/23),33% (3/9),40% (17/42),35% (12/34),50% (4/8),54% (42/78),39% (30/76),47% (72/154),54% (7/13),31% (4/13),42% (11/26),"['1', '2', '3', '2', '6', '3']","['2', '0']",[],[],[],2.57
24.07.2021,Cilic M.,2,,,,,,13,12,56%,74% (51/69),46% (25/54),33% (2/6),36% (32/89),45% (24/53),31% (5/16),36,49,71% (15/21),62% (76/123),42% (60/142),51% (136/265),78% (14/18),28% (5/18),53% (19/36),[],"['5', '5', '7', '5']","['2', '0', '4', '0', '6', '6']",[],[],1.07
24.07.2021,Menezes J.,1,,,,,,6,4,63%,64% (57/89),47% (25/53),69% (11/16),26% (18/69),31% (17/54),67% (4/6),24,27,78% (7/9),58% (82/142),38% (47/123),49% (129/265),72% (13/18),22% (4/18),47% (17/36),[],"['4', '3']","['2', '5', '4', '5', '6', '5']",[],[],9.03
22.06.2021,Pinnington Jones J.,2,,,,,,1,1,60%,71% (22/31),76% (16/21),100% (2/2),44% (21/48),32% (7/22),29% (2/7),14,25,50% (3/6),73% (38/52),41% (29/70),55% (67/122),100% (9/9),30% (3/10),63% (12/19),"['1', '0']","['4', '3', '6', '3']",[],[],[],4.24
22.06.2021,Menezes J.,0,,,,,,1,1,69%,56% (27/48),64% (14/22),71% (5/7),29% (9/31),19% (4/21),0% (0/2),10,34,41% (9/22),59% (41/70),27% (14/52),45% (55/122),70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],1.23
16.06.2021,Basic M.,2,,,,,,3,6,47%,61% (28/46),52% (27/52),62% (8/13),48% (27/56),30% (9/30),58% (7/12),56% (55/98),48% (41/86),52% (96/184),67% (10/15),47% (7/15),57% (17/30),"['2', '3', '4', '3']","['1', '0', '3', '0', '5', '0']","['1', '0', '6', '5']",[],[],1.83
16.06.2021,Menezes J.,1,,,,,,6,5,65%,52% (29/56),53% (16/30),42% (5/12),39% (18/46),37% (19/52),38% (5/13),52% (45/86),44% (43/98),48% (88/184),53% (8/15),33% (5/15),43% (13/30),"['2', '0', '4', '4', '6', '4']","['1', '5']","['5', '5']",[],[],1.98
14.06.2021,Menezes J.,2,,,,,,4,0,60%,71% (17/24),63% (10/16),50% (1/2),70% (19/27),62% (8/13),67% (6/9),68% (27/40),68% (27/40),68% (54/80),86% (6/7),86% (6/7),86% (12/14),"['3', '1', '4', '2', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],1.05
14.06.2021,Tashbulatov D.,0,,,,,,0,0,68%,30% (8/27),38% (5/13),33% (3/9),29% (7/24),38% (6/16),50% (1/2),33% (13/40),33% (13/40),33% (26/80),14% (1/7),14% (1/7),14% (2/14),"['2', '3']",[],[],[],[],9.90
09.06.2021,Bergs Z.,2,,,,,,8,1,66%,74% (29/39),65% (13/20),100% (2/2),33% (14/42),29% (4/14),50% (2/4),71% (42/59),34% (19/56),53% (61/115),100% (10/10),22% (2/9),63% (12/19),"['4', '2']","['3', '2']",[],[],[],2.04
09.06.2021,Menezes J.,0,,,,,,1,1,75%,67% (28/42),64% (9/14),50% (2/4),26% (10/39),30% (6/20),0% (0/2),66% (37/56),29% (17/59),47% (54/115),78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.78
07.06.2021,Menezes J.,2,,,,,,2,0,64%,69% (20/29),69% (11/16),0% (0/1),27% (7/26),47% (14/30),56% (5/9),69% (31/45),52% (29/56),59% (60/101),88% (7/8),63% (5/8),75% (12/16),"['2', '0', '5', '3']","['2', '1', '4', '1', '6', '1']",[],[],[],1.37
07.06.2021,Tiurnev E.,0,,,,,,8,8,46%,73% (19/26),27% (8/30),44% (4/9),31% (9/29),31% (5/16),100% (1/1),48% (27/56),31% (14/45),41% (41/101),38% (3/8),13% (1/8),25% (4/16),"['1', '2']",[],[],[],[],3.00
31.05.2021,Olivo R.,2,,,,,,1,0,61%,57% (26/46),62% (18/29),0% (0/2),40% (17/42),53% (17/32),36% (4/11),59% (44/75),49% (36/74),54% (80/149),80% (8/10),44% (4/9),63% (12/19),"['2', '0', '4', '0', '6', '4']","['2', '0']",[],[],[],1.90
31.05.2021,Menezes J.,0,,,,,,3,2,57%,60% (25/42),41% (13/32),64% (7/11),43% (20/46),38% (11/29),100% (2/2),51% (38/74),41% (31/75),46% (69/149),56% (5/9),20% (2/10),37% (7/19),"['2', '5', '4', '5']",[],[],[],[],1.90
27.05.2021,Taberner C.,2,,,,,,4,2,48%,84% (16/19),71% (15/21),100% (3/3),50% (9/18),74% (14/19),83% (5/6),15,10,100% (5/5),78% (31/40),62% (23/37),70% (54/77),100% (7/7),83% (5/6),92% (12/13),"['2', '0', '4', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],1.27
27.05.2021,Menezes J.,0,,,,,,2,0,49%,50% (9/18),26% (5/19),17% (1/6),16% (3/19),19% (4/21),0% (0/3),9,25,75% (3/4),38% (14/37),23% (9/40),30% (23/77),17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],3.89
26.05.2021,Menezes J.,2,,,,,,4,1,67%,72% (26/36),39% (7/18),89% (8/9),50% (14/28),55% (11/20),50% (6/12),14,18,73% (8/11),61% (33/54),56% (27/48),59% (60/102),86% (6/7),75% (6/8),80% (12/15),"['1', '0', '3', '2', '6', '3']","['2', '0', '4', '0', '6', '0']",[],[],[],2.12
26.05.2021,Diez S.,0,,,,,,1,2,58%,50% (14/28),35% (7/20),50% (6/12),28% (10/36),56% (10/18),11% (1/9),11,27,75% (3/4),44% (21/48),39% (21/54),41% (42/102),25% (2/8),14% (1/7),20% (3/15),"['1', '1']",[],[],[],[],1.76
24.05.2021,Menezes J.,2,,,,,,1,0,61%,71% (22/31),50% (10/20),33% (1/3),56% (29/52),31% (11/36),33% (5/15),10,29,50% (3/6),63% (32/51),50% (44/88),55% (76/139),78% (7/9),50% (5/10),63% (12/19),"['3', '2', '6', '3']","['2', '0', '4', '0', '6', '4']",[],[],[],3.07
24.05.2021,Ymer E.,0,,,,,,2,4,59%,44% (23/52),58% (21/36),67% (10/15),29% (9/31),50% (10/20),67% (2/3),15,50,65% (11/17),50% (44/88),37% (19/51),45% (63/139),50% (5/10),22% (2/9),37% (7/19),[],"['2', '5', '4', '5']",[],[],[],1.40
17.05.2021,Mena F.,2,,,,,,1,1,49%,65% (17/26),67% (18/27),33% (1/3),43% (18/42),45% (10/22),44% (4/9),66% (35/53),47% (30/64),56% (65/117),80% (8/10),44% (4/9),63% (12/19),"['2', '2', '5', '3']","['2', '3', '5', '4']",[],[],[],2.42
17.05.2021,Menezes J.,0,,,,,,0,2,66%,57% (24/42),45% (10/22),56% (5/9),35% (9/26),30% (8/27),67% (2/3),53% (34/64),34% (18/53),44% (52/117),56% (5/9),20% (2/10),37% (7/19),"['1', '0']","['2', '0']",[],[],[],1.55
13.05.2021,McDonald M.,2,,,,,,1,1,67%,73% (27/37),56% (10/18),80% (4/5),49% (18/37),52% (11/21),50% (4/8),67% (37/55),52% (30/58),59% (67/113),89% (8/9),44% (4/9),67% (12/18),"['2', '2', '4', '2']","['4', '3', '6', '3']",[],[],[],1.36
13.05.2021,Menezes J.,0,,,,,,1,1,64%,51% (19/37),43% (9/21),50% (4/8),27% (10/37),39% (7/18),20% (1/5),48% (28/58),33% (18/55),41% (46/113),56% (5/9),11% (1/9),33% (6/18),"['2', '1']",[],[],[],[],3.17
12.05.2021,Menezes J.,2,,,,,,4,0,73%,61% (25/41),60% (9/15),50% (2/4),36% (13/36),56% (18/32),40% (4/10),61% (34/56),47% (32/68),53% (66/124),80% (8/10),44% (4/9),63% (12/19),"['2', '2', '6', '4']","['2', '0', '5', '3']",[],[],[],4.72
12.05.2021,Hanfmann Y.,0,,,,,,3,1,53%,64% (23/36),41% (13/32),60% (6/10),39% (16/41),40% (6/15),50% (2/4),53% (36/68),39% (22/56),47% (58/124),56% (5/9),20% (2/10),37% (7/19),"['1', '0']","['1', '2']",[],[],[],1.19
11.05.2021,Menezes J.,2,,,,,,5,3,59%,71% (47/66),50% (23/46),43% (3/7),30% (19/63),41% (24/58),33% (3/9),63% (70/112),40% (48/121),51% (118/233),75% (12/16),19% (3/16),47% (15/32),[],[],"['3', '3', '5', '5', '7', '5']",[],[],1.65
11.05.2021,Kirkin E.,1,,,,,,2,5,52%,70% (44/63),50% (29/58),67% (6/9),29% (19/66),43% (20/46),57% (4/7),60% (73/121),38% (42/112),49% (115/233),81% (13/16),25% (4/16),53% (17/32),[],"['2', '1', '4', '1']","['1', '0', '4', '3']",[],[],2.24
10.05.2021,Janvier M.,2,,,,,,5,2,62%,81% (30/37),43% (10/23),80% (4/5),53% (18/34),42% (10/24),63% (5/8),67% (40/60),50% (29/58),58% (69/118),89% (8/9),50% (5/10),68% (13/19),"['1', '0', '6', '5']","['1', '0', '3', '0', '6', '1']",[],[],[],1.90
10.05.2021,Menezes J.,0,,,,,,1,1,59%,47% (16/34),54% (13/24),38% (3/8),19% (7/37),48% (11/23),20% (1/5),50% (29/58),33% (20/60),42% (49/118),50% (5/10),11% (1/9),32% (6/19),"['1', '1']",[],[],[],[],1.90
09.05.2021,Menezes J.,2,,,,,,1,2,64%,70% (30/43),58% (14/24),100% (6/6),38% (15/40),50% (8/16),30% (3/10),66% (44/67),45% (25/56),56% (69/123),100% (9/9),38% (3/8),71% (12/17),"['2', '0', '4', '0']","['5', '4']",[],[],[],1.61
09.05.2021,Kuhn N.,0,,,,,,0,2,71%,63% (25/40),38% (6/16),70% (7/10),30% (13/43),33% (8/24),0% (0/6),55% (31/56),34% (23/67),44% (54/123),63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.31
06.05.2021,Varillas J. P.,2,,,,,,1,0,57%,79% (22/28),71% (15/21),0% (0/1),40% (17/42),33% (9/27),50% (3/6),76% (37/49),43% (30/69),57% (67/118),90% (9/10),33% (3/9),63% (12/19),"['6', '4']","['1', '1', '5', '3']",[],[],[],1.42
06.05.2021,Menezes J.,0,,,,,,4,4,61%,60% (25/42),52% (14/27),50% (3/6),21% (6/28),29% (6/21),100% (1/1),57% (39/69),24% (12/49),43% (51/118),67% (6/9),10% (1/10),37% (7/19),[],"['1', '0']",[],[],[],2.90
05.05.2021,Menezes J.,2,,,,,,1,2,66%,54% (33/61),48% (15/31),30% (3/10),47% (24/51),33% (16/49),41% (7/17),52% (48/92),49% (49/100),51% (97/192),53% (8/15),47% (7/15),50% (15/30),"['2', '3', '3', '4', '5', '4', '6', '5']","['1', '2']","['3', '2', '4', '3']",[],[],1.78
05.05.2021,Medjedovic H.,1,,,,,,2,9,51%,53% (27/51),49% (24/49),59% (10/17),46% (28/61),45% (14/31),70% (7/10),51% (51/100),48% (44/92),49% (95/192),53% (8/15),47% (7/15),50% (15/30),"['3', '1', '4', '2', '5', '5']","['2', '0', '3', '1', '6', '2']","['3', '3']",[],[],2.06
04.05.2021,Menezes J.,2,,,,,,5,1,60%,62% (28/45),60% (18/30),67% (6/9),39% (16/41),40% (12/30),57% (4/7),61% (46/75),45% (32/71),53% (78/146),73% (8/11),36% (4/11),55% (12/22),"['2', '2', '3', '3', '5', '5']","['5', '4']",[],[],[],2.33
04.05.2021,Sousa P.,0,,,,,,1,4,58%,61% (25/41),47% (14/30),43% (3/7),38% (17/45),37% (11/30),33% (3/9),55% (39/71),39% (29/75),47% (68/146),64% (7/11),27% (3/11),45% (10/22),"['1', '0', '3', '2', '5', '4']",[],[],[],[],1.59
27.04.2021,Mansouri S.,2,,,,,,6,7,68%,76% (65/86),49% (20/41),83% (10/12),32% (25/79),28% (9/32),43% (3/7),67% (85/127),33% (37/111),51% (122/238),88% (15/17),18% (3/17),53% (18/34),[],"['1', '0', '3', '0']","['2', '1']",[],[],2.58
27.04.2021,Menezes J.,1,,,,,,2,3,71%,68% (54/79),63% (20/32),57% (4/7),24% (21/86),34% (14/41),17% (2/12),67% (74/111),33% (42/127),49% (116/238),82% (14/17),12% (2/17),47% (16/34),[],"['1', '3']","['5', '5']",[],[],1.49
22.04.2021,Jianu F. C.,2,,,,,,1,1,68%,66% (27/41),58% (11/19),60% (3/5),47% (17/36),33% (4/12),80% (4/5),63% (38/60),44% (21/48),55% (59/108),80% (8/10),40% (4/10),60% (12/20),"['2', '1']","['2', '3', '3', '4', '5', '4']",[],[],[],2.45
22.04.2021,Menezes J.,0,,,,,,2,0,75%,53% (19/36),67% (8/12),20% (1/5),34% (14/41),37% (7/19),40% (2/5),56% (27/48),37% (22/60),45% (49/108),60% (6/10),20% (2/10),40% (8/20),[],"['2', '0', '4', '2']",[],[],[],1.56
