30.09. 19:40,Reis Da Silva J.,0,6^5,2,,,,1,3,57%,69% (27/39),31% (9/29),44% (4/9),20% (8/41),68% (13/19),75% (3/4),5,53% (36/68),35% (21/60),45% (57/128),4,50% (5/10),30% (3/10),40% (8/20),"['4', '5', '6', '5']","['2', '4']",[],[],[],1.51
30.09. 19:40,Farjat T.,2,7^7,6,,,,10,8,68%,80% (33/41),32% (6/19),25% (1/4),31% (12/39),69% (20/29),56% (5/9),5,65% (39/60),47% (32/68),55% (71/128),4,70% (7/10),50% (5/10),60% (12/20),"['3', '1', '6', '6']","['2', '1', '4', '1', '5', '2']",[],[],[],2.46
29.09. 18:40,Reis Da Silva J.,2,6,6,,,,4,1,73%,70% (26/37),79% (11/14),100% (3/3),52% (12/23),55% (6/11),50% (4/8),12,73% (37/51),53% (18/34),65% (55/85),5,100% (8/8),57% (4/7),86% (12/14),"['2', '0', '5', '1']","['1', '0', '5', '2']",[],[],[],1.11
29.09. 18:40,Monferrer E.,0,1,2,,,,0,3,68%,48% (11/23),45% (5/11),50% (4/8),30% (11/37),21% (3/14),0% (0/3),4,47% (16/34),27% (14/51),35% (30/85),1,43% (3/7),0% (0/7),20% (3/15),[],[],[],[],[],5.87
CHALLENGER MEN - SINGLES :  Antofagasta (Chile),clay,header
23.09. 23:35,Reis Da Silva J.,0,5,1,,,,6,0,61%,53% (23/43),37% (10/27),25% (2/8),40% (18/45),50% (8/16),60% (3/5),4,47% (33/70),43% (26/61),45% (59/131),3,33% (3/9),30% (3/10),32% (6/19),"['2', '1', '4', '3']","['1', '4']",[],[],[],2.36
23.09. 23:35,Roncadelli F.,2,7,6,,,,1,1,74%,60% (27/45),50% (8/16),40% (2/5),47% (20/43),63% (17/27),75% (6/8),5,57% (35/61),53% (37/70),55% (72/131),8,70% (7/10),67% (6/9),68% (13/19),"['2', '2', '5', '5', '7', '5']","['2', '0', '4', '0', '5', '1']",[],[],[],1.55
CHALLENGER MEN - SINGLES :  Bogota (Colombia),clay,header
06.08. 02:10,Reis Da Silva J.,0,4,1,,,,3,3,47%,68% (19/28),25% (8/32),44% (4/9),27% (6/22),25% (5/20),67% (2/3),4,45% (27/60),26% (11/42),37% (38/102),2,38% (3/8),22% (2/9),29% (5/17),"['1', '0']","['1', '2']",[],[],[],1.76
06.08. 02:10,Clarke J.,2,6,6,,,,1,2,52%,73% (16/22),75% (15/20),33% (1/3),32% (9/28),75% (24/32),56% (5/9),9,74% (31/42),55% (33/60),63% (64/102),6,78% (7/9),63% (5/8),71% (12/17),"['4', '4', '6', '4']","['2', '0', '3', '1', '5', '1']",[],[],[],1.99
CHALLENGER MEN - SINGLES :  San Marino (San Marino),clay,header
30.07. 16:00,Reis Da Silva J.,0,4,1,,,,0,2,64%,56% (19/34),53% (10/19),70% (7/10),8% (2/26),33% (6/18),0% (0/0),5,55% (29/53),18% (8/44),38% (37/97),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.33
30.07. 16:00,Vincent Ruggeri S.,2,6,6,,,,7,2,59%,92% (24/26),67% (12/18),0% (0/0),44% (15/34),47% (9/19),30% (3/10),9,82% (36/44),45% (24/53),62% (60/97),7,100% (9/9),38% (3/8),71% (12/17),"['6', '4']","['2', '0', '4', '0']",[],[],[],1.57
CHALLENGER MEN - SINGLES :  San Marino (San Marino) - Qualification,clay,header
29.07. 16:55,Reis Da Silva J.,2,6,6,,,,3,3,63%,71% (25/35),62% (13/21),100% (5/5),46% (17/37),67% (10/15),50% (4/8),7,68% (38/56),52% (27/52),60% (65/108),7,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '4', '1', '6', '1']","['5', '3']",[],[],[],1.51
29.07. 16:55,Villanueva G.,0,1,3,,,,1,3,71%,54% (20/37),33% (5/15),50% (4/8),29% (10/35),38% (8/21),0% (0/5),3,48% (25/52),32% (18/56),40% (43/108),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.47
28.07. 19:10,Reis Da Silva J.,2,6,6,,,,5,2,65%,79% (26/33),56% (10/18),75% (3/4),39% (11/28),64% (14/22),80% (4/5),8,71% (36/51),50% (25/50),60% (61/101),5,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '5', '3']","['2', '1', '4', '1']",[],[],[],1.54
28.07. 19:10,Guerrieri A.,0,3,2,,,,0,8,56%,61% (17/28),36% (8/22),20% (1/5),21% (7/33),44% (8/18),25% (1/4),5,50% (25/50),29% (15/51),40% (40/101),2,50% (4/8),11% (1/9),29% (5/17),"['3', '4']",[],[],[],[],2.40
CHALLENGER MEN - SINGLES :  Verona (Italy),clay,header
24.07. 16:35,Reis Da Silva J.,0,4,1,,,,1,4,66%,62% (24/39),35% (7/20),56% (5/9),27% (8/30),33% (7/21),33% (1/3),7,53% (31/59),29% (15/51),42% (46/110),3,50% (4/8),11% (1/9),29% (5/17),"['3', '4']",[],[],[],[],5.38
24.07. 16:35,De Jong J.,2,6,6,,,,4,2,59%,73% (22/30),67% (14/21),67% (2/3),38% (15/39),65% (13/20),44% (4/9),9,71% (36/51),47% (28/59),58% (64/110),5,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '6', '4']","['3', '1', '5', '1']",[],[],[],1.14
23.07. 15:50,Reis Da Silva J.,2,6,6,,,,2,0,62%,87% (20/23),57% (8/14),0% (0/0),48% (11/23),63% (10/16),56% (5/9),7,76% (28/37),54% (21/39),64% (49/76),5,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '6', '1']","['3', '1', '5', '1']",[],[],[],1.15
23.07. 15:50,Sciahbasi L.,0,1,1,,,,2,2,59%,52% (12/23),38% (6/16),44% (4/9),13% (3/23),43% (6/14),0% (0/0),6,46% (18/39),24% (9/37),36% (27/76),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],5.17
CHALLENGER MEN - SINGLES :  Verona (Italy) - Qualification,clay,header
22.07. 15:15,Reis Da Silva J.,2,6,7^9,,,,10,4,60%,77% (40/52),49% (17/35),89% (8/9),31% (16/52),61% (11/18),50% (2/4),6,66% (57/87),39% (27/70),54% (84/157),3,91% (10/11),18% (2/11),55% (12/22),"['1', '0']","['3', '2']",[],[],[],1.42
22.07. 15:15,Giacomini L.,0,4,6^7,,,,2,1,74%,69% (36/52),39% (7/18),50% (2/4),23% (12/52),51% (18/35),11% (1/9),4,61% (43/70),34% (30/87),46% (73/157),3,82% (9/11),9% (1/11),45% (10/22),[],"['4', '4']",[],[],[],2.76
21.07. 20:00,Reis Da Silva J.,2,6,6,,,,3,1,70%,77% (27/35),67% (10/15),100% (3/3),30% (10/33),62% (13/21),30% (3/10),7,74% (37/50),43% (23/54),58% (60/104),5,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '5', '1']","['4', '3']",[],[],[],1.40
21.07. 20:00,Ferrari F.,0,1,4,,,,2,0,61%,70% (23/33),38% (8/21),70% (7/10),23% (8/35),33% (5/15),0% (0/3),7,57% (31/54),26% (13/50),42% (44/104),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.84
CHALLENGER MEN - SINGLES :  Amersfoort (Netherlands) - Qualification,clay,header
14.07. 22:05,Reis Da Silva J.,1,6,3,4,,,2,2,59%,78% (35/45),52% (16/31),25% (1/4),21% (10/48),49% (27/55),40% (2/5),6,67% (51/76),36% (37/103),49% (88/179),2,79% (11/14),13% (2/15),45% (13/29),"['1', '0']",[],"['2', '0']",[],[],2.66
14.07. 22:05,Wassermann D.,2,4,6,6,,,10,5,47%,79% (38/48),51% (28/55),60% (3/5),22% (10/45),48% (15/31),75% (3/4),9,64% (66/103),33% (25/76),51% (91/179),3,87% (13/15),21% (3/14),55% (16/29),[],"['3', '1']","['1', '2', '5', '4']",[],[],1.45
CHALLENGER MEN - SINGLES :  Santa Cruz 2 (Bolivia),clay,header
19.06. 03:50,Reis Da Silva J.,0,2,2,,,,0,2,65%,46% (18/39),43% (9/21),57% (8/14),27% (10/37),70% (7/10),100% (2/2),4,45% (27/60),36% (17/47),41% (44/107),2,25% (2/8),25% (2/8),25% (4/16),"['1', '2']","['2', '1']",[],[],[],2.14
19.06. 03:50,Casanova H.,2,6,6,,,,0,1,79%,73% (27/37),30% (3/10),0% (0/2),54% (21/39),57% (12/21),43% (6/14),7,64% (30/47),55% (33/60),59% (63/107),5,75% (6/8),75% (6/8),75% (12/16),"['2', '0', '3', '1', '6', '2']","['2', '2', '4', '2', '6', '2']",[],[],[],1.67
CHALLENGER MEN - SINGLES :  Lima (Peru),clay,header
13.06. 21:40,Reis Da Silva J.,0,2,6^3,,,,1,1,69%,56% (24/43),53% (10/19),17% (1/6),33% (18/54),55% (11/20),50% (3/6),9,55% (34/62),39% (29/74),46% (63/136),4,50% (5/10),30% (3/10),40% (8/20),"['2', '1']","['1', '2', '3', '2']",[],[],[],1.32
13.06. 21:40,Boscardin Dias P.,2,6,7^7,,,,1,4,73%,67% (36/54),45% (9/20),50% (3/6),44% (19/43),47% (9/19),83% (5/6),6,61% (45/74),45% (28/62),54% (73/136),7,70% (7/10),50% (5/10),60% (12/20),"['2', '2', '4', '2', '6', '2']","['2', '0', '4', '4']",[],[],[],3.24
12.06. 06:10,Reis Da Silva J.,2,7^8,6,,,,2,2,58%,74% (34/46),39% (13/33),67% (6/9),51% (22/43),38% (9/24),100% (4/4),7,59% (47/79),46% (31/67),53% (78/146),3,73% (8/11),36% (4/11),55% (12/22),"['2', '0', '4', '4']","['2', '3', '5', '4']",[],[],[],3.03
12.06. 06:10,Bueno G.,0,6^6,4,,,,1,1,64%,49% (21/43),63% (15/24),0% (0/4),26% (12/46),61% (20/33),33% (3/9),7,54% (36/67),41% (32/79),47% (68/146),4,64% (7/11),27% (3/11),45% (10/22),"['1', '2', '3', '2']","['2', '0']",[],[],[],1.36
CHALLENGER MEN - SINGLES :  Porto Alegre (Brazil),clay,header
01.05. 19:10,Uchida K.,1,6,4,1,,,5,2,49%,64% (21/33),59% (20/34),83% (10/12),30% (10/33),64% (18/28),100% (3/3),8,61% (41/67),45% (27/60),54% (68/127),4,80% (8/10),30% (3/10),55% (11/20),"['4', '3', '6', '3']","['3', '5']",[],[],[],2.73
01.05. 19:10,Reis Da Silva J.,1,3,6,0,,,5,3,54%,70% (23/33),36% (10/28),0% (0/3),36% (12/33),41% (14/34),17% (2/12),5,55% (33/60),39% (26/67),46% (59/127),3,70% (7/10),20% (2/10),45% (9/20),[],"['1', '0', '4', '1']",[],[],[],1.43
CHALLENGER MEN - SINGLES :  Savannah (USA) - Qualification,clay,header
21.04. 23:00,Reis Da Silva J.,1,6,3,2,,,3,4,68%,54% (39/72),41% (14/34),46% (6/13),30% (14/47),59% (24/41),29% (5/17),5,50% (53/106),43% (38/88),47% (91/194),2,46% (6/13),38% (5/13),42% (11/26),"['1', '0', '4', '1', '6', '3']","['3', '3']","['2', '3']",[],[],1.65
21.04. 23:00,Durasovic V.,2,3,6,6,,,10,5,53%,70% (33/47),41% (17/41),71% (12/17),46% (33/72),59% (20/34),54% (7/13),6,57% (50/88),50% (53/106),53% (103/194),4,62% (8/13),54% (7/13),58% (15/26),"['2', '4']","['1', '0', '4', '3', '6', '3']","['3', '1', '4', '2', '6', '2']",[],[],2.18
CHALLENGER MEN - SINGLES :  Acapulco (Mexico),hard,header
17.04. 03:40,Reis Da Silva J.,0,4,2,,,,0,4,60%,42% (15/36),38% (9/24),40% (4/10),33% (12/36),56% (9/16),50% (3/6),5,40% (24/60),40% (21/52),40% (45/112),2,33% (3/9),33% (3/9),33% (6/18),"['2', '3', '3', '4']","['2', '5']",[],[],[],1.74
17.04. 03:40,Artnak B.,2,6,6,,,,4,2,69%,67% (24/36),44% (7/16),50% (3/6),58% (21/36),63% (15/24),60% (6/10),8,60% (31/52),60% (36/60),60% (67/112),4,67% (6/9),67% (6/9),67% (12/18),"['2', '0', '4', '2', '6', '4']","['3', '1', '5', '1', '6', '2']",[],[],[],2.02
CHALLENGER MEN - SINGLES :  Florianopolis (Brazil),clay,header
07.04. 18:40,Reis Da Silva J.,1,6,4,6^1,,,5,1,67%,66% (45/68),65% (22/34),71% (5/7),14% (8/57),52% (15/29),50% (2/4),7,66% (67/102),27% (23/86),48% (90/188),3,88% (14/16),13% (2/15),52% (16/31),"['3', '1']",[],"['1', '0']",[],[],2.69
07.04. 18:40,Couacaud E.,2,3,6,7^7,,,11,0,66%,86% (49/57),48% (14/29),50% (2/4),34% (23/68),35% (12/34),29% (2/7),8,73% (63/86),34% (35/102),52% (98/188),3,87% (13/15),13% (2/16),48% (15/31),[],"['6', '4']","['3', '3']",[],[],1.44
06.04. 21:05,Reis Da Silva J.,2,6,6,,,,1,1,73%,68% (25/37),71% (10/14),75% (3/4),38% (19/50),63% (22/35),31% (4/13),8,69% (35/51),48% (41/85),56% (76/136),3,89% (8/9),40% (4/10),63% (12/19),"['1', '0', '3', '2']","['2', '1', '6', '3']",[],[],[],4.61
06.04. 21:05,Ugo Carabelli C.,0,4,3,,,,3,3,59%,62% (31/50),37% (13/35),69% (9/13),32% (12/37),29% (4/14),25% (1/4),5,52% (44/85),31% (16/51),44% (60/136),2,60% (6/10),11% (1/9),37% (7/19),"['2', '2']",[],[],[],[],1.17
05.04. 22:50,Reis Da Silva J.,2,6,6,,,,1,0,70%,80% (24/30),54% (7/13),100% (1/1),44% (12/27),75% (15/20),63% (5/8),13,72% (31/43),57% (27/47),64% (58/90),6,88% (7/8),71% (5/7),80% (12/15),"['2', '1', '4', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],1.98
05.04. 22:50,Prado Angelo J. C.,0,2,1,,,,2,2,57%,56% (15/27),25% (5/20),38% (3/8),20% (6/30),46% (6/13),0% (0/1),4,43% (20/47),28% (12/43),36% (32/90),1,29% (2/7),13% (1/8),20% (3/15),[],[],[],[],[],1.75
04.04. 23:15,Reis Da Silva J.,2,1,6,6,,,4,2,62%,69% (43/62),45% (17/38),67% (6/9),22% (9/41),52% (13/25),100% (3/3),9,60% (60/100),33% (22/66),49% (82/166),7,77% (10/13),23% (3/13),50% (13/26),[],"['5', '3']","['1', '0', '3', '0']",[],[],1.73
04.04. 23:15,Dutra Da Silva D.,1,6,3,4,,,12,1,62%,78% (32/41),48% (12/25),0% (0/3),31% (19/62),55% (21/38),33% (3/9),7,67% (44/66),40% (40/100),51% (84/166),5,77% (10/13),23% (3/13),50% (13/26),"['3', '1', '5', '1']",[],"['3', '5']",[],[],2.03
01.04. 23:35,Reis Da Silva J.,2,7,7,,,,6,1,69%,71% (34/48),64% (14/22),0% (0/2),40% (20/50),50% (15/30),33% (4/12),6,69% (48/70),44% (35/80),55% (83/150),3,83% (10/12),33% (4/12),58% (14/24),"['2', '3', '6', '5']","['4', '3', '6', '5']",[],[],[],2.40
01.04. 23:35,Sakamoto P.,0,5,5,,,,3,0,63%,60% (30/50),50% (15/30),67% (8/12),29% (14/48),36% (8/22),100% (2/2),6,56% (45/80),31% (22/70),45% (67/150),2,67% (8/12),17% (2/12),42% (10/24),"['3', '1']","['5', '5']",[],[],[],1.54
CHALLENGER MEN - SINGLES :  Sao Leopoldo (Brazil),clay,header
26.03. 05:10,Reis Da Silva J.,0,5,3,,,,0,5,56%,67% (30/45),37% (13/35),64% (7/11),31% (13/42),30% (3/10),100% (1/1),7,54% (43/80),31% (16/52),45% (59/132),2,64% (7/11),10% (1/10),38% (8/21),"['4', '2']",[],[],[],[],2.31
26.03. 05:10,Oliveira G.,2,7,6,,,,3,1,81%,69% (29/42),70% (7/10),0% (0/1),33% (15/45),63% (22/35),36% (4/11),6,69% (36/52),46% (37/80),55% (73/132),3,90% (9/10),36% (4/11),62% (13/21),"['3', '4', '6', '5']","['2', '1', '6', '3']",[],[],[],1.58
CHALLENGER MEN - SINGLES :  Asuncion (Paraguay),clay,header
20.03. 00:35,Reis Da Silva J.,0,3,2,,,,3,3,60%,68% (21/31),38% (8/21),50% (3/6),13% (4/32),25% (3/12),0% (0/1),4,56% (29/52),16% (7/44),38% (36/96),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],4.50
20.03. 00:35,Dellien H.,2,6,6,,,,4,1,73%,88% (28/32),75% (9/12),100% (1/1),32% (10/31),62% (13/21),50% (3/6),8,84% (37/44),44% (23/52),63% (60/96),7,100% (9/9),38% (3/8),71% (12/17),"['5', '3']","['1', '0', '3', '0']",[],[],[],1.18
CHALLENGER MEN - SINGLES :  Santiago (Chile),clay,header
12.03. 21:30,Reis Da Silva J.,0,1,0,,,,0,4,59%,22% (5/23),25% (4/16),13% (1/8),25% (6/24),59% (10/17),20% (1/5),4,23% (9/39),39% (16/41),31% (25/80),1,0% (0/7),17% (1/6),8% (1/13),"['1', '1']",[],[],[],[],3.85
12.03. 21:30,Cerundolo J. M.,2,6,6,,,,0,5,59%,75% (18/24),41% (7/17),80% (4/5),78% (18/23),75% (12/16),88% (7/8),8,61% (25/41),77% (30/39),69% (55/80),11,83% (5/6),100% (7/7),92% (12/13),"['1', '0', '2', '1', '4', '1', '6', '1']","['2', '0', '4', '0', '6', '0']",[],[],[],1.24
ATP - SINGLES :  Rio de Janeiro (Brazil) - Qualification,clay,header
18.02. 00:45,Reis Da Silva J.,0,5,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2', '4', '2']",[],[],[],[],0
18.02. 00:45,Olivieri G. A.,2,7,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '4', '6', '5']","['2', '1', '4', '1', '6', '1']",[],[],[],0
ITF MEN - SINGLES :  M25 Punta del Este (Uruguay),clay,header
CHALLENGER MEN - SINGLES :  Piracicaba (Brazil),clay,header
30.01. 23:15,Reis Da Silva J.,1,4,6,6^5,,,4,2,72%,67% (46/69),56% (15/27),63% (5/8),32% (17/53),42% (21/50),50% (4/8),7,64% (61/96),37% (38/103),50% (99/199),5,80% (12/15),27% (4/15),53% (16/30),[],"['3', '2', '5', '2']","['3', '2', '5', '4']",[],[],1.90
30.01. 23:15,Torres J. B.,2,6,2,7^7,,,4,1,51%,68% (36/53),58% (29/50),50% (4/8),33% (23/69),44% (12/27),38% (3/8),9,63% (65/103),36% (35/96),50% (100/199),3,73% (11/15),20% (3/15),47% (14/30),"['6', '4']",[],"['3', '3', '5', '5']",[],[],1.84
CHALLENGER MEN - SINGLES :  Punta Del Este (Uruguay) - Qualification,clay,header
22.01. 03:35,Reis Da Silva J.,0,4,2,,,,0,2,58%,48% (16/33),58% (14/24),50% (4/8),18% (6/34),50% (9/18),50% (1/2),4,53% (30/57),29% (15/52),41% (45/109),3,56% (5/9),11% (1/9),33% (6/18),"['2', '0']",[],[],[],[],2.04
22.01. 03:35,Gill F.,2,6,6,,,,3,2,65%,82% (28/34),50% (9/18),50% (1/2),52% (17/33),42% (10/24),50% (4/8),7,71% (37/52),47% (27/57),59% (64/109),5,89% (8/9),44% (4/9),67% (12/18),"['2', '3', '4', '3']","['1', '0', '4', '1']",[],[],[],1.72
CHALLENGER MEN - SINGLES :  Buenos Aires 3 (Argentina),clay,header
CHALLENGER MEN - SINGLES :  Buenos Aires (Argentina),clay,header
13.01. 19:40,Reis Da Silva J.,0,4,4,,,,0,5,64%,63% (26/41),43% (10/23),50% (3/6),30% (14/46),40% (10/25),33% (1/3),5,56% (36/64),34% (24/71),44% (60/135),2,70% (7/10),10% (1/10),40% (8/20),[],"['4', '5']",[],[],[],1.65
13.01. 19:40,Bueno G.,2,6,6,,,,0,4,65%,70% (32/46),60% (15/25),67% (2/3),37% (15/41),57% (13/23),50% (3/6),7,66% (47/71),44% (28/64),56% (75/135),3,90% (9/10),30% (3/10),60% (12/20),"['6', '4']","['3', '1', '6', '4']",[],[],[],2.15
12.01. 18:40,Reis Da Silva J.,2,6,6,,,,1,1,73%,70% (28/40),67% (10/15),67% (2/3),45% (19/42),53% (16/30),40% (4/10),5,69% (38/55),46% (33/72),56% (71/127),4,89% (8/9),40% (4/10),63% (12/19),"['3', '2', '5', '2']","['1', '0', '6', '3']",[],[],[],1.55
12.01. 18:40,Alves M.,0,4,3,,,,8,1,58%,60% (25/42),47% (14/30),60% (6/10),30% (12/40),33% (5/15),33% (1/3),6,54% (39/72),31% (17/55),44% (56/127),2,60% (6/10),11% (1/9),37% (7/19),"['3', '5']",[],[],[],[],2.34
11.01. 18:40,Reis Da Silva J.,2,7,6,,,,2,2,69%,65% (28/43),53% (10/19),60% (3/5),52% (17/33),61% (14/23),55% (6/11),6,61% (38/62),55% (31/56),58% (69/118),8,78% (7/9),67% (6/9),72% (13/18),"['2', '0', '4', '4', '7', '5']","['2', '0', '4', '0', '6', '0']",[],[],[],1.71
11.01. 18:40,Sakamoto P.,0,5,0,,,,1,2,59%,48% (16/33),39% (9/23),45% (5/11),35% (15/43),47% (9/19),40% (2/5),4,45% (25/56),39% (24/62),42% (49/118),2,33% (3/9),22% (2/9),28% (5/18),"['1', '2', '4', '3']",[],[],[],[],2.06
09.01. 20:25,Reis Da Silva J.,2,4,6,7^7,,,6,1,71%,65% (42/65),58% (15/26),50% (4/8),35% (21/60),52% (23/44),45% (5/11),11,63% (57/91),42% (44/104),52% (101/195),6,73% (11/15),31% (5/16),52% (16/31),"['3', '2']","['2', '3', '4', '3', '6', '3']","['2', '2']",[],[],1.94
09.01. 20:25,Lavagno E.,1,6,3,6^4,,,2,5,58%,65% (39/60),48% (21/44),55% (6/11),35% (23/65),42% (11/26),50% (4/8),6,58% (60/104),37% (34/91),48% (94/195),7,69% (11/16),27% (4/15),48% (15/31),"['4', '4', '6', '4']","['2', '0']","['1', '0']",[],[],1.80
CHALLENGER MEN - SINGLES :  Temuco (Chile),hard,header
30.11.2023,Reis Da Silva J.,1,4,6,2,,,3,6,61%,60% (28/47),47% (14/30),17% (1/6),40% (23/58),34% (12/35),25% (3/12),6,55% (42/77),38% (35/93),45% (77/170),3,64% (9/14),21% (3/14),43% (12/28),[],"['2', '0', '6', '4']","['1', '3']",[],[],1.54
