15.03.,Sels J.,2,,,,,,8,2,73%,73% (54/74),37% (10/27),57% (4/7),27% (16/59),65% (20/31),50% (5/10),63% (64/101),40% (36/90),52% (100/191),7,0,81% (13/16),36% (5/14),60% (18/30),"['2', '0', '4', '0']","['3', '4', '6', '5']","['5', '3']",[],[],2.46
15.03.,Zahraj P.,1,,,,,,13,2,66%,73% (43/59),35% (11/31),50% (5/10),27% (20/74),63% (17/27),43% (3/7),60% (54/90),37% (37/101),48% (91/191),3,0,64% (9/14),19% (3/16),40% (12/30),"['1', '4']","['2', '0', '6', '6']",[],[],[],1.51
14.03.,Zahraj P.,2,,,,,,8,2,68%,68% (32/47),59% (13/22),67% (2/3),38% (17/45),63% (10/16),80% (4/5),65% (45/69),44% (27/61),55% (72/130),5,0,90% (9/10),44% (4/9),68% (13/19),"['5', '5', '7', '5']","['2', '0', '4', '0']",[],[],[],2.81
14.03.,Fery A.,0,,,,,,5,1,74%,62% (28/45),38% (6/16),20% (1/5),32% (15/47),41% (9/22),33% (1/3),56% (34/61),35% (24/69),45% (58/130),5,0,56% (5/9),10% (1/10),32% (6/19),"['1', '0']",[],[],[],[],1.40
12.03.,Zahraj P.,2,,,,,,7,5,63%,65% (45/69),41% (17/41),69% (9/13),37% (19/51),56% (19/34),67% (6/9),56% (62/110),45% (38/85),51% (100/195),8,0,71% (10/14),43% (6/14),57% (16/28),"['1', '0']","['2', '1', '4', '3', '6', '3']","['2', '2', '5', '3']",[],[],1.67
12.03.,Malige M.,1,,,,,,4,3,60%,63% (32/51),44% (15/34),33% (3/9),35% (24/69),59% (24/41),31% (4/13),55% (47/85),44% (48/110),49% (95/195),2,0,57% (8/14),29% (4/14),43% (12/28),"['1', '1', '6', '4']","['2', '2']","['1', '0']",[],[],2.12
11.03.,Zahraj P.,2,,,,,,5,1,63%,81% (25/31),61% (11/18),67% (2/3),42% (13/31),61% (11/18),80% (4/5),73% (36/49),49% (24/49),61% (60/98),6,0,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '5', '1']","['1', '0', '3', '0']",[],[],[],1.63
11.03.,Vatutin A.,0,,,,,,1,1,63%,58% (18/31),39% (7/18),20% (1/5),23% (7/31),39% (7/18),33% (1/3),51% (25/49),27% (13/49),39% (38/98),4,0,50% (4/8),11% (1/9),29% (5/17),[],"['3', '5']",[],[],[],2.19
10.03.,Gentzsch T.,2,,,,,,5,1,73%,82% (31/38),57% (8/14),100% (1/1),42% (13/31),55% (12/22),50% (3/6),75% (39/52),47% (25/53),61% (64/105),5,0,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '5', '1']","['1', '0']",[],[],[],2.22
10.03.,Zahraj P.,0,,,,,,5,2,58%,58% (18/31),45% (10/22),50% (3/6),18% (7/38),43% (6/14),0% (0/1),53% (28/53),25% (13/52),39% (41/105),5,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.62
09.03.,Zahraj P.,2,,,,,,8,5,68%,80% (44/55),65% (17/26),100% (3/3),22% (12/55),46% (12/26),0% (0/4),75% (61/81),30% (24/81),52% (85/162),6,0,100% (12/12),0% (0/12),50% (12/24),[],[],[],[],[],1.29
09.03.,Beauge M.,0,,,,,,11,2,68%,78% (43/55),54% (14/26),100% (4/4),20% (11/55),35% (9/26),0% (0/3),70% (57/81),25% (20/81),48% (77/162),4,0,100% (12/12),0% (0/12),50% (12/24),[],[],[],[],[],3.39
26.02.,Choinski J.,2,,,,,,7,2,70%,79% (45/57),58% (14/24),67% (2/3),21% (13/61),64% (29/45),33% (5/15),73% (59/81),40% (42/106),54% (101/187),6,0,93% (13/14),33% (5/15),62% (18/29),"['2', '0', '4', '0', '6', '2']",[],"['3', '2', '6', '3']",[],[],2.21
26.02.,Zahraj P.,1,,,,,,6,7,58%,79% (48/61),36% (16/45),67% (10/15),21% (12/57),42% (10/24),33% (1/3),60% (64/106),27% (22/81),46% (86/187),4,1,67% (10/15),7% (1/14),38% (11/29),"['1', '4']",[],[],[],[],1.62
23.02.,Collignon R.,2,,,,,,5,4,62%,74% (29/39),50% (12/24),88% (7/8),47% (20/43),45% (9/20),40% (4/10),65% (41/63),46% (29/63),56% (70/126),8,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '4', '1']","['3', '4', '5', '4']",[],[],[],1.48
23.02.,Zahraj P.,0,,,,,,2,2,68%,53% (23/43),55% (11/20),60% (6/10),26% (10/39),50% (12/24),13% (1/8),54% (34/63),35% (22/63),44% (56/126),2,0,56% (5/9),11% (1/9),33% (6/18),[],"['4', '2']",[],[],[],2.53
22.02.,Zahraj P.,2,,,,,,9,2,71%,86% (36/42),35% (6/17),100% (1/1),33% (13/39),56% (10/18),67% (2/3),71% (42/59),40% (23/57),56% (65/116),6,0,100% (10/10),22% (2/9),63% (12/19),"['2', '0']","['1', '0']",[],[],[],3.70
22.02.,Klein L.,0,,,,,,9,3,68%,67% (26/39),44% (8/18),33% (1/3),14% (6/42),65% (11/17),0% (0/1),60% (34/57),29% (17/59),44% (51/116),4,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.25
21.02.,Zahraj P.,2,,,,,,13,4,61%,78% (40/51),56% (18/32),50% (1/2),30% (18/61),53% (16/30),25% (2/8),70% (58/83),37% (34/91),53% (92/174),6,0,93% (13/14),15% (2/13),56% (15/27),"['4', '2']",[],"['4', '2']",[],[],2.61
21.02.,Fery A.,1,,,,,,4,0,67%,70% (43/61),47% (14/30),75% (6/8),22% (11/51),44% (14/32),50% (1/2),63% (57/91),30% (25/83),47% (82/174),4,0,85% (11/13),7% (1/14),44% (12/27),[],"['3', '1']",[],[],[],1.45
19.02.,Zahraj P.,2,,,,,,6,0,58%,79% (22/28),50% (10/20),33% (1/3),44% (16/36),59% (10/17),71% (5/7),67% (32/48),49% (26/53),57% (58/101),7,0,78% (7/9),56% (5/9),67% (12/18),"['2', '1', '4', '1']","['2', '1', '4', '3', '5', '4']",[],[],[],3.26
19.02.,Mayot H.,0,,,,,,5,0,68%,56% (20/36),41% (7/17),29% (2/7),21% (6/28),50% (10/20),67% (2/3),51% (27/53),33% (16/48),43% (43/101),3,2,44% (4/9),22% (2/9),33% (6/18),[],"['3', '3', '4', '4']",[],[],[],1.34
18.02.,Zahraj P.,2,,,,,,2,2,58%,84% (26/31),45% (10/22),100% (1/1),38% (12/32),62% (13/21),40% (4/10),68% (36/53),47% (25/53),58% (61/106),6,0,100% (8/8),50% (4/8),75% (12/16),"['4', '3', '6', '3']","['3', '1', '5', '1']",[],[],[],3.10
18.02.,Kachmazov A.,0,,,,,,7,3,60%,63% (20/32),38% (8/21),60% (6/10),16% (5/31),55% (12/22),0% (0/1),53% (28/53),32% (17/53),42% (45/106),4,1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.34
17.02.,Zahraj P.,2,,,,,,5,7,68%,81% (39/48),43% (10/23),33% (1/3),34% (18/53),69% (18/26),38% (5/13),69% (49/71),46% (36/79),57% (85/150),8,0,85% (11/13),42% (5/12),64% (16/25),[],"['2', '0', '4', '0', '6', '2']","['3', '1', '5', '1']",[],[],2.99
17.02.,Brunold M.,1,,,,,,6,5,67%,66% (35/53),31% (8/26),62% (8/13),19% (9/48),57% (13/23),67% (2/3),54% (43/79),31% (22/71),43% (65/150),2,0,58% (7/12),15% (2/13),36% (9/25),"['2', '1']","['1', '4']",[],[],[],1.36
16.02.,Zahraj P.,2,,,,,,4,3,49%,87% (27/31),66% (21/32),50% (1/2),33% (17/51),44% (11/25),33% (2/6),76% (47/62),36% (27/75),54% (74/137),6,0,91% (10/11),18% (2/11),55% (12/22),"['3', '1']","['2', '1']",[],[],[],1.50
16.02.,Jorda Sanchis D.,0,,,,,,7,2,67%,67% (34/51),56% (14/25),67% (4/6),26% (8/31),34% (11/32),50% (1/2),64% (48/75),24% (15/62),46% (63/137),4,0,82% (9/11),9% (1/11),45% (10/22),"['2', '3']",[],[],[],[],2.48
