10.06.,Vallejo D.,2,,,,,,2,1,60%,68% (28/41),70% (19/27),67% (2/3),24% (11/45),65% (15/23),38% (3/8),69% (47/68),38% (26/68),54% (73/136),8,0,92% (11/12),25% (3/12),58% (14/24),"['3', '1', '7', '5']","['7', '5']",[],[],[],1.73
10.06.,Martineau M.,0,,,,,,7,7,66%,76% (34/45),35% (8/23),63% (5/8),32% (13/41),30% (8/27),33% (1/3),62% (42/68),31% (21/68),46% (63/136),2,0,75% (9/12),8% (1/12),42% (10/24),"['2', '3']",[],[],[],[],2.00
02.06.,Dellien H.,2,,,,,,2,0,79%,76% (41/54),57% (8/14),100% (1/1),13% (5/39),54% (14/26),50% (1/2),72% (49/68),29% (19/65),51% (68/133),5,0,100% (11/11),9% (1/11),55% (12/22),[],"['2', '1']",[],[],[],1.14
02.06.,Martineau M.,0,,,,,,9,7,60%,87% (34/39),46% (12/26),50% (1/2),24% (13/54),43% (6/14),0% (0/1),71% (46/65),28% (19/68),49% (65/133),5,1,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],5.05
22.05.,Hanfmann Y.,2,,,,,,0,1,77%,78% (31/40),75% (9/12),0% (0/0),180 km/h,150 km/h,34% (16/47),56% (14/25),33% (2/6),28,18,67% (10/15),77% (40/52),42% (30/72),56% (70/124),6,0,100% (10/10),20% (2/10),60% (12/20),"['5', '4']","['1', '0']",[],[],[],1.22
22.05.,Martineau M.,0,,,,,,3,7,65%,66% (31/47),44% (11/25),67% (4/6),191 km/h,153 km/h,23% (9/40),25% (3/12),0% (0/0),20,30,54% (7/13),58% (42/72),23% (12/52),44% (54/124),4,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],4.38
19.05.,Martineau M.,2,,,,,,3,3,63%,71% (39/55),56% (18/32),63% (5/8),29% (20/68),51% (19/37),43% (3/7),39,37,68% (28/41),66% (57/87),37% (39/105),50% (96/192),7,0,79% (11/14),20% (3/15),48% (14/29),"['2', '2']",[],"['3', '2', '6', '3']",[],[],2.10
19.05.,Galarneau A.,1,,,,,,6,3,65%,71% (48/68),49% (18/37),57% (4/7),29% (16/55),44% (14/32),38% (3/8),39,30,61% (19/31),63% (66/105),34% (30/87),50% (96/192),3,2,80% (12/15),21% (3/14),52% (15/29),"['1', '0']","['4', '2', '6', '2']",[],[],[],1.74
12.05.,Delage P.,2,,,,,,10,9,55%,74% (49/66),47% (25/53),93% (13/14),23% (13/56),69% (22/32),27% (3/11),48,39,78% (14/18),62% (74/119),40% (35/88),53% (109/207),5,0,93% (13/14),23% (3/13),59% (16/27),[],"['4', '2']","['2', '1', '4', '1']",[],[],4.12
12.05.,Martineau M.,1,,,,,,6,5,64%,77% (43/56),31% (10/32),73% (8/11),26% (17/66),53% (28/53),7% (1/14),26,38,65% (15/23),60% (53/88),38% (45/119),47% (98/207),5,1,77% (10/13),7% (1/14),41% (11/27),"['3', '2']",[],[],[],[],1.21
28.04.,Droguet T.,2,,,,,,3,1,68%,81% (26/32),73% (11/15),100% (2/2),33% (12/36),57% (8/14),43% (3/7),79% (37/47),40% (20/50),59% (57/97),8,0,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '5', '1']","['5', '4']",[],[],[],1.54
28.04.,Martineau M.,0,,,,,,0,3,72%,67% (24/36),43% (6/14),57% (4/7),19% (6/32),27% (4/15),0% (0/2),60% (30/50),21% (10/47),41% (40/97),2,1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.38
23.04.,Wu Tung-Lin,2,,,,,,0,3,65%,84% (27/32),59% (10/17),0% (0/0),39% (11/28),40% (6/15),60% (3/5),76% (37/49),40% (17/43),59% (54/92),6,0,100% (9/9),38% (3/8),71% (12/17),"['4', '2', '6', '2']","['4', '2']",[],[],[],1.80
23.04.,Martineau M.,0,,,,,,1,3,65%,61% (17/28),60% (9/15),40% (2/5),16% (5/32),41% (7/17),0% (0/0),60% (26/43),24% (12/49),41% (38/92),4,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.93
21.04.,Martineau M.,2,,,,,,2,3,54%,69% (34/49),61% (25/41),78% (7/9),33% (16/49),60% (28/47),38% (5/13),66% (59/90),46% (44/96),55% (103/186),6,0,86% (12/14),36% (5/14),61% (17/28),"['1', '2']","['4', '3']","['1', '0', '3', '0', '5', '0']",[],[],1.57
21.04.,Gueymard Wayenburg S.,1,,,,,,3,17,51%,67% (33/49),40% (19/47),62% (8/13),31% (15/49),39% (16/41),22% (2/9),54% (52/96),34% (31/90),45% (83/186),4,0,64% (9/14),14% (2/14),39% (11/28),"['2', '0', '7', '5']",[],[],[],[],2.31
15.04.,Schwaerzler J. J.,2,,,,,,3,2,63%,74% (28/38),55% (12/22),50% (1/2),31% (12/39),59% (10/17),75% (3/4),67% (40/60),39% (22/56),53% (62/116),8,0,90% (9/10),30% (3/10),60% (12/20),"['5', '4']","['4', '3', '5', '4']",[],[],[],1.90
15.04.,Martineau M.,0,,,,,,4,1,70%,69% (27/39),41% (7/17),25% (1/4),26% (10/38),45% (10/22),50% (1/2),61% (34/56),33% (20/60),47% (54/116),2,0,70% (7/10),10% (1/10),40% (8/20),[],"['4', '4']",[],[],[],1.82
30.03.,Misolic F.,2,,,,,,3,6,61%,77% (33/43),44% (12/27),33% (1/3),36% (18/50),58% (15/26),50% (4/8),23,29,100% (13/13),64% (45/70),43% (33/76),53% (78/146),6,0,83% (10/12),33% (4/12),58% (14/24),"['2', '0', '6', '2']",[],"['3', '1', '6', '2']",[],[],1.31
30.03.,Martineau M.,1,,,,,,3,6,66%,64% (32/50),42% (11/26),50% (4/8),23% (10/43),56% (15/27),67% (2/3),21,31,62% (8/13),57% (43/76),36% (25/70),47% (68/146),4,1,67% (8/12),17% (2/12),42% (10/24),[],"['1', '0', '5', '2']",[],[],[],3.03
24.03.,Gojo B.,2,,,,,,9,2,65%,78% (29/37),40% (8/20),67% (2/3),27% (7/26),68% (17/25),44% (4/9),65% (37/57),47% (24/51),56% (61/108),6,0,89% (8/9),50% (4/8),71% (12/17),"['4', '4', '6', '4']","['3', '1', '5', '1']",[],[],[],1.53
24.03.,Martineau M.,0,,,,,,2,5,51%,73% (19/26),32% (8/25),56% (5/9),22% (8/37),60% (12/20),33% (1/3),53% (27/51),35% (20/57),44% (47/108),4,2,50% (4/8),11% (1/9),29% (5/17),"['4', '3']",[],[],[],[],2.40
23.03.,Martineau M.,1,,,,,,7,6,60%,78% (32/41),41% (11/27),90% (9/10),32% (12/37),37% (7/19),67% (2/3),63% (43/68),34% (19/56),50% (62/124),6,0,89% (8/9),20% (2/10),53% (10/19),"['4', '3']","['4', '5']",[],[],[],1.50
23.03.,Vincent Ruggeri S.,0,,,,,,1,1,66%,68% (25/37),63% (12/19),33% (1/3),22% (9/41),59% (16/27),10% (1/10),66% (37/56),37% (25/68),50% (62/124),4,0,80% (8/10),11% (1/9),47% (9/19),[],"['5', '3']",[],[],[],2.48
14.03.,Rodionov J.,2,,,,,,1,0,62%,81% (25/31),68% (13/19),100% (1/1),21% (6/28),59% (10/17),75% (3/4),76% (38/50),36% (16/45),57% (54/95),8,0,100% (9/9),33% (3/9),67% (12/18),"['1', '0', '6', '3']","['5', '3']",[],[],[],1.59
14.03.,Martineau M.,0,,,,,,8,4,62%,79% (22/28),41% (7/17),25% (1/4),19% (6/31),32% (6/19),0% (0/1),64% (29/45),24% (12/50),43% (41/95),2,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.27
13.03.,Martineau M.,2,,,,,,11,2,69%,83% (60/72),56% (18/32),80% (4/5),17% (13/77),48% (10/21),0% (0/0),75% (78/104),23% (23/98),50% (101/202),5,0,94% (16/17),0% (0/17),47% (16/34),[],[],[],[],[],1.26
13.03.,De Schepper K.,1,,,,,,9,0,79%,83% (64/77),52% (11/21),0% (0/0),17% (12/72),44% (14/32),20% (1/5),77% (75/98),25% (26/104),50% (101/202),5,3,100% (17/17),6% (1/17),53% (18/34),[],"['2', '1']",[],[],[],3.63
11.03.,Martineau M.,2,,,,,,9,2,67%,83% (48/58),61% (17/28),75% (3/4),23% (15/65),52% (14/27),50% (2/4),76% (65/86),32% (29/92),53% (94/178),8,0,94% (15/16),13% (2/16),53% (17/32),[],"['6', '4']","['7', '5']",[],[],1.42
11.03.,Pokorny L.,1,,,,,,18,2,71%,77% (50/65),48% (13/27),50% (2/4),17% (10/58),39% (11/28),25% (1/4),68% (63/92),24% (21/86),47% (84/178),2,0,88% (14/16),6% (1/16),47% (15/32),"['5', '4']",[],[],[],[],2.73
06.03.,van Assche L.,2,,,,,,2,5,64%,71% (41/58),38% (12/32),69% (9/13),40% (16/40),61% (22/36),46% (6/13),59% (53/90),50% (38/76),55% (91/166),8,0,69% (9/13),50% (6/12),60% (15/25),"['2', '0', '4', '0', '5', '1']","['2', '3']","['2', '0', '5', '3']",[],[],1.53
06.03.,Martineau M.,1,,,,,,5,5,53%,60% (24/40),39% (14/36),54% (7/13),29% (17/58),63% (20/32),31% (4/13),50% (38/76),41% (37/90),45% (75/166),2,0,50% (6/12),31% (4/13),40% (10/25),"['1', '4']","['3', '1', '5', '3']","['1', '2']",[],[],2.40
04.03.,Martineau M.,2,,,,,,7,5,56%,78% (45/58),48% (22/46),56% (5/9),35% (26/75),51% (27/53),35% (6/17),64% (67/104),41% (53/128),52% (120/232),7,0,75% (12/16),35% (6/17),55% (18/33),"['1', '2', '3', '2']","['2', '2', '5', '3']","['3', '2', '6', '3']",[],[],1.34
04.03.,Added D.,1,,,,,,4,5,59%,65% (49/75),49% (26/53),65% (11/17),22% (13/58),52% (24/46),44% (4/9),59% (75/128),36% (37/104),48% (112/232),3,1,65% (11/17),25% (4/16),45% (15/33),"['2', '0', '3', '3']","['1', '0', '4', '5']",[],[],[],3.10
21.02.,Durasovic V.,2,,,,,,10,2,66%,74% (56/76),48% (19/40),78% (7/9),26% (19/73),58% (22/38),22% (2/9),65% (75/116),37% (41/111),51% (116/227),7,1,88% (14/16),13% (2/15),52% (16/31),[],"['2', '0', '4', '0']",[],[],[],2.14
21.02.,Martineau M.,1,,,,,,12,5,66%,74% (54/73),42% (16/38),78% (7/9),26% (20/76),53% (21/40),22% (2/9),63% (70/111),35% (41/116),49% (111/227),3,1,87% (13/15),13% (2/16),48% (15/31),"['2', '1']","['2', '5']",[],[],[],1.66
19.02.,Martineau M.,2,,,,,,12,1,68%,78% (31/40),63% (12/19),100% (1/1),24% (8/34),46% (12/26),40% (2/5),73% (43/59),33% (20/60),53% (63/119),6,0,100% (10/10),20% (2/10),60% (12/20),"['5', '4']","['2', '1']",[],[],[],1.66
19.02.,Zhukayev B.,0,,,,,,9,1,57%,76% (26/34),54% (14/26),60% (3/5),23% (9/40),37% (7/19),0% (0/1),67% (40/60),27% (16/59),47% (56/119),4,2,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.11
17.02.,Martineau M.,2,,,,,,13,3,66%,83% (34/41),62% (13/21),50% (1/2),33% (16/48),50% (11/22),50% (2/4),76% (47/62),39% (27/70),56% (74/132),7,0,91% (10/11),18% (2/11),55% (12/22),"['1', '0']","['2', '1']",[],[],[],2.21
17.02.,Chidekh C.,0,,,,,,4,0,69%,67% (32/48),50% (11/22),50% (2/4),17% (7/41),38% (8/21),50% (1/2),61% (43/70),24% (15/62),44% (58/132),3,1,82% (9/11),9% (1/11),45% (10/22),[],"['5', '5']",[],[],[],1.62
09.02.,van Assche L.,2,,,,,,4,1,69%,90% (36/40),67% (12/18),100% (1/1),31% (16/52),50% (17/34),14% (1/7),83% (48/58),38% (33/86),56% (81/144),6,0,100% (11/11),9% (1/11),55% (12/22),[],"['4', '3']",[],[],[],1.74
09.02.,Martineau M.,0,,,,,,12,6,60%,69% (36/52),50% (17/34),86% (6/7),10% (4/40),33% (6/18),0% (0/1),62% (53/86),17% (10/58),44% (63/144),4,0,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],2.00
04.02.,Bouquier A.,2,,,,,,7,0,71%,76% (41/54),59% (13/22),90% (9/10),34% (15/44),48% (11/23),67% (2/3),70% (53/76),39% (26/67),55% (79/143),7,0,91% (10/11),20% (2/10),57% (12/21),"['3', '1']","['3', '2']",[],[],[],2.99
04.02.,Martineau M.,0,,,,,,3,1,66%,66% (29/44),52% (12/23),33% (1/3),24% (13/54),41% (9/22),10% (1/10),61% (41/67),30% (23/76),45% (64/143),3,0,80% (8/10),9% (1/11),43% (9/21),[],"['3', '3']",[],[],[],1.36
31.01.,Blanchet U.,2,,,,,,8,3,49%,82% (40/49),58% (30/52),67% (4/6),33% (29/89),57% (20/35),17% (1/6),69% (70/101),38% (47/124),52% (117/225),8,0,88% (14/16),6% (1/17),45% (15/33),[],[],"['3', '3']",[],[],2.31
31.01.,Martineau M.,1,,,,,,10,4,72%,70% (62/89),43% (15/35),83% (5/6),24% (12/49),42% (22/52),33% (2/6),62% (77/124),31% (31/101),48% (108/225),2,1,94% (16/17),13% (2/16),55% (18/33),[],"['2', '0']","['1', '0']",[],[],1.57
30.01.,Martineau M.,2,,,,,,16,1,75%,77% (55/71),50% (12/24),80% (4/5),28% (21/75),53% (24/45),20% (2/10),71% (67/95),38% (45/120),52% (112/215),7,0,94% (15/16),13% (2/16),53% (17/32),"['4', '3']",[],"['5', '4']",[],[],1.30
30.01.,Broska F.,1,,,,,,5,4,63%,72% (54/75),47% (21/45),80% (8/10),23% (16/71),50% (12/24),20% (1/5),63% (75/120),29% (28/95),48% (103/215),3,0,88% (14/16),6% (1/16),47% (15/32),[],"['7', '5']",[],[],[],3.33
28.01.,Martineau M.,2,,,,,,12,6,59%,79% (34/43),43% (13/30),67% (4/6),39% (16/41),57% (16/28),67% (4/6),64% (47/73),46% (32/69),56% (79/142),6,0,80% (8/10),40% (4/10),60% (12/20),"['1', '0', '2', '1', '5', '2']","['1', '0']",[],[],[],1.29
28.01.,Zapata Miralles B.,0,,,,,,0,2,59%,61% (25/41),43% (12/28),33% (2/6),21% (9/43),57% (17/30),33% (2/6),54% (37/69),36% (26/73),44% (63/142),4,0,60% (6/10),20% (2/10),40% (8/20),"['1', '1']","['2', '2']",[],[],[],3.39
25.01.,Gueymard Wayenburg S.,2,,,,,,10,5,62%,78% (45/58),53% (19/36),50% (2/4),18% (11/60),54% (22/41),29% (2/7),68% (64/94),33% (33/101),50% (97/195),4,0,87% (13/15),13% (2/15),50% (15/30),"['4', '4']",[],"['2', '0']",[],[],2.11
25.01.,Martineau M.,1,,,,,,8,6,59%,82% (49/60),46% (19/41),71% (5/7),22% (13/58),47% (17/36),50% (2/4),67% (68/101),32% (30/94),50% (98/195),6,2,87% (13/15),13% (2/15),50% (15/30),"['1', '0']","['4', '2']",[],[],[],1.68
24.01.,Martineau M.,2,,,,,,7,2,77%,83% (38/46),57% (8/14),100% (1/1),29% (11/38),43% (10/23),100% (2/2),77% (46/60),34% (21/61),55% (67/121),8,0,100% (11/11),18% (2/11),59% (13/22),"['7', '5']","['6', '4']",[],[],[],1.55
24.01.,Sachko V.,0,,,,,,3,0,62%,71% (27/38),57% (13/23),0% (0/2),17% (8/46),43% (6/14),0% (0/1),66% (40/61),23% (14/60),45% (54/121),2,0,82% (9/11),0% (0/11),41% (9/22),[],[],[],[],[],2.36
23.01.,Martineau M.,2,,,,,,10,6,66%,75% (45/60),39% (12/31),50% (2/4),27% (13/49),50% (13/26),100% (2/2),63% (57/91),35% (26/75),50% (83/166),7,0,83% (10/12),17% (2/12),50% (12/24),[],"['3', '1', '6', '6']",[],[],[],2.59
23.01.,Kovacevic A.,0,,,,,,7,2,65%,73% (36/49),50% (13/26),0% (0/2),25% (15/60),61% (19/31),50% (2/4),65% (49/75),37% (34/91),50% (83/166),3,3,83% (10/12),17% (2/12),50% (12/24),[],"['4', '5', '6', '5']",[],[],[],1.46
22.01.,Martineau M.,2,,,,,,7,4,69%,73% (40/55),48% (12/25),86% (6/7),32% (15/47),44% (16/36),25% (3/12),65% (52/80),37% (31/83),51% (83/163),8,0,90% (9/10),27% (3/11),57% (12/21),"['1', '0', '6', '3']","['3', '3']",[],[],[],2.94
22.01.,Kym J.,0,,,,,,12,6,57%,68% (32/47),56% (20/36),75% (9/12),27% (15/55),52% (13/25),14% (1/7),63% (52/83),35% (28/80),49% (80/163),2,6,73% (8/11),10% (1/10),43% (9/21),[],"['3', '2']",[],[],[],1.37
07.01.,Coppejans K.,2,,,,,,10,0,60%,75% (36/48),56% (18/32),25% (1/4),28% (17/61),55% (16/29),30% (3/10),40,24,77% (17/22),68% (54/80),37% (33/90),51% (87/170),7,0,79% (11/14),23% (3/13),52% (14/27),[],"['1', '2']","['2', '0', '5', '1']",[],[],1.62
07.01.,Martineau M.,1,,,,,,10,6,68%,72% (44/61),45% (13/29),70% (7/10),25% (12/48),44% (14/32),75% (3/4),27,25,65% (13/20),63% (57/90),33% (26/80),49% (83/170),3,1,77% (10/13),21% (3/14),48% (13/27),"['2', '0', '6', '2']","['2', '0']",[],[],[],2.31
