Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
08.07.,Ficovich J. P.,1,,,,,,1,2,60%,65% (42/65),52% (23/44),55% (6/11),20% (13/64),54% (25/46),38% (3/8),29,43,88% (7/8),60% (65/109),35% (38/110),47% (103/219),6,1,69% (11/16),18% (3/17),42% (14/33),"['3', '1']","['1', '0', '4', '1']",[],[],[],2.66
05.07.,Pavlovic L.,2,,,,,,11,5,51%,90% (28/31),60% (18/30),0% (0/0),19% (8/43),50% (9/18),100% (2/2),75% (46/61),28% (17/61),52% (63/122),7,0,100% (10/10),18% (2/11),57% (12/21),[],"['2', '1', '6', '3']",[],[],[],1.70
05.07.,Ficovich J. P.,0,,,,,,4,0,70%,81% (35/43),50% (9/18),0% (0/2),10% (3/31),40% (12/30),0% (0/0),72% (44/61),25% (15/61),48% (59/122),3,0,82% (9/11),0% (0/10),43% (9/21),[],[],[],[],[],2.15
04.07.,Ficovich J. P.,2,,,,,,8,0,61%,82% (32/39),68% (17/25),0% (0/0),33% (15/45),41% (13/32),17% (1/6),77% (49/64),36% (28/77),55% (77/141),5,0,100% (11/11),9% (1/11),55% (12/22),[],"['2', '1']",[],[],[],1.43
04.07.,Ferreira Silva F.,0,,,,,,1,0,58%,67% (30/45),59% (19/32),83% (5/6),18% (7/39),32% (8/25),0% (0/0),64% (49/77),23% (15/64),45% (64/141),5,0,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],2.70
02.07.,Ficovich J. P.,2,,,,,,3,1,72%,74% (35/47),78% (14/18),100% (5/5),30% (16/54),60% (21/35),17% (2/12),75% (49/65),42% (37/89),56% (86/154),8,0,100% (10/10),20% (2/10),60% (12/20),[],"['2', '0', '6', '2']",[],[],[],1.79
02.07.,Roca Batalla O.,0,,,,,,2,1,61%,70% (38/54),40% (14/35),83% (10/12),26% (12/47),22% (4/18),0% (0/5),58% (52/89),25% (16/65),44% (68/154),2,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.94
01.07.,Ficovich J. P.,2,,,,,,5,2,57%,60% (29/48),64% (23/36),89% (8/9),35% (12/34),58% (18/31),80% (4/5),62% (52/84),46% (30/65),55% (82/149),8,0,90% (9/10),40% (4/10),65% (13/20),"['6', '5']","['1', '2', '3', '2', '5', '2']",[],[],[],1.85
01.07.,Gakhov I.,0,,,,,,5,2,52%,65% (22/34),42% (13/31),20% (1/5),40% (19/48),36% (13/36),11% (1/9),54% (35/65),38% (32/84),45% (67/149),2,0,60% (6/10),10% (1/10),35% (7/20),[],"['2', '0']",[],[],[],1.87
26.06.,Basilashvili N.,3,,,,,,6,5,66%,73% (46/63),55% (18/33),57% (4/7),43% (34/79),40% (10/25),75% (6/8),65,43,71% (27/38),67% (64/96),42% (44/104),54% (108/200),5,0,82% (14/17),35% (6/17),59% (20/34),3011,"['1', '0']","['7', '5']","['3', '1', '6', '2']","['2', '0', '4', '0']",[],1.20
26.06.,Ficovich J. P.,1,,,,,,4,0,76%,57% (45/79),60% (15/25),25% (2/8),27% (17/63),45% (15/33),43% (3/7),16,3,56% (5/9),58% (60/104),33% (32/96),46% (92/200),5,1,65% (11/17),18% (3/17),41% (14/34),3069,"['1', '1', '3', '1', '5', '1']",[],[],[],[],4.57
25.06.,Ficovich J. P.,2,,,,,,6,0,67%,75% (33/44),59% (13/22),86% (6/7),29% (12/42),58% (14/24),60% (3/5),22,10,84% (21/25),71% (46/65),39% (26/66),55% (72/131),7,0,91% (10/11),27% (3/11),59% (13/22),1978,"['7', '5']","['2', '0', '6', '4']",[],[],[],1.38
25.06.,Bonding O.,0,,,,,,10,4,64%,71% (30/42),42% (10/24),40% (2/5),25% (11/44),41% (9/22),14% (1/7),25,22,63% (20/32),61% (40/66),29% (19/65),45% (59/131),3,1,73% (8/11),9% (1/11),41% (9/22),1980,[],"['1', '2']",[],[],[],3.04
23.06.,Ficovich J. P.,2,,,,,,4,1,71%,84% (37/44),39% (7/18),67% (2/3),29% (12/42),63% (20/32),50% (3/6),18,17,87% (20/23),71% (44/62),43% (32/74),56% (76/136),6,0,90% (9/10),27% (3/11),57% (12/21),2159,[],"['1', '0', '4', '1', '6', '3']",[],[],[],1.95
23.06.,Taberner C.,0,,,,,,0,4,57%,71% (30/42),38% (12/32),50% (3/6),16% (7/44),61% (11/18),33% (1/3),9,31,83% (15/18),57% (42/74),29% (18/62),44% (60/136),4,1,73% (8/11),10% (1/10),43% (9/21),2096,[],"['2', '4']",[],[],[],1.88
14.06.,Jubb P.,2,,,,,,4,2,56%,71% (32/45),53% (19/36),88% (7/8),32% (15/47),70% (19/27),44% (4/9),63% (51/81),46% (34/74),55% (85/155),7,0,90% (9/10),36% (4/11),62% (13/21),"['2', '3', '6', '5']","['3', '2', '6', '3']",[],[],[],1.25
14.06.,Ficovich J. P.,0,,,,,,9,5,64%,68% (32/47),30% (8/27),56% (5/9),29% (13/45),47% (17/36),13% (1/8),54% (40/74),37% (30/81),45% (70/155),3,0,64% (7/11),10% (1/10),38% (8/21),"['2', '0']",[],[],[],[],3.70
09.06.,Onclin G.,2,,,,,,1,4,70%,59% (34/58),52% (13/25),73% (8/11),42% (22/52),67% (18/27),38% (5/13),57% (47/83),51% (40/79),54% (87/162),5,0,73% (8/11),50% (5/10),62% (13/21),"['4', '4', '5', '5', '7', '5']","['2', '0', '4', '2']",[],[],[],1.73
09.06.,Ficovich J. P.,0,,,,,,4,2,66%,58% (30/52),33% (9/27),62% (8/13),41% (24/58),48% (12/25),27% (3/11),49% (39/79),43% (36/83),46% (75/162),5,2,50% (5/10),27% (3/11),38% (8/21),"['4', '3', '5', '4']","['1', '2']",[],[],[],2.02
19.05.,Tirante T. A.,2,,,,,,1,3,50%,91% (21/23),48% (11/23),50% (1/2),50% (16/32),50% (6/12),56% (5/9),29,23,69% (9/13),70% (32/46),50% (22/44),60% (54/90),7,0,88% (7/8),63% (5/8),75% (12/16),"['1', '2', '3', '2', '5', '2']","['1', '0', '5', '2']",[],[],[],1.57
19.05.,Ficovich J. P.,0,,,,,,1,0,73%,50% (16/32),50% (6/12),44% (4/9),9% (2/23),52% (12/23),50% (1/2),7,12,50% (7/14),50% (22/44),30% (14/46),40% (36/90),3,3,38% (3/8),13% (1/8),25% (4/16),"['2', '0']",[],[],[],[],2.42
13.05.,Garin C.,2,,,,,,2,3,57%,100% (21/21),69% (11/16),0% (0/0),44% (15/34),50% (7/14),80% (4/5),86% (32/37),46% (22/48),64% (54/85),8,0,100% (8/8),44% (4/9),71% (12/17),"['2', '1', '4', '1']","['2', '1', '6', '3']",[],[],[],1.35
13.05.,Ficovich J. P.,0,,,,,,1,1,71%,56% (19/34),50% (7/14),20% (1/5),0% (0/21),31% (5/16),0% (0/0),54% (26/48),14% (5/37),36% (31/85),2,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],3.04
05.05.,Shevchenko A.,2,,,,,,2,0,59%,62% (23/37),69% (18/26),60% (3/5),52% (27/52),33% (9/27),40% (4/10),26,34,71% (12/17),65% (41/63),46% (36/79),54% (77/142),5,0,80% (8/10),40% (4/10),60% (12/20),"['2', '3', '5', '4']","['1', '0', '3', '0']",[],[],[],1.58
05.05.,Ficovich J. P.,0,,,,,,1,0,66%,48% (25/52),67% (18/27),60% (6/10),38% (14/37),31% (8/26),40% (2/5),15,36,67% (6/9),54% (43/79),35% (22/63),46% (65/142),5,2,60% (6/10),20% (2/10),40% (8/20),"['2', '0']","['1', '3']",[],[],[],2.29
20.04.,Wiskandt M.,2,,,,,,1,1,72%,55% (27/49),63% (12/19),50% (3/6),53% (20/38),50% (8/16),83% (5/6),57% (39/68),52% (28/54),55% (67/122),5,0,70% (7/10),56% (5/9),63% (12/19),"['1', '1', '3', '3', '5', '3']","['3', '2', '5', '2']",[],[],[],4.36
20.04.,Ficovich J. P.,0,,,,,,1,2,70%,47% (18/38),50% (8/16),17% (1/6),45% (22/49),37% (7/19),50% (3/6),48% (26/54),43% (29/68),45% (55/122),5,0,44% (4/9),30% (3/10),37% (7/19),"['1', '0', '2', '1']","['3', '5']",[],[],[],1.19
19.04.,Ficovich J. P.,2,,,,,,1,0,50%,93% (13/14),79% (11/14),0% (0/0),64% (16/25),57% (16/28),60% (6/10),86% (24/28),60% (32/53),69% (56/81),8,0,100% (6/6),86% (6/7),92% (12/13),"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '6', '1']",[],[],[],1.16
19.04.,Tobon M.,0,,,,,,0,6,47%,36% (9/25),43% (12/28),40% (4/10),7% (1/14),21% (3/14),0% (0/0),40% (21/53),14% (4/28),31% (25/81),2,0,14% (1/7),0% (0/6),8% (1/13),[],[],[],[],[],4.75
17.04.,Ficovich J. P.,2,,,,,,3,1,67%,94% (30/32),69% (11/16),100% (2/2),37% (13/35),41% (11/27),33% (2/6),85% (41/48),39% (24/62),59% (65/110),7,0,100% (10/10),22% (2/9),63% (12/19),"['2', '0']","['5', '4']",[],[],[],1.29
17.04.,Cid Subervi R.,0,,,,,,1,2,56%,63% (22/35),59% (16/27),67% (4/6),6% (2/32),31% (5/16),0% (0/2),61% (38/62),15% (7/48),41% (45/110),3,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],3.39
15.04.,Ficovich J. P.,2,,,,,,5,4,56%,78% (39/50),43% (17/40),40% (2/5),24% (12/50),71% (29/41),75% (6/8),62% (56/90),45% (41/91),54% (97/181),6,0,80% (12/15),43% (6/14),62% (18/29),"['4', '3']","['3', '1', '5', '1', '6', '2']","['2', '0', '4', '0']",[],[],1.33
15.04.,Janvier M.,1,,,,,,2,11,55%,76% (38/50),29% (12/41),25% (2/8),22% (11/50),57% (23/40),60% (3/5),55% (50/91),38% (34/90),46% (84/181),4,0,57% (8/14),20% (3/15),38% (11/29),"['5', '5']","['2', '5']","['2', '5']",[],[],3.15
08.04.,Perez A.,2,,,,,,6,2,63%,74% (37/50),52% (15/29),75% (3/4),38% (21/56),45% (14/31),29% (2/7),66% (52/79),40% (35/87),52% (87/166),5,0,91% (10/11),18% (2/11),55% (12/22),"['5', '5']","['2', '1']",[],[],[],3.20
08.04.,Ficovich J. P.,0,,,,,,4,0,64%,63% (35/56),55% (17/31),71% (5/7),26% (13/50),48% (14/29),25% (1/4),60% (52/87),34% (27/79),48% (79/166),5,0,82% (9/11),9% (1/11),45% (10/22),"['4', '3']",[],[],[],[],1.32
04.04.,Popko D.,2,,,,,,5,1,59%,90% (18/20),71% (10/14),0% (0/0),32% (6/19),78% (18/23),56% (5/9),82% (28/34),57% (24/42),68% (52/76),9,0,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '4', '1', '6', '1']","['2', '0', '5', '1']",[],[],[],1.92
04.04.,Ficovich J. P.,0,,,,,,0,2,45%,68% (13/19),22% (5/23),44% (4/9),10% (2/20),29% (4/14),0% (0/0),43% (18/42),18% (6/34),32% (24/76),1,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],1.81
03.04.,Ficovich J. P.,2,,,,,,4,3,56%,69% (24/35),50% (14/28),71% (5/7),49% (28/57),52% (14/27),26% (5/19),60% (38/63),50% (42/84),54% (80/147),8,0,78% (7/9),50% (5/10),63% (12/19),"['1', '0', '6', '3']","['3', '1', '4', '2', '6', '4']",[],[],[],1.05
03.04.,Alujas R.,0,,,,,,1,2,68%,51% (29/57),48% (13/27),74% (14/19),31% (11/35),50% (14/28),29% (2/7),50% (42/84),40% (25/63),46% (67/147),2,1,50% (5/10),22% (2/9),37% (7/19),[],"['2', '3', '3', '4']",[],[],[],8.30
02.04.,Ficovich J. P.,2,,,,,,10,1,61%,90% (28/31),60% (12/20),100% (2/2),40% (17/43),55% (11/20),100% (3/3),78% (40/51),44% (28/63),60% (68/114),7,0,100% (9/9),30% (3/10),63% (12/19),"['2', '1', '4', '1', '6', '1']",[],[],[],[],1.43
02.04.,Hernandez A.,0,,,,,,1,1,68%,60% (26/43),45% (9/20),0% (0/3),10% (3/31),40% (8/20),0% (0/2),56% (35/63),22% (11/51),40% (46/114),3,0,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],2.69
26.03.,Hernandez A.,2,,,,,,2,3,63%,71% (32/45),52% (14/27),88% (7/8),30% (11/37),62% (28/45),57% (4/7),64% (46/72),48% (39/82),55% (85/154),6,0,90% (9/10),40% (4/10),65% (13/20),"['4', '5', '6', '5']","['2', '1', '5', '2']",[],[],[],4.02
26.03.,Ficovich J. P.,0,,,,,,3,5,45%,70% (26/37),38% (17/45),43% (3/7),29% (13/45),48% (13/27),13% (1/8),52% (43/82),36% (26/72),45% (69/154),4,1,60% (6/10),10% (1/10),35% (7/20),"['4', '2']",[],[],[],[],1.22
25.03.,Ficovich J. P.,2,,,,,,6,2,62%,75% (30/40),52% (13/25),100% (6/6),21% (6/29),57% (23/40),43% (3/7),66% (43/65),42% (29/69),54% (72/134),6,0,100% (9/9),30% (3/10),63% (12/19),"['2', '1']","['3', '2', '6', '3']",[],[],[],3.39
25.03.,Svajda Z.,0,,,,,,5,3,42%,79% (23/29),43% (17/40),57% (4/7),25% (10/40),48% (12/25),0% (0/6),58% (40/69),34% (22/65),46% (62/134),4,1,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],1.29
24.03.,Meligeni Alves F.,2,,,,,,4,2,73%,68% (32/47),59% (10/17),50% (3/6),47% (24/51),44% (14/32),63% (5/8),66% (42/64),46% (38/83),54% (80/147),6,0,73% (8/11),42% (5/12),57% (13/23),"['2', '1', '4', '1']",[],"['2', '2', '4', '2', '6', '2']",[],[],1.78
24.03.,Ficovich J. P.,1,,,,,,5,1,61%,53% (27/51),56% (18/32),38% (3/8),32% (15/47),41% (7/17),50% (3/6),54% (45/83),34% (22/64),46% (67/147),4,2,58% (7/12),27% (3/11),43% (10/23),[],"['2', '0', '5', '1']","['1', '0']",[],[],1.95
22.03.,Ficovich J. P.,2,,,,,,3,1,70%,70% (57/81),53% (18/34),82% (9/11),34% (30/88),55% (18/33),20% (3/15),65% (75/115),40% (48/121),52% (123/236),6,0,88% (15/17),19% (3/16),55% (18/33),"['2', '0']",[],"['1', '0', '6', '5']",[],[],2.63
22.03.,Dellien H.,1,,,,,,3,3,73%,66% (58/88),45% (15/33),80% (12/15),30% (24/81),47% (16/34),18% (2/11),60% (73/121),35% (40/115),48% (113/236),4,2,81% (13/16),12% (2/17),45% (15/33),[],"['7', '5']","['2', '2']",[],[],1.45
21.03.,Ficovich J. P.,2,,,,,,1,0,63%,77% (24/31),61% (11/18),0% (0/2),41% (16/39),53% (17/32),33% (4/12),71% (35/49),46% (33/71),57% (68/120),5,0,80% (8/10),44% (4/9),63% (12/19),"['3', '1', '5', '3']","['1', '0', '3', '0']",[],[],[],1.34
21.03.,Johns G.,0,,,,,,2,0,55%,59% (23/39),47% (15/32),67% (8/12),23% (7/31),39% (7/18),100% (2/2),54% (38/71),29% (14/49),43% (52/120),5,7,56% (5/9),20% (2/10),37% (7/19),"['2', '3']","['3', '5']",[],[],[],3.10
20.03.,Ficovich J. P.,2,,,,,,5,2,64%,83% (34/41),52% (12/23),100% (4/4),25% (10/40),61% (17/28),33% (2/6),72% (46/64),40% (27/68),55% (73/132),5,0,100% (10/10),22% (2/9),63% (12/19),"['2', '0']","['4', '3']",[],[],[],1.23
20.03.,Zink T.,0,,,,,,5,2,59%,75% (30/40),39% (11/28),67% (4/6),17% (7/41),48% (11/23),0% (0/4),60% (41/68),28% (18/64),45% (59/132),5,1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],3.90
18.03.,Ficovich J. P.,2,,,,,,11,2,61%,78% (31/40),54% (14/26),67% (2/3),28% (11/40),60% (12/20),50% (3/6),68% (45/66),38% (23/60),54% (68/126),6,0,91% (10/11),27% (3/11),59% (13/22),"['2', '1']","['4', '5', '6', '5']",[],[],[],1.08
18.03.,Poling K.,0,,,,,,2,1,67%,73% (29/40),40% (8/20),50% (3/6),23% (9/40),46% (12/26),33% (1/3),62% (37/60),32% (21/66),46% (58/126),4,1,73% (8/11),9% (1/11),41% (9/22),[],"['3', '1']",[],[],[],6.10
11.03.,Nava E.,2,,,,,,5,2,60%,75% (21/28),68% (13/19),0% (0/0),46% (16/35),48% (12/25),67% (4/6),72% (34/47),47% (28/60),58% (62/107),6,0,100% (8/8),50% (4/8),75% (12/16),"['2', '0', '4', '0', '6', '0']","['6', '4']",[],[],[],1.78
11.03.,Ficovich J. P.,0,,,,,,1,2,58%,54% (19/35),52% (13/25),33% (2/6),25% (7/28),32% (6/19),0% (0/0),53% (32/60),28% (13/47),42% (45/107),4,1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.95
09.03.,Tirante T. A.,2,,,,,,3,2,58%,77% (20/26),63% (12/19),67% (2/3),50% (12/24),62% (13/21),63% (5/8),71% (32/45),56% (25/45),63% (57/90),7,0,88% (7/8),63% (5/8),75% (12/16),"['2', '1', '5', '4']","['1', '0', '3', '0', '5', '0']",[],[],[],1.85
09.03.,Ficovich J. P.,0,,,,,,1,2,53%,50% (12/24),38% (8/21),38% (3/8),23% (6/26),37% (7/19),33% (1/3),44% (20/45),29% (13/45),37% (33/90),3,0,38% (3/8),13% (1/8),25% (4/16),"['3', '3']",[],[],[],[],1.87
08.03.,Ficovich J. P.,2,,,,,,2,2,72%,69% (35/51),60% (12/20),80% (4/5),35% (18/51),59% (13/22),43% (3/7),66% (47/71),42% (31/73),54% (78/144),7,0,90% (9/10),27% (3/11),57% (12/21),"['5', '5']","['4', '3', '6', '3']",[],[],[],2.25
08.03.,Coria F.,0,,,,,,5,3,70%,65% (33/51),41% (9/22),57% (4/7),31% (16/51),40% (8/20),20% (1/5),58% (42/73),34% (24/71),46% (66/144),3,0,73% (8/11),10% (1/10),43% (9/21),"['2', '1']",[],[],[],[],1.60
