09.01.2023,Millman J.,2,,,,,,7,0,68%,80% (40/50),63% (15/24),100% (2/2),25% (9/36),48% (15/31),33% (1/3),74% (55/74),36% (24/67),56% (79/141),100% (11/11),10% (1/10),57% (12/21),"['3', '1']",[],[],[],[],2.25
09.01.2023,O'Connell C.,0,,,,,,6,1,54%,75% (27/36),52% (16/31),67% (2/3),20% (10/50),38% (9/24),0% (0/2),64% (43/67),26% (19/74),44% (62/141),90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],1.65
08.01.2023,Millman J.,2,,,,,,3,0,66%,78% (21/27),71% (10/14),67% (2/3),50% (12/24),70% (14/20),71% (5/7),76% (31/41),59% (26/44),67% (57/85),88% (7/8),63% (5/8),75% (12/16),"['2', '0', '4', '0', '6', '2']","['3', '1', '6', '2']",[],[],[],1.92
08.01.2023,Zapata Miralles B.,0,,,,,,1,1,55%,50% (12/24),30% (6/20),29% (2/7),22% (6/27),29% (4/14),33% (1/3),41% (18/44),24% (10/41),33% (28/85),38% (3/8),13% (1/8),25% (4/16),"['2', '5']",[],[],[],[],1.82
31.12.2022,Pospisil V.,2,,,,,,7,3,56%,80% (24/30),63% (15/24),67% (2/3),36% (16/44),60% (15/25),44% (4/9),72% (39/54),45% (31/69),57% (70/123),90% (9/10),40% (4/10),65% (13/20),"['2', '3', '6', '5']","['2', '1', '4', '1']",[],[],[],1.76
31.12.2022,Millman J.,0,,,,,,3,0,64%,64% (28/44),40% (10/25),56% (5/9),20% (6/30),38% (9/24),33% (1/3),55% (38/69),28% (15/54),43% (53/123),60% (6/10),10% (1/10),35% (7/20),"['3', '1']",[],[],[],[],1.98
18.11.2022,Serdarusic N.,2,,,,,,14,2,63%,89% (41/46),44% (12/27),83% (5/6),28% (13/46),44% (11/25),50% (2/4),73% (53/73),34% (24/71),53% (77/144),92% (11/12),17% (2/12),54% (13/24),"['3', '2']","['7', '5']",[],[],[],3.22
18.11.2022,Millman J.,0,,,,,,4,2,65%,72% (33/46),56% (14/25),50% (2/4),11% (5/46),56% (15/27),17% (1/6),66% (47/71),27% (20/73),47% (67/144),83% (10/12),8% (1/12),46% (11/24),"['5', '5']",[],[],[],[],1.34
16.11.2022,Millman J.,2,,,,,,6,2,65%,81% (26/32),65% (11/17),0% (0/0),29% (10/35),63% (19/30),33% (3/9),76% (37/49),45% (29/65),58% (66/114),100% (9/9),38% (3/8),71% (12/17),"['3', '1', '5', '1']","['2', '1']",[],[],[],1.28
16.11.2022,Imai S.,0,,,,,,6,2,54%,71% (25/35),37% (11/30),67% (6/9),19% (6/32),35% (6/17),0% (0/0),55% (36/65),24% (12/49),42% (48/114),63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.58
14.11.2022,Millman J.,2,,,,,,1,0,55%,73% (35/48),59% (23/39),71% (5/7),28% (11/39),43% (23/54),33% (3/9),67% (58/87),37% (34/93),51% (92/180),86% (12/14),21% (3/14),54% (15/28),"['4', '2']",[],"['3', '3', '6', '4']",[],[],1.17
14.11.2022,Jianu F. C.,1,,,,,,8,2,42%,72% (28/39),57% (31/54),67% (6/9),27% (13/48),41% (16/39),29% (2/7),63% (59/93),33% (29/87),49% (88/180),79% (11/14),14% (2/14),46% (13/28),[],"['3', '1']","['3', '2']",[],[],4.60
03.11.2022,Millman J.,2,,,,,,3,1,66%,79% (26/33),53% (9/17),67% (2/3),43% (16/37),55% (16/29),33% (4/12),70% (35/50),48% (32/66),58% (67/116),89% (8/9),50% (4/8),71% (12/17),"['3', '1']","['2', '1', '3', '2', '5', '2']",[],[],[],1.35
03.11.2022,Ferreira Silva F.,0,,,,,,1,2,56%,57% (21/37),45% (13/29),67% (8/12),21% (7/33),47% (8/17),33% (1/3),52% (34/66),30% (15/50),42% (49/116),50% (4/8),11% (1/9),29% (5/17),[],"['2', '2']",[],[],[],3.12
01.11.2022,Millman J.,2,,,,,,1,0,60%,66% (35/53),57% (20/35),92% (11/12),38% (22/58),53% (18/34),29% (2/7),63% (55/88),43% (40/92),53% (95/180),91% (10/11),20% (2/10),57% (12/21),"['2', '0']","['4', '5']",[],[],[],1.07
01.11.2022,Ichikawa T.,0,,,,,,1,1,63%,62% (36/58),47% (16/34),71% (5/7),34% (18/53),43% (15/35),8% (1/12),57% (52/92),38% (33/88),47% (85/180),80% (8/10),9% (1/11),43% (9/21),[],"['5', '3']",[],[],[],7.20
21.10.2022,Hong S. C.,2,,,,,,2,2,57%,69% (40/58),49% (21/43),64% (7/11),27% (15/55),59% (24/41),50% (5/10),60% (61/101),41% (39/96),51% (100/197),73% (11/15),31% (5/16),52% (16/31),[],"['2', '2', '6', '4']","['2', '0', '4', '2', '7', '5']",[],[],4.00
21.10.2022,Millman J.,1,,,,,,1,2,57%,73% (40/55),41% (17/41),50% (5/10),31% (18/58),51% (22/43),36% (4/11),59% (57/96),40% (40/101),49% (97/197),69% (11/16),27% (4/15),48% (15/31),"['4', '2']","['1', '0']","['2', '3', '4', '5']",[],[],1.23
20.10.2022,Millman J.,2,,,,,,4,0,62%,74% (23/31),63% (12/19),80% (4/5),39% (12/31),57% (13/23),57% (4/7),70% (35/50),46% (25/54),58% (60/104),89% (8/9),44% (4/9),67% (12/18),"['1', '1', '3', '1']","['4', '3', '6', '3']",[],[],[],1.18
20.10.2022,Gengel M.,0,,,,,,6,3,57%,61% (19/31),43% (10/23),43% (3/7),26% (8/31),37% (7/19),20% (1/5),54% (29/54),30% (15/50),42% (44/104),56% (5/9),11% (1/9),33% (6/18),"['1', '0']",[],[],[],[],4.76
18.10.2022,Millman J.,2,,,,,,0,1,65%,49% (17/35),74% (14/19),33% (2/6),56% (25/45),63% (12/19),60% (6/10),57% (31/54),58% (37/64),58% (68/118),60% (6/10),67% (6/9),63% (12/19),"['1', '1', '2', '2', '4', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.49
18.10.2022,Svrcina D.,0,,,,,,0,4,70%,44% (20/45),37% (7/19),40% (4/10),51% (18/35),26% (5/19),67% (4/6),42% (27/64),43% (23/54),42% (50/118),33% (3/9),40% (4/10),37% (7/19),"['1', '0', '2', '1']","['1', '5', '3', '5']",[],[],[],2.50
13.10.2022,Majchrzak K.,2,,,,,,10,2,60%,62% (31/50),56% (19/34),56% (5/9),45% (21/47),53% (21/40),45% (5/11),60% (50/84),48% (42/87),54% (92/171),69% (9/13),42% (5/12),56% (14/25),[],"['3', '1', '5', '3']","['2', '1', '4', '1', '5', '2']",[],[],1.63
13.10.2022,Millman J.,1,,,,,,3,2,54%,55% (26/47),48% (19/40),55% (6/11),38% (19/50),44% (15/34),44% (4/9),52% (45/87),40% (34/84),46% (79/171),58% (7/12),31% (4/13),44% (11/25),"['1', '0', '4', '1']","['2', '3']","['2', '4']",[],[],2.25
11.10.2022,Millman J.,2,,,,,,3,0,63%,77% (23/30),39% (7/18),60% (3/5),58% (22/38),57% (16/28),40% (6/15),63% (30/48),58% (38/66),60% (68/114),75% (6/8),75% (6/8),75% (12/16),"['2', '0', '4', '0', '5', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],1.49
11.10.2022,Moriya H.,0,,,,,,0,3,58%,42% (16/38),43% (12/28),60% (9/15),23% (7/30),61% (11/18),40% (2/5),42% (28/66),38% (18/48),40% (46/114),25% (2/8),25% (2/8),25% (4/16),"['1', '4', '2', '5']",[],[],[],[],2.51
03.10.2022,Polmans M.,1,,,,,,1,0,58%,87% (13/15),64% (7/11),0% (0/0),23% (5/22),64% (7/11),50% (1/2),77% (20/26),36% (12/33),54% (32/59),100% (5/5),20% (1/5),60% (6/10),"['2', '1']",[],[],[],[],3.38
03.10.2022,Millman J.,0,,,,,,2,1,67%,77% (17/22),36% (4/11),50% (1/2),13% (2/15),36% (4/11),0% (0/0),64% (21/33),23% (6/26),46% (27/59),80% (4/5),0% (0/5),40% (4/10),[],[],[],[],[],1.29
29.08.2022,Nava E.,3,,,,,,15,10,61%,72% (68/95),55% (33/60),71% (12/17),32% (36/111),43% (32/74),27% (4/15),63,87,63% (20/32),65% (101/155),37% (68/185),50% (169/340),79% (19/24),17% (4/24),48% (23/48),"['3', '2']",[],"['2', '0']",[],"['3', '1', '5', '1']",3.41
29.08.2022,Millman J.,2,,,,,,11,7,60%,68% (75/111),57% (42/74),73% (11/15),28% (27/95),45% (27/60),29% (5/17),29,62,57% (13/23),63% (117/185),35% (54/155),50% (171/340),83% (20/24),21% (5/24),52% (25/48),"['4', '4']","['3', '2']","['2', '3']","['2', '0', '5', '1']",[],1.34
23.08.2022,Ramos A.,2,,,,,,1,2,57%,81% (25/31),61% (14/23),0% (0/1),39% (13/33),46% (16/35),25% (3/12),19,15,100% (4/4),72% (39/54),43% (29/68),56% (68/122),90% (9/10),30% (3/10),60% (12/20),"['1', '0', '3', '2']","['4', '3']",[],[],[],2.36
23.08.2022,Millman J.,0,,,,,,6,2,49%,61% (20/33),54% (19/35),75% (9/12),19% (6/31),39% (9/23),100% (1/1),26,25,89% (8/9),57% (39/68),28% (15/54),44% (54/122),70% (7/10),10% (1/10),40% (8/20),"['1', '1']",[],[],[],[],1.59
22.08.2022,Millman J.,2,,,,,,5,0,58%,55% (21/38),63% (17/27),60% (3/5),42% (15/36),72% (13/18),42% (5/12),31,12,81% (13/16),58% (38/65),52% (28/54),55% (66/119),78% (7/9),63% (5/8),71% (12/17),"['2', '0', '3', '1', '6', '2']","['2', '0', '4', '2']",[],[],[],1.57
22.08.2022,Gaston H.,0,,,,,,3,2,67%,58% (21/36),28% (5/18),58% (7/12),45% (17/38),37% (10/27),40% (2/5),27,12,67% (6/9),48% (26/54),42% (27/65),45% (53/119),38% (3/8),22% (2/9),29% (5/17),"['1', '2']","['2', '3']",[],[],[],2.27
13.08.2022,Sonego L.,2,,,,,,2,3,56%,71% (25/35),67% (18/27),83% (5/6),39% (16/41),52% (11/21),40% (4/10),19,14,75% (12/16),69% (43/62),44% (27/62),56% (70/124),90% (9/10),40% (4/10),65% (13/20),"['2', '3', '6', '5']","['2', '1', '5', '2']",[],[],[],1.66
13.08.2022,Millman J.,0,,,,,,1,1,66%,61% (25/41),48% (10/21),60% (6/10),29% (10/35),33% (9/27),17% (1/6),14,17,17% (1/6),56% (35/62),31% (19/62),44% (54/124),60% (6/10),10% (1/10),35% (7/20),"['2', '0']",[],[],[],[],2.17
27.07.2022,Nakashima B.,2,,,,,,10,0,77%,76% (44/58),47% (8/17),100% (1/1),33% (19/57),43% (9/21),20% (1/5),69% (52/75),36% (28/78),52% (80/153),100% (11/11),9% (1/11),55% (12/22),[],"['3', '2']",[],[],[],1.26
27.07.2022,Millman J.,0,,,,,,7,2,73%,67% (38/57),57% (12/21),80% (4/5),24% (14/58),53% (9/17),0% (0/1),64% (50/78),31% (23/75),48% (73/153),91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],3.76
25.07.2022,Millman J.,2,,,,,,4,2,70%,80% (48/60),73% (19/26),0% (0/1),26% (14/54),30% (8/27),33% (1/3),78% (67/86),27% (22/81),53% (89/167),94% (15/16),7% (1/15),52% (16/31),[],[],"['2', '0']",[],[],1.92
25.07.2022,Popyrin A.,1,,,,,,12,3,67%,74% (40/54),70% (19/27),67% (2/3),20% (12/60),27% (7/26),100% (1/1),73% (59/81),22% (19/86),47% (78/167),93% (14/15),6% (1/16),48% (15/31),[],"['4', '3']",[],[],[],1.92
27.06.2022,Kecmanovic M.,3,,,,,,6,2,60%,73% (48/66),52% (23/44),63% (5/8),34% (24/71),45% (19/42),45% (5/11),32,52,67% (16/24),64% (70/109),38% (43/113),51% (113/222),83% (15/18),28% (5/18),56% (20/36),"['2', '1', '6', '3']",[],"['2', '0']","['2', '1', '4', '3']",[],1.46
27.06.2022,Millman J.,1,,,,,,7,2,63%,66% (47/71),55% (23/42),55% (6/11),27% (18/66),48% (21/44),38% (3/8),37,46,80% (16/20),62% (70/113),36% (39/109),49% (109/222),72% (13/18),17% (3/18),44% (16/36),[],"['3', '2', '5', '2']",[],"['2', '2']",[],2.79
22.06.2022,Bublik A.,2,,,,,,15,2,59%,93% (27/29),50% (10/20),100% (3/3),30% (7/23),50% (10/20),100% (3/3),76% (37/49),40% (17/43),59% (54/92),100% (9/9),33% (3/9),67% (12/18),"['1', '0']","['2', '1', '4', '1']",[],[],[],1.46
22.06.2022,Millman J.,0,,,,,,0,2,53%,70% (16/23),50% (10/20),0% (0/3),7% (2/29),50% (10/20),0% (0/3),60% (26/43),24% (12/49),41% (38/92),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.79
20.06.2022,Millman J.,2,,,,,,0,1,62%,73% (29/40),60% (15/25),0% (0/1),36% (18/50),48% (15/31),38% (3/8),68% (44/65),41% (33/81),53% (77/146),90% (9/10),27% (3/11),57% (12/21),"['4', '3', '6', '3']","['5', '5']",[],[],[],3.98
20.06.2022,Korda S.,0,,,,,,3,2,62%,64% (32/50),52% (16/31),63% (5/8),28% (11/40),40% (10/25),100% (1/1),59% (48/81),32% (21/65),47% (69/146),73% (8/11),10% (1/10),43% (9/21),[],"['4', '3']",[],[],[],1.27
19.06.2022,Millman J.,2,,,,,,5,3,64%,60% (30/50),64% (18/28),92% (12/13),50% (20/40),38% (9/24),43% (3/7),62% (48/78),45% (29/64),54% (77/142),90% (9/10),33% (3/9),63% (12/19),"['2', '0', '6', '4']","['4', '2']",[],[],[],2.11
19.06.2022,Broady L.,0,,,,,,3,0,63%,50% (20/40),63% (15/24),57% (4/7),40% (20/50),36% (10/28),8% (1/13),55% (35/64),38% (30/78),46% (65/142),67% (6/9),10% (1/10),37% (7/19),"['2', '3']",[],[],[],[],1.73
18.06.2022,Millman J.,2,,,,,,3,1,81%,82% (31/38),56% (5/9),0% (0/0),33% (15/45),68% (15/22),33% (3/9),77% (36/47),45% (30/67),58% (66/114),100% (9/9),33% (3/9),67% (12/18),"['3', '1', '6', '2']","['6', '4']",[],[],[],1.40
18.06.2022,Laaksonen H.,0,,,,,,6,2,67%,67% (30/45),32% (7/22),67% (6/9),18% (7/38),44% (4/9),0% (0/0),55% (37/67),23% (11/47),42% (48/114),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.99
16.06.2022,Brouwer G.,2,,,,,,6,5,66%,76% (32/42),55% (12/22),100% (4/4),28% (9/32),52% (12/23),43% (3/7),69% (44/64),38% (21/55),55% (65/119),100% (9/9),33% (3/9),67% (12/18),"['1', '0']","['2', '1', '4', '1']",[],[],[],1.68
16.06.2022,Millman J.,0,,,,,,5,2,58%,72% (23/32),48% (11/23),57% (4/7),24% (10/42),45% (10/22),0% (0/4),62% (34/55),31% (20/64),45% (54/119),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.19
14.06.2022,Millman J.,2,,,,,,7,0,68%,90% (27/30),64% (9/14),0% (0/0),37% (11/30),56% (15/27),50% (3/6),82% (36/44),46% (26/57),61% (62/101),100% (9/9),33% (3/9),67% (12/18),"['3', '1']","['4', '3', '6', '3']",[],[],[],1.24
14.06.2022,Gill F.,0,,,,,,6,5,53%,63% (19/30),44% (12/27),50% (3/6),10% (3/30),36% (5/14),0% (0/0),54% (31/57),18% (8/44),39% (39/101),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.98
07.06.2022,Virtanen O.,2,,,,,,10,0,66%,82% (37/45),61% (14/23),100% (3/3),31% (15/48),32% (6/19),100% (1/1),75% (51/68),31% (21/67),53% (72/135),100% (11/11),10% (1/10),57% (12/21),[],"['3', '1']",[],[],[],1.97
07.06.2022,Millman J.,0,,,,,,4,0,72%,69% (33/48),68% (13/19),0% (0/1),18% (8/45),39% (9/23),0% (0/3),69% (46/67),25% (17/68),47% (63/135),90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],1.80
24.05.2022,Korda S.,3,,,,,,8,3,56%,77% (46/60),49% (23/47),71% (5/7),41% (30/73),54% (19/35),50% (6/12),39,43,71% (17/24),64% (69/107),45% (49/108),54% (117/215),87% (13/15),38% (6/16),61% (19/31),"['1', '0', '4', '1', '6', '1']","['2', '0', '7', '5']","['5', '3']",[],[],1.10
24.05.2022,Millman J.,0,,,,,,3,1,68%,59% (43/73),46% (16/35),50% (6/12),23% (14/60),47% (22/47),29% (2/7),18,24,52% (13/25),55% (59/108),36% (38/107),45% (96/215),63% (10/16),13% (2/15),39% (12/31),[],"['4', '5']","['4', '5']",[],[],7.80
16.05.2022,Gasquet R.,2,,,,,,4,2,50%,85% (22/26),54% (14/26),100% (3/3),39% (13/33),59% (13/22),50% (4/8),69% (36/52),47% (26/55),58% (62/107),100% (8/8),50% (4/8),75% (12/16),"['1', '0', '6', '3']","['3', '1', '5', '1']",[],[],[],1.60
16.05.2022,Millman J.,0,,,,,,3,2,60%,61% (20/33),41% (9/22),50% (4/8),15% (4/26),46% (12/26),0% (0/3),53% (29/55),31% (16/52),42% (45/107),50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.41
06.05.2022,Valkusz M.,2,,,,,,1,3,56%,65% (33/51),53% (21/40),57% (4/7),33% (17/51),54% (20/37),33% (3/9),59% (54/91),42% (37/88),51% (91/179),77% (10/13),23% (3/13),50% (13/26),"['3', '2', '5', '2']",[],"['4', '2']",[],[],1.77
06.05.2022,Millman J.,1,,,,,,1,1,58%,67% (34/51),46% (17/37),67% (6/9),35% (18/51),48% (19/40),43% (3/7),58% (51/88),41% (37/91),49% (88/179),77% (10/13),23% (3/13),50% (13/26),"['3', '5']","['2', '0', '5', '1']",[],[],[],2.06
05.05.2022,Millman J.,2,,,,,,2,0,61%,65% (30/46),45% (13/29),56% (5/9),34% (10/29),70% (30/43),75% (6/8),57% (43/75),56% (40/72),56% (83/147),60% (6/10),60% (6/10),60% (12/20),"['1', '1', '4', '2', '6', '2']","['2', '2', '3', '3', '6', '6']",[],[],[],1.65
05.05.2022,Couacaud E.,0,,,,,,5,4,40%,66% (19/29),30% (13/43),25% (2/8),35% (16/46),55% (16/29),44% (4/9),44% (32/72),43% (32/75),44% (64/147),40% (4/10),40% (4/10),40% (8/20),"['1', '0']","['2', '1', '3', '2', '6', '5']",[],[],[],2.25
03.05.2022,Millman J.,2,,,,,,1,3,57%,63% (40/64),53% (26/49),79% (11/14),41% (18/44),50% (16/32),71% (5/7),58% (66/113),45% (34/76),53% (100/189),79% (11/14),38% (5/13),59% (16/27),"['2', '0', '4', '2']","['4', '5']","['1', '0', '3', '0']",[],[],1.38
03.05.2022,Sanchez Izquierdo N.,1,,,,,,3,5,58%,59% (26/44),50% (16/32),29% (2/7),38% (24/64),47% (23/49),21% (3/14),55% (42/76),42% (47/113),47% (89/189),62% (8/13),21% (3/14),41% (11/27),"['2', '3']","['5', '3', '6', '4']",[],[],[],2.95
