Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
26.07.,Loffhagen G.,2,,,,,,12,8,55%,79% (37/47),64% (25/39),0% (0/2),24% (14/59),30% (7/23),67% (2/3),39,44,70% (7/10),72% (62/86),26% (21/82),49% (83/168),6,0,87% (13/15),13% (2/15),50% (15/30),"['3', '1']","['1', '0']",[],[],[],1.62
26.07.,Butvilas E.,1,,,,,,4,1,72%,76% (45/59),70% (16/23),33% (1/3),21% (10/47),36% (14/39),100% (2/2),22,16,72% (13/18),74% (61/82),28% (24/86),51% (85/168),4,0,87% (13/15),13% (2/15),50% (15/30),[],"['3', '3', '5', '3']",[],[],[],2.21
25.07.,Butvilas E.,2,,,,,,5,1,71%,77% (54/70),50% (14/28),83% (5/6),28% (18/65),35% (8/23),25% (1/4),34,25,83% (20/24),69% (68/98),30% (26/88),51% (94/186),6,0,92% (11/12),8% (1/12),50% (12/24),"['4', '5']",[],[],[],[],1.30
25.07.,Soriano Barrera A.,0,,,,,,5,0,74%,72% (47/65),65% (15/23),75% (3/4),23% (16/70),50% (14/28),17% (1/6),25,33,70% (7/10),70% (62/88),31% (30/98),49% (92/186),4,0,92% (11/12),8% (1/12),50% (12/24),"['4', '2']",[],[],[],[],3.33
24.07.,Butvilas E.,2,,,,,,2,4,64%,77% (33/43),38% (9/24),40% (2/5),33% (11/33),72% (26/36),55% (6/11),12,25,100% (5/5),63% (42/67),54% (37/69),58% (79/136),8,0,75% (9/12),55% (6/11),65% (15/23),[],"['1', '0', '3', '0', '6', '1']","['2', '0', '3', '1', '5', '1']",[],[],1.53
24.07.,Escoffier A.,1,,,,,,4,6,48%,67% (22/33),28% (10/36),45% (5/11),23% (10/43),63% (15/24),60% (3/5),20,43,63% (5/8),46% (32/69),37% (25/67),42% (57/136),2,1,45% (5/11),25% (3/12),35% (8/23),"['4', '3', '6', '3']",[],"['1', '2']",[],[],2.40
22.07.,Butvilas E.,2,,,,,,3,3,67%,87% (33/38),37% (7/19),100% (2/2),32% (9/28),67% (16/24),67% (4/6),18,19,80% (8/10),70% (40/57),48% (25/52),60% (65/109),7,0,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '4', '1', '6', '1']","['5', '3']",[],[],[],1.45
22.07.,Shelbayh A.,0,,,,,,4,7,54%,68% (19/28),33% (8/24),33% (2/6),13% (5/38),63% (12/19),0% (0/2),11,32,60% (6/10),52% (27/52),30% (17/57),40% (44/109),3,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.63
18.07.,Pereira T.,2,,,,,,1,1,57%,83% (25/30),52% (12/23),67% (2/3),33% (8/24),57% (16/28),80% (4/5),13,24,67% (2/3),70% (37/53),46% (24/52),58% (61/105),7,0,89% (8/9),44% (4/9),67% (12/18),"['2', '0', '4', '0', '6', '2']","['6', '4']",[],[],[],2.07
18.07.,Butvilas E.,0,,,,,,3,1,46%,67% (16/24),43% (12/28),20% (1/5),17% (5/30),48% (11/23),33% (1/3),10,35,83% (5/6),54% (28/52),30% (16/53),42% (44/105),3,0,56% (5/9),11% (1/9),33% (6/18),"['1', '4']",[],[],[],[],1.69
16.07.,Butvilas E.,2,,,,,,7,1,66%,80% (33/41),43% (9/21),0% (0/1),44% (23/52),50% (14/28),20% (3/15),28,34,73% (11/15),68% (42/62),46% (37/80),56% (79/142),7,0,90% (9/10),33% (3/9),63% (12/19),"['4', '4', '6', '4']","['5', '3']",[],[],[],2.03
16.07.,Moro Canas A.,0,,,,,,2,4,65%,56% (29/52),50% (14/28),80% (12/15),22% (9/41),57% (12/21),100% (1/1),15,37,57% (4/7),54% (43/80),32% (20/62),44% (63/142),3,1,67% (6/9),10% (1/10),37% (7/19),"['2', '1']",[],[],[],[],1.72
14.07.,Butvilas E.,2,,,,,,7,0,71%,70% (31/44),56% (10/18),78% (7/9),52% (15/29),58% (14/24),56% (5/9),31,32,63% (5/8),66% (41/62),55% (29/53),61% (70/115),6,0,78% (7/9),56% (5/9),67% (12/18),"['1', '0', '4', '1', '5', '2']","['1', '0', '3', '2']",[],[],[],1.56
14.07.,Cui J.,0,,,,,,0,0,55%,48% (14/29),42% (10/24),44% (4/9),30% (13/44),44% (8/18),22% (2/9),4,23,33% (2/6),45% (24/53),34% (21/62),39% (45/115),4,0,44% (4/9),22% (2/9),33% (6/18),"['2', '4']","['1', '1']",[],[],[],2.33
08.07.,Wawrinka S.,2,,,,,,1,2,64%,72% (34/47),52% (14/27),50% (1/2),13% (4/32),79% (15/19),50% (3/6),65% (48/74),37% (19/51),54% (67/125),5,0,90% (9/10),33% (3/9),63% (12/19),"['2', '0', '6', '4']","['2', '0']",[],[],[],1.39
08.07.,Butvilas E.,0,,,,,,5,2,63%,88% (28/32),21% (4/19),50% (3/6),28% (13/47),48% (13/27),50% (1/2),63% (32/51),35% (26/74),46% (58/125),5,2,67% (6/9),10% (1/10),37% (7/19),"['2', '3']",[],[],[],[],2.85
02.07.,Ferreira Silva F.,2,,,,,,0,4,68%,65% (31/48),52% (12/23),67% (4/6),35% (12/34),59% (17/29),67% (4/6),61% (43/71),46% (29/63),54% (72/134),6,0,80% (8/10),44% (4/9),63% (12/19),"['2', '0', '4', '0', '6', '4']","['2', '0']",[],[],[],1.90
02.07.,Butvilas E.,0,,,,,,6,4,54%,65% (22/34),41% (12/29),33% (2/6),35% (17/48),48% (11/23),33% (2/6),54% (34/63),39% (28/71),46% (62/134),4,2,56% (5/9),20% (2/10),37% (7/19),"['1', '4', '4', '5']",[],[],[],[],1.63
01.07.,Butvilas E.,2,,,,,,5,2,62%,67% (33/49),57% (17/30),40% (2/5),46% (23/50),38% (18/47),31% (5/16),63% (50/79),42% (41/97),52% (91/176),6,0,77% (10/13),36% (5/14),56% (15/27),"['2', '5']","['3', '3', '6', '4']","['2', '0', '6', '2']",[],[],2.94
01.07.,Kuzmanov D.,1,,,,,,2,4,52%,54% (27/50),62% (29/47),69% (11/16),33% (16/49),43% (13/30),60% (3/5),58% (56/97),37% (29/79),48% (85/176),4,8,64% (9/14),23% (3/13),44% (12/27),"['2', '0', '5', '1']","['1', '0']",[],[],[],1.37
23.06.,Daniel T.,2,,,,,,2,3,62%,78% (35/45),50% (14/28),67% (2/3),31% (16/51),50% (14/28),38% (3/8),25,24,71% (22/31),67% (49/73),38% (30/79),52% (79/152),6,0,90% (9/10),27% (3/11),57% (12/21),831,"['3', '1']","['3', '2', '6', '3']",[],[],[],2.04
23.06.,Butvilas E.,0,,,,,,8,1,65%,69% (35/51),50% (14/28),63% (5/8),22% (10/45),50% (14/28),33% (1/3),28,21,67% (18/27),62% (49/79),33% (24/73),48% (73/152),4,0,73% (8/11),10% (1/10),43% (9/21),813,"['3', '4']",[],[],[],[],1.78
08.06.,Gray A.,2,,,,,,8,3,60%,74% (43/58),61% (23/38),40% (2/5),34% (19/56),40% (16/40),40% (2/5),67% (66/98),34% (31/90),52% (97/188),7,2,81% (13/16),20% (3/15),52% (16/31),[],"['2', '0', '5', '3']","['4', '3']",[],[],1.58
08.06.,Butvilas E.,1,,,,,,5,4,58%,66% (37/56),60% (24/40),60% (3/5),26% (15/58),39% (15/38),60% (3/5),66% (59/90),33% (32/98),48% (91/188),3,0,80% (12/15),19% (3/16),48% (15/31),"['3', '2']","['3', '4']","['4', '4']",[],[],2.29
19.05.,Marterer M.,2,,,,,,0,0,70%,73% (32/44),63% (12/19),0% (0/1),35% (13/37),42% (14/33),40% (2/5),18,30,72% (13/18),70% (44/63),39% (27/70),53% (71/133),6,0,91% (10/11),20% (2/10),57% (12/21),"['3', '1']","['2', '1']",[],[],[],2.85
19.05.,Butvilas E.,0,,,,,,1,2,53%,65% (24/37),58% (19/33),60% (3/5),27% (12/44),37% (7/19),100% (1/1),13,27,71% (12/17),61% (43/70),30% (19/63),47% (62/133),4,0,80% (8/10),9% (1/11),43% (9/21),[],"['3', '3']",[],[],[],1.41
12.05.,Roca Batalla O.,2,,,,,,0,1,57%,58% (18/31),70% (16/23),0% (0/1),43% (16/37),44% (11/25),50% (4/8),63% (34/54),44% (27/62),53% (61/116),8,0,89% (8/9),44% (4/9),67% (12/18),"['3', '1']","['1', '0', '3', '0', '6', '3']",[],[],[],1.78
12.05.,Butvilas E.,0,,,,,,3,2,60%,57% (21/37),56% (14/25),50% (4/8),42% (13/31),30% (7/23),100% (1/1),56% (35/62),37% (20/54),47% (55/116),2,0,56% (5/9),11% (1/9),33% (6/18),[],"['1', '3']",[],[],[],1.95
06.05.,Berrettini J.,2,,,,,,0,6,47%,67% (18/27),70% (21/30),100% (2/2),35% (13/37),44% (7/16),50% (3/6),68% (39/57),38% (20/53),54% (59/110),5,0,100% (9/9),33% (3/9),67% (12/18),"['1', '0', '5', '2']","['4', '3']",[],[],[],2.14
06.05.,Butvilas E.,0,,,,,,2,0,70%,65% (24/37),56% (9/16),50% (3/6),33% (9/27),30% (9/30),0% (0/2),62% (33/53),32% (18/57),46% (51/110),5,1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.66
30.04.,Onclin G.,2,,,,,,1,2,65%,58% (31/53),55% (16/29),50% (5/10),50% (33/66),55% (22/40),36% (8/22),57% (47/82),52% (55/106),54% (102/188),5,0,64% (9/14),57% (8/14),61% (17/28),"['1', '2', '3', '2']","['1', '0', '2', '1', '4', '1']","['1', '0', '2', '1', '4', '1']",[],[],1.62
30.04.,Butvilas E.,1,,,,,,4,4,62%,50% (33/66),45% (18/40),64% (14/22),42% (22/53),45% (13/29),50% (5/10),48% (51/106),43% (35/82),46% (86/188),5,0,43% (6/14),36% (5/14),39% (11/28),"['2', '0', '5', '5', '7', '5']","['1', '1']","['1', '1']",[],[],2.21
28.04.,Butvilas E.,2,,,,,,3,2,55%,58% (19/33),56% (15/27),63% (5/8),50% (22/44),60% (27/45),46% (6/13),56% (33/59),54% (47/87),55% (80/146),7,0,67% (6/9),60% (6/10),63% (12/19),"['1', '1', '3', '5', '5', '5']","['1', '0', '3', '0', '6', '1']",[],[],[],1.65
28.04.,Mrva M.,0,,,,,,1,6,49%,57% (25/44),40% (18/45),54% (7/13),45% (15/33),44% (12/27),38% (3/8),46% (40/87),44% (26/59),45% (66/146),3,3,40% (4/10),33% (3/9),37% (7/19),"['1', '0', '2', '1', '4', '1']",[],[],[],[],2.16
08.04.,Moro Canas A.,2,,,,,,0,2,69%,78% (28/36),63% (10/16),100% (2/2),33% (13/40),60% (12/20),43% (3/7),73% (38/52),42% (25/60),56% (63/112),9,0,100% (9/9),33% (3/9),67% (12/18),"['3', '2', '6', '3']","['5', '3']",[],[],[],1.63
08.04.,Butvilas E.,0,,,,,,6,1,67%,68% (27/40),40% (8/20),57% (4/7),22% (8/36),38% (6/16),0% (0/2),58% (35/60),27% (14/52),44% (49/112),1,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.19
01.04.,Cachin P.,2,,,,,,1,0,71%,78% (28/36),53% (8/15),75% (3/4),43% (17/40),68% (15/22),25% (4/16),16,18,67% (4/6),71% (36/51),52% (32/62),60% (68/113),5,0,89% (8/9),50% (4/8),71% (12/17),"['2', '2', '4', '2', '6', '2']","['4', '2']",[],[],[],1.83
01.04.,Butvilas E.,0,,,,,,0,3,65%,57% (23/40),32% (7/22),75% (12/16),22% (8/36),47% (7/15),25% (1/4),10,37,60% (6/10),48% (30/62),29% (15/51),40% (45/113),5,5,50% (4/8),11% (1/9),29% (5/17),"['2', '1']",[],[],[],[],1.89
18.03.,Mayot H.,2,,,,,,2,0,59%,69% (36/52),53% (19/36),0% (0/4),38% (19/50),49% (22/45),56% (5/9),63% (55/88),43% (41/95),52% (96/183),8,0,75% (12/16),31% (5/16),53% (17/32),"['1', '0', '5', '4']","['1', '2', '3', '4']","['6', '5']",[],[],1.79
18.03.,Butvilas E.,1,,,,,,4,2,53%,62% (31/50),51% (23/45),44% (4/9),31% (16/52),47% (17/36),100% (4/4),57% (54/95),38% (33/88),48% (87/183),2,0,69% (11/16),25% (4/16),47% (15/32),"['1', '1']","['2', '0', '4', '2', '6', '4']",[],[],[],1.94
09.03.,Butvilas E.,2,,,,,,0,1,54%,66% (23/35),50% (15/30),50% (2/4),42% (10/24),67% (16/24),63% (5/8),58% (38/65),54% (26/48),57% (64/113),5,0,78% (7/9),56% (5/9),67% (12/18),"['3', '3', '5', '3']","['1', '0', '3', '0', '6', '3']",[],[],[],1.45
09.03.,Parker S.,0,,,,,,0,4,50%,58% (14/24),33% (8/24),38% (3/8),34% (12/35),50% (15/30),50% (2/4),46% (22/48),42% (27/65),43% (49/113),5,1,44% (4/9),22% (2/9),33% (6/18),"['2', '1']","['3', '5']",[],[],[],2.63
08.03.,Butvilas E.,2,,,,,,3,5,57%,68% (45/66),42% (21/50),56% (5/9),41% (23/56),48% (19/40),45% (5/11),57% (66/116),44% (42/96),51% (108/212),7,0,73% (11/15),36% (5/14),55% (16/29),"['2', '0']","['4', '4', '6', '4']","['2', '2', '5', '3']",[],[],2.00
08.03.,Piros Z.,1,,,,,,2,1,58%,59% (33/56),53% (21/40),55% (6/11),32% (21/66),58% (29/50),44% (4/9),56% (54/96),43% (50/116),49% (104/212),3,0,64% (9/14),27% (4/15),45% (13/29),"['1', '2', '3', '2']","['4', '3']","['2', '1']",[],[],1.74
07.03.,Butvilas E.,2,,,,,,1,3,62%,64% (30/47),52% (15/29),50% (4/8),35% (17/49),53% (19/36),33% (5/15),59% (45/76),42% (36/85),50% (81/161),8,0,71% (10/14),36% (5/14),54% (15/28),[],"['7', '5']","['2', '0', '3', '1', '4', '2', '6', '2']",[],[],1.69
07.03.,Searle H.,1,,,,,,1,3,58%,65% (32/49),47% (17/36),67% (10/15),36% (17/47),48% (14/29),50% (4/8),58% (49/85),41% (31/76),50% (80/161),2,1,64% (9/14),29% (4/14),46% (13/28),"['1', '0', '4', '1']",[],"['1', '2', '2', '3']",[],[],2.09
06.03.,Butvilas E.,2,,,,,,5,2,62%,76% (42/55),53% (18/34),50% (3/6),19% (10/53),61% (23/38),43% (3/7),67% (60/89),36% (33/91),52% (93/180),6,0,81% (13/16),20% (3/15),52% (16/31),"['2', '0', '4', '4']","['5', '3']",[],[],[],1.45
06.03.,Negritu Ch.,1,,,,,,2,1,58%,81% (43/53),39% (15/38),57% (4/7),24% (13/55),47% (16/34),50% (3/6),64% (58/91),33% (29/89),48% (87/180),4,0,80% (12/15),19% (3/16),48% (15/31),"['1', '2', '4', '3', '5', '4']",[],[],[],[],2.61
04.03.,Butvilas E.,2,,,,,,4,2,74%,81% (30/37),62% (8/13),100% (3/3),43% (21/49),56% (10/18),38% (3/8),76% (38/50),46% (31/67),59% (69/117),7,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '5', '1']","['4', '3']",[],[],[],1.32
04.03.,Smith K.,0,,,,,,1,3,73%,57% (28/49),44% (8/18),63% (5/8),19% (7/37),38% (5/13),0% (0/3),54% (36/67),24% (12/50),41% (48/117),3,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.20
25.02.,Bertola R.,2,,,,,,8,5,62%,75% (46/61),61% (23/38),71% (5/7),24% (14/58),36% (13/36),33% (1/3),70% (69/99),29% (27/94),50% (96/193),6,0,88% (14/16),6% (1/16),47% (15/32),[],"['6', '5']",[],[],[],2.48
25.02.,Butvilas E.,1,,,,,,6,3,62%,76% (44/58),64% (23/36),67% (2/3),25% (15/61),39% (15/38),29% (2/7),71% (67/94),30% (30/99),50% (97/193),4,0,94% (15/16),13% (2/16),53% (17/32),"['2', '0', '6', '2']",[],[],[],[],1.50
24.02.,Butvilas E.,2,,,,,,6,2,67%,77% (36/47),57% (13/23),67% (4/6),36% (23/64),47% (17/36),18% (2/11),70% (49/70),40% (40/100),52% (89/170),6,0,85% (11/13),17% (2/12),52% (13/25),"['3', '1']",[],"['3', '1']",[],[],1.45
24.02.,Henning P.,1,,,,,,3,1,64%,64% (41/64),53% (19/36),82% (9/11),23% (11/47),43% (10/23),33% (2/6),60% (60/100),30% (21/70),48% (81/170),4,1,83% (10/12),15% (2/13),48% (12/25),[],"['2', '0', '4', '0']",[],[],[],2.63
23.02.,Butvilas E.,2,,,,,,11,1,69%,81% (47/58),54% (14/26),100% (5/5),18% (9/51),52% (14/27),25% (1/4),73% (61/84),29% (23/78),52% (84/162),7,0,100% (12/12),8% (1/12),54% (13/24),"['7', '5']",[],[],[],[],1.74
23.02.,Rosenkranz M.,0,,,,,,8,6,65%,82% (42/51),48% (13/27),75% (3/4),19% (11/58),46% (12/26),0% (0/5),71% (55/78),27% (23/84),48% (78/162),3,1,92% (11/12),0% (0/12),46% (11/24),[],[],[],[],[],2.00
18.02.,Misolic F.,2,,,,,,1,3,68%,63% (41/65),65% (20/31),56% (5/9),33% (19/58),56% (22/39),45% (5/11),64% (61/96),42% (41/97),53% (102/193),9,0,75% (12/16),33% (5/15),55% (17/31),"['2', '2']","['3', '1', '7', '5']","['2', '0', '5', '3']",[],[],1.94
18.02.,Butvilas E.,1,,,,,,10,3,60%,67% (39/58),44% (17/39),55% (6/11),37% (24/65),35% (11/31),44% (4/9),58% (56/97),36% (35/96),47% (91/193),1,0,67% (10/15),25% (4/16),45% (14/31),"['1', '0', '4', '3']","['4', '5']","['2', '3']",[],[],1.79
10.02.,Escoffier A.,2,,,,,,0,3,49%,63% (19/30),68% (21/31),0% (0/2),53% (36/68),38% (10/26),40% (6/15),66% (40/61),49% (46/94),55% (86/155),7,0,82% (9/11),50% (6/12),65% (15/23),"['2', '1', '5', '2']","['2', '1']","['2', '0', '4', '0', '6', '0']",[],[],3.15
10.02.,Butvilas E.,1,,,,,,1,0,72%,47% (32/68),62% (16/26),60% (9/15),37% (11/30),32% (10/31),100% (2/2),51% (48/94),34% (21/61),45% (69/155),3,0,50% (6/12),18% (2/11),35% (8/23),[],"['2', '2', '4', '2']",[],[],[],1.33
06.02.,Rocha H.,2,,,,,,1,3,66%,69% (31/45),52% (12/23),60% (3/5),43% (21/49),50% (9/18),67% (4/6),63% (43/68),45% (30/67),54% (73/135),7,0,82% (9/11),36% (4/11),59% (13/22),"['1', '2', '5', '4']","['3', '2', '6', '5']",[],[],[],1.69
06.02.,Butvilas E.,0,,,,,,1,5,73%,57% (28/49),50% (9/18),33% (2/6),31% (14/45),48% (11/23),40% (2/5),55% (37/67),37% (25/68),46% (62/135),3,0,64% (7/11),18% (2/11),41% (9/22),"['2', '0']","['5', '5']",[],[],[],2.07
05.02.,Butvilas E.,2,,,,,,1,1,68%,66% (29/44),67% (14/21),88% (7/8),42% (14/33),50% (11/22),67% (4/6),66% (43/65),45% (25/55),57% (68/120),5,0,89% (8/9),44% (4/9),67% (12/18),"['6', '4']","['3', '1', '5', '1', '6', '2']",[],[],[],1.61
05.02.,Maestrelli F.,0,,,,,,2,1,60%,58% (19/33),50% (11/22),33% (2/6),34% (15/44),33% (7/21),13% (1/8),55% (30/55),34% (22/65),43% (52/120),5,4,56% (5/9),11% (1/9),33% (6/18),[],"['2', '5']",[],[],[],2.23
01.02.,Butvilas E.,2,,,,,,"['3', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],1.91
01.02.,Rodesch C.,0,,,,,,[],[],[],[],[],1.91
15.01.,Zhukayev B.,2,,,,,,21,3,61%,77% (41/53),59% (20/34),0% (0/2),25% (11/44),58% (22/38),57% (4/7),70% (61/87),40% (33/82),56% (94/169),6,0,87% (13/15),29% (4/14),59% (17/29),"['4', '4', '7', '5']",[],"['2', '0', '4', '0']",[],[],1.93
15.01.,Butvilas E.,1,,,,,,2,5,54%,75% (33/44),42% (16/38),43% (3/7),23% (12/53),41% (14/34),100% (2/2),60% (49/82),30% (26/87),44% (75/169),4,0,71% (10/14),13% (2/15),41% (12/29),"['3', '2']","['2', '1']",[],[],[],1.80
14.01.,Butvilas E.,2,,,,,,5,4,53%,83% (39/47),49% (20/41),67% (6/9),36% (17/47),54% (19/35),56% (5/9),67% (59/88),44% (36/82),57% (97/170),6,0,80% (12/15),36% (5/14),59% (17/29),"['3', '3', '6', '4']","['2', '2']","['2', '0', '4', '0']",[],[],1.77
14.01.,Marterer M.,1,,,,,,0,3,57%,64% (30/47),46% (16/35),44% (4/9),17% (8/47),51% (21/41),33% (3/9),56% (46/82),33% (29/88),45% (77/170),4,0,64% (9/14),20% (3/15),41% (12/29),"['2', '1']","['2', '1', '6', '5']",[],[],[],1.96
13.01.,Butvilas E.,2,,,,,,6,2,62%,78% (32/41),52% (13/25),80% (4/5),45% (17/38),43% (10/23),100% (4/4),68% (45/66),44% (27/61),57% (72/127),8,0,90% (9/10),40% (4/10),65% (13/20),"['3', '1', '6', '2']","['5', '5', '7', '5']",[],[],[],1.59
13.01.,Zapata Miralles B.,0,,,,,,0,2,62%,55% (21/38),57% (13/23),0% (0/4),22% (9/41),48% (12/25),20% (1/5),56% (34/61),32% (21/66),43% (55/127),2,0,60% (6/10),10% (1/10),35% (7/20),[],"['1', '0']",[],[],[],2.27
12.01.,Butvilas E.,2,,,,,,10,4,51%,73% (40/55),55% (29/53),67% (4/6),37% (23/62),53% (19/36),43% (6/14),64% (67/105),43% (42/98),54% (109/203),6,0,86% (12/14),40% (6/15),62% (18/29),"['3', '1']","['1', '0', '3', '2', '5', '2']","['3', '2', '6', '3']",[],[],1.88
12.01.,Molleker R.,1,,,,,,1,8,63%,63% (39/62),47% (17/36),57% (8/14),27% (15/55),45% (24/53),33% (2/6),57% (56/98),36% (38/105),46% (94/203),4,0,60% (9/15),14% (2/14),38% (11/29),"['4', '5']","['2', '2']",[],[],[],1.84
06.01.,Novak D.,2,,,,,,0,1,76%,71% (46/65),48% (10/21),89% (8/9),33% (15/46),56% (18/32),33% (2/6),65% (56/86),42% (33/78),54% (89/164),6,0,91% (10/11),20% (2/10),57% (12/21),"['4', '3']","['2', '0']",[],[],[],2.11
06.01.,Butvilas E.,0,,,,,,3,6,59%,67% (31/46),44% (14/32),67% (4/6),29% (19/65),52% (11/21),11% (1/9),58% (45/78),35% (30/86),46% (75/164),4,2,80% (8/10),9% (1/11),43% (9/21),"['5', '5']",[],[],[],[],1.68
