Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
30.09.2024,Hong S. C.,2,,,,,,2,1,66%,64% (27/42),77% (17/22),60% (3/5),30% (12/40),47% (15/32),75% (3/4),18,6,60% (3/5),69% (44/64),38% (27/72),52% (71/136),5,0,82% (9/11),27% (3/11),55% (12/22),"['3', '1']","['1', '0', '3', '0']",[],[],[],1.30
30.09.2024,Marchenko I.,0,,,,,,4,5,56%,70% (28/40),53% (17/32),25% (1/4),36% (15/42),23% (5/22),40% (2/5),26,24,50% (1/2),63% (45/72),31% (20/64),48% (65/136),5,0,73% (8/11),18% (2/11),45% (10/22),"['3', '4']","['2', '4']",[],[],[],3.54
24.09.2024,Karatsev A.,2,,,,,,5,2,67%,85% (28/33),56% (9/16),100% (1/1),33% (11/33),53% (9/17),50% (3/6),76% (37/49),40% (20/50),58% (57/99),7,0,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '5', '1']","['5', '4']",[],[],[],1.18
24.09.2024,Marchenko I.,0,,,,,,3,1,66%,67% (22/33),47% (8/17),50% (3/6),15% (5/33),44% (7/16),0% (0/1),60% (30/50),24% (12/49),42% (42/99),3,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],4.51
14.07.2024,Mayo A.,2,,,,,,6,4,71%,90% (27/30),50% (6/12),100% (2/2),34% (11/32),64% (14/22),100% (4/4),19,6,75% (9/12),79% (33/42),46% (25/54),60% (58/96),9,0,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '5', '2']","['2', '1', '5', '2']",[],[],[],2.42
14.07.2024,Marchenko I.,0,,,,,,2,1,59%,66% (21/32),36% (8/22),0% (0/4),10% (3/30),50% (6/12),0% (0/2),10,16,40% (6/15),54% (29/54),21% (9/42),40% (38/96),1,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.57
09.07.2024,Shimabukuro S.,2,,,,,,9,3,49%,83% (25/30),52% (16/31),67% (2/3),48% (14/29),54% (14/26),100% (4/4),67% (41/61),51% (28/55),59% (69/116),9,0,90% (9/10),44% (4/9),68% (13/19),"['5', '3', '7', '5']","['3', '1', '5', '1']",[],[],[],1.55
09.07.2024,Marchenko I.,0,,,,,,0,5,53%,52% (15/29),46% (12/26),0% (0/4),17% (5/30),48% (15/31),33% (1/3),49% (27/55),33% (20/61),41% (47/116),1,1,56% (5/9),10% (1/10),32% (6/19),"['4', '5']",[],[],[],[],2.37
24.06.2024,Meligeni Alves F.,2,,,,,,5,0,76%,79% (31/39),67% (8/12),0% (0/0),29% (10/35),57% (16/28),30% (3/10),17,15,75% (6/8),76% (39/51),41% (26/63),57% (65/114),8,0,100% (9/9),33% (3/9),67% (12/18),"['2', '0', '6', '2']","['6', '4']",[],[],[],1.70
24.06.2024,Marchenko I.,0,,,,,,5,4,56%,71% (25/35),43% (12/28),70% (7/10),21% (8/39),33% (4/12),0% (0/0),21,22,75% (3/4),59% (37/63),24% (12/51),43% (49/114),2,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.15
11.06.2024,Neumayer L.,2,,,,,,7,5,58%,71% (55/77),58% (32/55),80% (12/15),16% (9/58),47% (22/47),67% (2/3),66% (87/132),30% (31/105),50% (118/237),6,0,82% (14/17),12% (2/17),47% (16/34),"['4', '2']","['6', '6']",[],[],[],1.33
11.06.2024,Marchenko I.,1,,,,,,9,4,55%,84% (49/58),53% (25/47),33% (1/3),29% (22/77),42% (23/55),20% (3/15),70% (74/105),34% (45/132),50% (119/237),4,1,88% (15/17),18% (3/17),53% (18/34),"['3', '4', '5', '4']","['6', '5']",[],[],[],3.19
18.05.2024,Walton A.,2,,,,,,17,5,66%,70% (53/76),50% (20/40),77% (10/13),33% (15/46),41% (17/41),50% (3/6),63% (73/116),37% (32/87),52% (105/203),7,0,80% (12/15),21% (3/14),52% (15/29),[],"['1', '0', '3', '0']","['4', '3']",[],[],1.28
18.05.2024,Marchenko I.,1,,,,,,7,3,53%,67% (31/46),59% (24/41),50% (3/6),30% (23/76),50% (20/40),23% (3/13),63% (55/87),37% (43/116),48% (98/203),3,0,79% (11/14),20% (3/15),48% (14/29),"['4', '3', '6', '3']",[],"['5', '5']",[],[],3.50
17.05.2024,Marchenko I.,2,,,,,,5,2,52%,75% (40/53),50% (24/48),73% (8/11),30% (20/66),39% (9/23),9% (1/11),63% (64/101),33% (29/89),49% (93/190),6,0,79% (11/14),8% (1/13),44% (12/27),[],[],"['2', '0']",[],[],2.56
17.05.2024,Hsu Y. H.,1,,,,,,5,1,74%,70% (46/66),61% (14/23),91% (10/11),25% (13/53),50% (24/48),27% (3/11),67% (60/89),37% (37/101),51% (97/190),4,0,92% (12/13),21% (3/14),56% (15/27),"['2', '0', '4', '0', '6', '0']",[],[],[],[],1.47
16.05.2024,Marchenko I.,2,,,,,,10,1,65%,91% (30/33),56% (10/18),0% (0/0),33% (13/40),41% (7/17),22% (2/9),78% (40/51),35% (20/57),56% (60/108),6,0,100% (10/10),22% (2/9),63% (12/19),"['6', '4']","['4', '2']",[],[],[],3.12
16.05.2024,Purcell M.,0,,,,,,7,2,70%,68% (27/40),59% (10/17),78% (7/9),9% (3/33),44% (8/18),0% (0/0),65% (37/57),22% (11/51),44% (48/108),4,3,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.33
15.05.2024,Marchenko I.,2,,,,,,9,0,64%,79% (38/48),63% (17/27),67% (2/3),38% (26/69),40% (10/25),29% (2/7),73% (55/75),38% (36/94),54% (91/169),5,0,93% (13/14),14% (2/14),54% (15/28),[],"['3', '1']","['4', '3']",[],[],1.56
15.05.2024,Donskoy E.,1,,,,,,6,1,73%,62% (43/69),60% (15/25),71% (5/7),21% (10/48),37% (10/27),33% (1/3),62% (58/94),27% (20/75),46% (78/169),5,1,86% (12/14),7% (1/14),46% (13/28),"['5', '3']",[],[],[],[],2.35
14.05.2024,Marchenko I.,2,,,,,,4,1,56%,60% (25/42),70% (23/33),78% (7/9),40% (16/40),52% (13/25),67% (4/6),64% (49/77),45% (29/65),55% (78/142),6,0,80% (8/10),36% (4/11),57% (12/21),"['2', '1', '3', '2', '6', '3']","['3', '3']",[],[],[],1.65
14.05.2024,Moriya H.,0,,,,,,0,3,62%,60% (24/40),48% (12/25),33% (2/6),40% (17/42),30% (10/33),22% (2/9),55% (36/65),36% (28/77),45% (64/142),4,0,64% (7/11),20% (2/10),43% (9/21),"['2', '2']","['1', '0']",[],[],[],2.18
06.05.2024,Hong S. C.,2,,,,,,1,0,69%,74% (32/43),53% (10/19),100% (4/4),25% (7/28),58% (15/26),38% (3/8),68% (42/62),41% (22/54),55% (64/116),7,0,100% (9/9),33% (3/9),67% (12/18),"['4', '2']","['1', '0', '6', '3']",[],[],[],1.39
06.05.2024,Marchenko I.,0,,,,,,3,2,52%,75% (21/28),42% (11/26),63% (5/8),26% (11/43),47% (9/19),0% (0/4),59% (32/54),32% (20/62),45% (52/116),3,2,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.89
29.04.2024,Bolt A.,2,,,,,,15,4,62%,78% (42/54),58% (19/33),80% (4/5),26% (12/46),50% (15/30),27% (3/11),70% (61/87),36% (27/76),54% (88/163),8,0,93% (13/14),23% (3/13),59% (16/27),"['6', '4']",[],"['3', '1', '5', '1']",[],[],1.71
29.04.2024,Marchenko I.,1,,,,,,9,2,61%,74% (34/46),50% (15/30),73% (8/11),22% (12/54),42% (14/33),20% (1/5),64% (49/76),30% (26/87),46% (75/163),2,0,77% (10/13),7% (1/14),41% (11/27),[],"['4', '3']",[],[],[],2.08
23.04.2024,Bellucci M.,2,,,,,,9,3,44%,79% (19/24),61% (19/31),50% (1/2),22% (8/37),76% (19/25),50% (3/6),69% (38/55),44% (27/62),56% (65/117),9,0,90% (9/10),33% (3/9),63% (12/19),"['2', '0', '4', '2']","['5', '4']",[],[],[],1.64
23.04.2024,Marchenko I.,0,,,,,,4,4,60%,78% (29/37),24% (6/25),50% (3/6),21% (5/24),39% (12/31),50% (1/2),56% (35/62),31% (17/55),44% (52/117),1,0,67% (6/9),10% (1/10),37% (7/19),"['2', '3']",[],[],[],[],2.20
16.04.2024,Hong S. C.,2,,,,,,3,2,56%,61% (23/38),63% (19/30),67% (4/6),47% (14/30),57% (21/37),31% (5/16),62% (42/68),52% (35/67),57% (77/135),6,0,78% (7/9),63% (5/8),71% (12/17),"['3', '3', '5', '3']","['1', '0', '2', '1', '4', '1']",[],[],[],1.44
16.04.2024,Marchenko I.,0,,,,,,0,5,45%,53% (16/30),43% (16/37),69% (11/16),39% (15/38),37% (11/30),33% (2/6),48% (32/67),38% (26/68),43% (58/135),4,2,38% (3/8),22% (2/9),29% (5/17),"['3', '2']","['1', '1']",[],[],[],2.69
12.04.2024,Duckworth J.,2,,,,,,8,6,47%,81% (39/48),46% (25/54),56% (5/9),31% (19/62),55% (27/49),31% (4/13),63% (64/102),41% (46/111),52% (110/213),5,0,73% (11/15),27% (4/15),50% (15/30),"['2', '0', '6', '6']","['1', '2']","['3', '1']",[],[],1.30
12.04.2024,Marchenko I.,1,,,,,,5,7,56%,69% (43/62),45% (22/49),69% (9/13),19% (9/48),54% (29/54),44% (4/9),59% (65/111),37% (38/102),48% (103/213),5,3,73% (11/15),27% (4/15),50% (15/30),"['4', '5', '6', '5']","['2', '0', '3', '1']",[],[],[],3.34
10.04.2024,Marchenko I.,2,,,,,,4,1,55%,59% (19/32),73% (19/26),100% (2/2),54% (15/28),36% (9/25),57% (4/7),66% (38/58),45% (24/53),56% (62/111),8,0,100% (8/8),44% (4/9),71% (12/17),"['1', '0', '5', '2']","['4', '3', '6', '3']",[],[],[],1.72
10.04.2024,Noguchi R.,0,,,,,,1,1,53%,46% (13/28),64% (16/25),43% (3/7),41% (13/32),27% (7/26),0% (0/2),55% (29/53),34% (20/58),44% (49/111),2,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],2.04
08.04.2024,Marchenko I.,2,,,,,,5,3,58%,83% (33/40),34% (10/29),50% (2/4),48% (20/42),52% (15/29),45% (5/11),62% (43/69),49% (35/71),56% (78/140),8,0,78% (7/9),50% (5/10),63% (12/19),"['1', '0', '4', '1', '6', '1']","['2', '2', '4', '2']",[],[],[],2.53
08.04.2024,Bolt A.,0,,,,,,3,5,59%,52% (22/42),48% (14/29),55% (6/11),18% (7/40),66% (19/29),50% (2/4),51% (36/71),38% (26/69),44% (62/140),2,4,50% (5/10),22% (2/9),37% (7/19),[],"['1', '0', '4', '5']",[],[],[],1.49
13.03.2024,Kirkin E.,2,,,,,,10,0,64%,78% (47/60),44% (15/34),75% (6/8),25% (14/55),52% (16/31),43% (3/7),66% (62/94),35% (30/86),51% (92/180),5,0,87% (13/15),21% (3/14),55% (16/29),[],"['3', '1']","['2', '1', '4', '1']",[],[],3.03
13.03.2024,Marchenko I.,1,,,,,,8,2,64%,75% (41/55),48% (15/31),57% (4/7),22% (13/60),56% (19/34),25% (2/8),65% (56/86),34% (32/94),49% (88/180),5,1,79% (11/14),13% (2/15),45% (13/29),"['1', '0']",[],"['2', '4']",[],[],1.36
04.03.2024,Ilkel C.,2,,,,,,10,1,61%,76% (35/46),60% (18/30),67% (2/3),26% (14/53),54% (20/37),33% (1/3),70% (53/76),38% (34/90),52% (87/166),8,0,92% (11/12),8% (1/12),50% (12/24),[],"['4', '5']",[],[],[],1.62
04.03.2024,Marchenko I.,0,,,,,,7,3,59%,74% (39/53),46% (17/37),67% (2/3),24% (11/46),40% (12/30),33% (1/3),62% (56/90),30% (23/76),48% (79/166),2,0,92% (11/12),8% (1/12),50% (12/24),[],"['2', '0']",[],[],[],2.23
03.03.2024,Marchenko I.,2,,,,,,8,4,64%,69% (37/54),60% (18/30),67% (2/3),36% (18/50),52% (14/27),57% (4/7),65% (55/84),42% (32/77),54% (87/161),7,0,92% (11/12),31% (4/13),60% (15/25),"['1', '0', '4', '1']",[],"['3', '1', '6', '2']",[],[],1.11
03.03.2024,Steinegger Y.,1,,,,,,8,5,65%,64% (32/50),48% (13/27),43% (3/7),31% (17/54),40% (12/30),33% (1/3),58% (45/77),35% (29/84),46% (74/161),3,0,69% (9/13),8% (1/12),40% (10/25),[],"['4', '2']",[],[],[],6.12
10.02.2024,Cobolli F.,2,,,,,,5,3,43%,88% (22/25),58% (19/33),100% (4/4),38% (9/24),47% (18/38),38% (3/8),17,15,71% (5/7),71% (41/58),44% (27/62),57% (68/120),6,0,100% (9/9),33% (3/9),67% (12/18),"['5', '4']","['1', '0', '3', '0']",[],[],[],1.31
10.02.2024,Marchenko I.,0,,,,,,0,4,39%,63% (15/24),53% (20/38),63% (5/8),12% (3/25),42% (14/33),0% (0/4),10,19,45% (5/11),56% (35/62),29% (17/58),43% (52/120),4,3,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.44
05.02.2024,Sandgren T.,2,,,,,,16,0,71%,88% (42/48),60% (12/20),100% (1/1),31% (20/65),55% (21/38),11% (1/9),33,5,55% (11/20),79% (54/68),40% (41/103),56% (95/171),6,0,100% (12/12),8% (1/12),54% (13/24),"['7', '5']",[],[],[],[],1.62
05.02.2024,Marchenko I.,0,,,,,,6,4,63%,69% (45/65),45% (17/38),89% (8/9),13% (6/48),40% (8/20),0% (0/1),25,18,59% (10/17),60% (62/103),21% (14/68),44% (76/171),4,3,92% (11/12),0% (0/12),46% (11/24),[],[],[],[],[],2.31
04.02.2024,Marchenko I.,2,,,,,,9,2,57%,68% (45/66),52% (26/50),50% (8/16),40% (36/91),48% (16/33),64% (7/11),43,22,65% (13/20),55% (72/130),46% (50/108),51% (122/238),8,0,58% (11/19),41% (7/17),50% (18/36),"['2', '3']","['2', '0', '5', '5']","['2', '1', '6', '5']",[],[],2.53
04.02.2024,Holt B.,1,,,,,,6,1,73%,60% (55/91),52% (17/33),36% (4/11),32% (21/66),48% (24/50),50% (8/16),26,14,56% (15/27),54% (58/108),45% (58/130),49% (116/238),2,0,59% (10/17),42% (8/19),50% (18/36),"['3', '1']","['3', '4', '5', '4']","['3', '3', '6', '6']",[],[],1.49
31.01.2024,Jorda Sanchis D.,2,,,,,,2,3,69%,61% (36/59),56% (15/27),69% (9/13),45% (18/40),56% (19/34),86% (6/7),59% (51/86),50% (37/74),55% (88/160),9,0,71% (10/14),42% (5/12),58% (15/26),"['1', '0', '2', '1', '3', '2']","['1', '2']","['3', '1', '5', '1']",[],[],-
31.01.2024,Marchenko I.,1,,,,,,2,3,54%,55% (22/40),44% (15/34),14% (1/7),39% (23/59),44% (12/27),31% (4/13),50% (37/74),41% (35/86),45% (72/160),1,0,58% (7/12),29% (4/14),42% (11/26),"['1', '1', '2', '2']","['2', '0', '3', '1']",[],[],[],-
09.01.2024,Fatic N.,2,,,,,,9,2,64%,79% (31/39),68% (15/22),0% (0/0),35% (17/48),43% (16/37),20% (1/5),28,23,76% (22/29),75% (46/61),39% (33/85),54% (79/146),6,0,100% (11/11),9% (1/11),55% (12/22),"['1', '0']",[],[],[],[],2.89
09.01.2024,Marchenko I.,0,,,,,,4,1,56%,65% (31/48),57% (21/37),80% (4/5),21% (8/39),32% (7/22),0% (0/0),17,29,60% (3/5),61% (52/85),25% (15/61),46% (67/146),4,0,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],1.40
01.01.2024,Gasquet R.,2,,,,,,3,3,60%,67% (26/39),73% (19/26),50% (2/4),42% (20/48),53% (17/32),57% (4/7),66% (44/67),46% (37/80),55% (81/147),6,0,80% (8/10),40% (4/10),60% (12/20),"['3', '3', '6', '6']","['2', '1', '4', '1']",[],[],[],1.45
01.01.2024,Marchenko I.,0,,,,,,7,5,60%,58% (28/48),47% (15/32),43% (3/7),33% (13/39),38% (10/26),50% (2/4),54% (43/80),34% (23/67),45% (66/147),4,1,60% (6/10),20% (2/10),40% (8/20),"['1', '0', '6', '5']",[],[],[],[],2.66
05.11.2023,Atmane T.,2,,,,,,8,2,57%,76% (32/42),78% (25/32),100% (5/5),21% (11/53),52% (11/21),33% (1/3),77% (57/74),30% (22/74),53% (79/148),100% (12/12),8% (1/12),54% (13/24),[],"['6', '5']",[],[],[],1.55
05.11.2023,Marchenko I.,0,,,,,,1,0,72%,79% (42/53),48% (10/21),67% (2/3),24% (10/42),22% (7/32),0% (0/5),70% (52/74),23% (17/74),47% (69/148),92% (11/12),0% (0/12),46% (11/24),[],[],[],[],[],2.36
04.11.2023,Marchenko I.,2,,,,,,15,4,57%,80% (51/64),47% (23/49),70% (7/10),32% (22/68),55% (27/49),63% (5/8),65% (74/113),42% (49/117),53% (123/230),81% (13/16),29% (5/17),55% (18/33),[],"['2', '0']","['1', '0', '3', '2', '5', '2', '6', '3']",[],[],1.27
04.11.2023,Giustino L.,1,,,,,,6,15,58%,68% (46/68),45% (22/49),38% (3/8),20% (13/64),53% (26/49),30% (3/10),58% (68/117),35% (39/113),47% (107/230),71% (12/17),19% (3/16),45% (15/33),[],"['1', '2']","['2', '2', '3', '5']",[],[],3.56
31.10.2023,Ilkel C.,2,,,,,,5,3,48%,75% (36/48),65% (33/51),67% (4/6),21% (13/62),51% (20/39),57% (4/7),70% (69/99),33% (33/101),51% (102/200),88% (15/17),24% (4/17),56% (19/34),"['5', '3']","['3', '2']","['3', '2', '6', '5']",[],[],2.63
31.10.2023,Marchenko I.,1,,,,,,18,4,61%,79% (49/62),49% (19/39),43% (3/7),25% (12/48),35% (18/51),33% (2/6),67% (68/101),30% (30/99),49% (98/200),76% (13/17),12% (2/17),44% (15/34),"['4', '5']",[],"['4', '4']",[],[],1.45
30.10.2023,Marchenko I.,2,,,,,,4,1,64%,77% (33/43),50% (12/24),80% (4/5),23% (9/39),53% (8/15),75% (3/4),67% (45/67),31% (17/54),51% (62/121),91% (10/11),27% (3/11),59% (13/22),"['5', '4']","['2', '1', '6', '5']",[],[],[],1.34
30.10.2023,De Schepper K.,0,,,,,,9,3,72%,77% (30/39),47% (7/15),25% (1/4),23% (10/43),50% (12/24),20% (1/5),69% (37/54),33% (22/67),49% (59/121),73% (8/11),9% (1/11),41% (9/22),[],"['4', '4']",[],[],[],3.09
29.10.2023,Marchenko I.,2,,,,,,4,2,52%,88% (30/34),59% (19/32),100% (2/2),41% (15/37),43% (13/30),33% (2/6),74% (49/66),42% (28/67),58% (77/133),100% (10/10),20% (2/10),60% (12/20),"['2', '1', '5', '2']",[],[],[],[],1.01
29.10.2023,Borrelli L.,0,,,,,,7,2,55%,59% (22/37),57% (17/30),67% (4/6),12% (4/34),41% (13/32),0% (0/2),58% (39/67),26% (17/66),42% (56/133),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],16.00
26.10.2023,Giacomini L.,2,,,,,,0,7,57%,72% (41/57),51% (22/43),50% (3/6),27% (13/48),49% (20/41),67% (4/6),63% (63/100),37% (33/89),51% (96/189),80% (12/15),27% (4/15),53% (16/30),[],"['3', '1', '5', '1', '6', '2']","['4', '4']",[],[],4.02
26.10.2023,Marchenko I.,1,,,,,,5,6,54%,73% (35/48),51% (21/41),33% (2/6),28% (16/57),49% (21/43),50% (3/6),63% (56/89),37% (37/100),49% (93/189),73% (11/15),20% (3/15),47% (14/30),"['1', '0']","['2', '5']","['2', '1']",[],[],1.22
25.10.2023,Marchenko I.,2,,,,,,6,3,60%,69% (29/42),50% (14/28),82% (9/11),39% (18/46),55% (17/31),36% (4/11),61% (43/70),45% (35/77),53% (78/147),80% (8/10),40% (4/10),60% (12/20),"['2', '1', '4', '3']","['3', '4', '5', '4']",[],[],[],1.13
25.10.2023,Rottoli L.,0,,,,,,4,7,60%,61% (28/46),45% (14/31),64% (7/11),31% (13/42),50% (14/28),18% (2/11),55% (42/77),39% (27/70),47% (69/147),60% (6/10),20% (2/10),40% (8/20),"['2', '2']","['4', '2']",[],[],[],5.49
22.10.2023,Marchenko I.,2,,,,,,5,1,60%,68% (23/34),65% (15/23),100% (6/6),41% (13/32),59% (16/27),44% (4/9),67% (38/57),49% (29/59),58% (67/116),100% (8/8),44% (4/9),71% (12/17),"['1', '0', '4', '1']","['4', '3', '6', '3']",[],[],[],2.33
22.10.2023,Novak D.,0,,,,,,3,5,54%,59% (19/32),41% (11/27),56% (5/9),32% (11/34),35% (8/23),0% (0/6),51% (30/59),33% (19/57),42% (49/116),56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],1.58
21.10.2023,Marchenko I.,2,,,,,,6,5,61%,71% (44/62),48% (19/40),69% (9/13),25% (15/59),63% (20/32),50% (4/8),62% (63/102),38% (35/91),51% (98/193),76% (13/17),25% (4/16),52% (17/33),"['4', '2', '7', '5']",[],"['1', '0', '6', '5']",[],[],1.70
21.10.2023,Harris B.,1,,,,,,13,3,65%,75% (44/59),38% (12/32),50% (4/8),29% (18/62),53% (21/40),31% (4/13),62% (56/91),38% (39/102),49% (95/193),75% (12/16),24% (4/17),48% (16/33),"['4', '5']","['3', '2', '6', '3']","['5', '5']",[],[],2.11
