Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
25.07.,Alvarez Varona N.,2,,,,,,4,6,71%,64% (35/55),52% (12/23),71% (5/7),36% (16/45),55% (22/40),33% (3/9),20,22,71% (5/7),60% (47/78),45% (37/83),52% (84/161),6,0,82% (9/11),27% (3/11),55% (12/22),"['6', '4']","['2', '0', '4', '2']",[],[],[],2.03
25.07.,Monday J.,0,,,,,,9,8,53%,64% (29/45),45% (18/40),67% (6/9),36% (20/55),48% (11/23),29% (2/7),31,32,56% (10/18),55% (46/83),40% (31/78),48% (77/161),4,2,73% (8/11),18% (2/11),45% (10/22),[],"['2', '3', '4', '5']",[],[],[],1.72
22.07.,Alvarez Varona N.,2,,,,,,6,1,69%,87% (27/31),64% (9/14),0% (0/0),31% (8/26),52% (12/23),43% (3/7),13,14,40% (2/5),80% (36/45),41% (20/49),60% (56/94),7,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0']","['3', '2', '5', '2']",[],[],[],1.66
22.07.,Sun F.,0,,,,,,2,2,53%,69% (18/26),48% (11/23),57% (4/7),13% (4/31),36% (5/14),0% (0/0),13,22,50% (4/8),59% (29/49),20% (9/45),40% (38/94),3,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.14
14.07.,Jodar R.,2,,,,,,4,3,65%,68% (34/50),67% (18/27),40% (2/5),33% (19/58),57% (13/23),33% (4/12),28,32,63% (5/8),68% (53/78),40% (32/81),53% (85/159),5,0,79% (11/14),31% (4/13),56% (15/27),[],"['1', '0', '3', '0']","['1', '2', '3', '2']",[],[],1.63
14.07.,Alvarez Varona N.,1,,,,,,5,2,72%,67% (39/58),43% (10/23),67% (8/12),32% (16/50),33% (9/27),60% (3/5),26,42,75% (6/8),60% (49/81),32% (25/78),47% (74/159),5,0,69% (9/13),21% (3/14),44% (12/27),"['1', '0', '6', '3']",[],"['2', '0']",[],[],2.19
05.07.,Broska F.,2,,,,,,[],"['3', '1']","['2', '1', '5', '4']",[],[],2.81
05.07.,Alvarez Varona N.,1,,,,,,"['5', '3']",[],"['4', '4']",[],[],1.39
04.07.,Alvarez Varona N.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['4', '2']",[],[],[],1.44
04.07.,Kopp S.,0,,,,,,[],[],[],[],[],2.62
03.07.,Alvarez Varona N.,2,,,,,,"['3', '4', '6', '5']","['1', '0', '4', '1', '6', '1']",[],[],[],1.38
03.07.,Gerch L.,0,,,,,,"['4', '2']",[],[],[],[],2.85
02.07.,Alvarez Varona N.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['4', '2', '6', '2']",[],[],[],1.25
02.07.,Ejupovic E.,0,,,,,,[],[],[],[],[],3.62
17.06.,Rodionov J.,2,,,,,,7,5,43%,73% (24/33),48% (21/44),43% (3/7),45% (25/55),53% (17/32),46% (6/13),58% (45/77),48% (42/87),53% (87/164),7,0,69% (9/13),46% (6/13),58% (15/26),"['2', '3']","['2', '0', '5', '3']","['1', '0', '3', '2', '5', '2']",[],[],1.65
17.06.,Alvarez Varona N.,1,,,,,,3,6,63%,55% (30/55),47% (15/32),54% (7/13),27% (9/33),52% (23/44),57% (4/7),52% (45/87),42% (32/77),47% (77/164),3,0,54% (7/13),31% (4/13),42% (11/26),"['3', '1', '5', '3']","['2', '3']","['2', '2']",[],[],2.16
16.06.,Krumich M.,2,,,,,,4,0,53%,74% (14/19),65% (11/17),50% (1/2),47% (23/49),76% (22/29),32% (6/19),69% (25/36),58% (45/78),61% (70/114),6,0,86% (6/7),75% (6/8),80% (12/15),"['1', '0', '3', '0', '5', '0']","['1', '0', '4', '3', '6', '3']",[],[],[],2.56
16.06.,Alvarez Varona N.,0,,,,,,3,7,63%,53% (26/49),24% (7/29),68% (13/19),26% (5/19),35% (6/17),50% (1/2),42% (33/78),31% (11/36),39% (44/114),4,1,25% (2/8),14% (1/7),20% (3/15),[],"['1', '1']",[],[],[],1.47
15.06.,Alvarez Varona N.,2,,,,,,7,4,66%,74% (42/57),50% (15/30),33% (2/6),41% (31/76),62% (16/26),46% (6/13),66% (57/87),46% (47/102),55% (104/189),8,0,75% (12/16),40% (6/15),58% (18/31),"['2', '0']","['4', '3', '6', '5']","['1', '3', '4', '4', '6', '4']",[],[],1.30
15.06.,Juarez F.,1,,,,,,0,4,75%,59% (45/76),38% (10/26),54% (7/13),26% (15/57),50% (15/30),67% (4/6),54% (55/102),34% (30/87),45% (85/189),2,2,60% (9/15),25% (4/16),42% (13/31),[],"['5', '5', '6', '6']","['1', '0', '3', '0']",[],[],3.35
10.06.,Squire H.,2,,,,,,4,9,62%,70% (33/47),45% (13/29),75% (6/8),45% (25/56),57% (12/21),38% (5/13),61% (46/76),48% (37/77),54% (83/153),6,0,80% (8/10),45% (5/11),62% (13/21),"['2', '1', '6', '3']","['2', '2', '3', '3', '7', '5']",[],[],[],2.08
10.06.,Alvarez Varona N.,0,,,,,,5,3,73%,55% (31/56),43% (9/21),62% (8/13),30% (14/47),55% (16/29),25% (2/8),52% (40/77),39% (30/76),46% (70/153),4,1,55% (6/11),20% (2/10),38% (8/21),[],"['2', '1', '3', '2']",[],[],[],1.70
09.06.,Alvarez Varona N.,2,,,,,,4,1,67%,67% (26/39),68% (13/19),50% (1/2),48% (16/33),47% (14/30),40% (4/10),67% (39/58),48% (30/63),57% (69/121),8,0,89% (8/9),44% (4/9),67% (12/18),"['2', '0', '5', '3']","['1', '0', '6', '3']",[],[],[],1.91
09.06.,Marmousez L.,0,,,,,,4,2,52%,52% (17/33),53% (16/30),60% (6/10),33% (13/39),32% (6/19),50% (1/2),52% (33/63),33% (19/58),43% (52/121),2,0,56% (5/9),11% (1/9),33% (6/18),"['3', '4']",[],[],[],[],1.82
08.06.,Alvarez Varona N.,2,,,,,,5,5,70%,76% (35/46),45% (9/20),83% (5/6),37% (16/43),55% (11/20),38% (3/8),67% (44/66),43% (27/63),55% (71/129),5,0,90% (9/10),33% (3/9),63% (12/19),"['3', '1', '5', '3']","['3', '2']",[],[],[],1.18
08.06.,Massard L.,0,,,,,,1,1,68%,63% (27/43),45% (9/20),63% (5/8),24% (11/46),55% (11/20),17% (1/6),57% (36/63),33% (22/66),45% (58/129),5,0,67% (6/9),10% (1/10),37% (7/19),"['3', '4']",[],[],[],[],4.51
20.05.,Fatic N.,2,,,,,,3,1,74%,60% (41/68),54% (13/24),50% (4/8),33% (19/57),59% (23/39),31% (4/13),30,41,59% (54/92),44% (42/96),51% (96/188),5,0,71% (10/14),31% (4/13),52% (14/27),"['2', '0', '5', '3']","['2', '1']","['2', '1']",[],[],1.48
20.05.,Alvarez Varona N.,1,,,,,,2,5,59%,67% (38/57),41% (16/39),69% (9/13),40% (27/68),46% (11/24),50% (4/8),24,43,56% (54/96),41% (38/92),49% (92/188),5,2,69% (9/13),29% (4/14),48% (13/27),"['1', '2']","['2', '2', '4', '2', '6', '2']",[],[],[],2.68
16.05.,Rodrigues P.,2,,,,,,3,3,54%,69% (31/45),49% (19/39),93% (13/14),26% (9/34),68% (17/25),57% (4/7),60% (50/84),44% (26/59),53% (76/143),7,0,89% (8/9),40% (4/10),63% (12/19),"['3', '4', '5', '4']","['1', '0', '6', '3']",[],[],[],3.39
16.05.,Alvarez Varona N.,0,,,,,,1,8,58%,74% (25/34),32% (8/25),43% (3/7),31% (14/45),51% (20/39),7% (1/14),56% (33/59),40% (34/84),47% (67/143),3,0,60% (6/10),11% (1/9),37% (7/19),"['4', '2']",[],[],[],[],1.29
14.05.,Alvarez Varona N.,2,,,,,,6,3,59%,73% (29/40),54% (15/28),100% (8/8),35% (13/37),63% (10/16),50% (3/6),65% (44/68),43% (23/53),55% (67/121),7,0,100% (9/9),38% (3/8),71% (12/17),"['3', '1']","['1', '0', '5', '2']",[],[],[],1.30
14.05.,Rodriguez L. J.,0,,,,,,6,3,70%,65% (24/37),38% (6/16),50% (3/6),28% (11/40),46% (13/28),0% (0/8),57% (30/53),35% (24/68),45% (54/121),3,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.33
13.05.,Alvarez Varona N.,2,,,,,,3,5,65%,86% (24/28),47% (7/15),0% (0/1),50% (10/20),73% (16/22),83% (5/6),72% (31/43),62% (26/42),67% (57/85),7,0,88% (7/8),71% (5/7),80% (12/15),"['2', '2', '4', '2', '6', '2']","['2', '0', '4', '0']",[],[],[],1.12
13.05.,Monzon I.,0,,,,,,1,6,48%,50% (10/20),27% (6/22),17% (1/6),14% (4/28),53% (8/15),100% (1/1),38% (16/42),28% (12/43),33% (28/85),3,1,29% (2/7),13% (1/8),20% (3/15),"['2', '1']",[],[],[],[],5.45
08.05.,Pucinelli de Almeida M.,2,,,,,,6,6,53%,67% (34/51),50% (23/46),82% (9/11),35% (14/40),63% (29/46),50% (6/12),59% (57/97),50% (43/86),55% (100/183),7,0,83% (10/12),50% (6/12),67% (16/24),"['2', '0', '5', '1']","['2', '3']","['2', '1', '4', '1', '6', '1']",[],[],1.47
08.05.,Alvarez Varona N.,1,,,,,,7,8,47%,65% (26/40),37% (17/46),50% (6/12),33% (17/51),50% (23/46),18% (2/11),50% (43/86),41% (40/97),45% (83/183),3,1,50% (6/12),17% (2/12),33% (8/24),[],"['3', '1', '6', '4']",[],[],[],2.56
06.05.,Alvarez Varona N.,2,,,,,,3,4,57%,72% (23/32),46% (11/24),25% (1/4),50% (19/38),68% (13/19),46% (6/13),61% (34/56),56% (32/57),58% (66/113),5,0,67% (6/9),67% (6/9),67% (12/18),"['1', '0', '3', '0', '5', '4']","['1', '0', '2', '1', '4', '1']",[],[],[],1.89
06.05.,Bueno G.,0,,,,,,0,3,67%,50% (19/38),32% (6/19),54% (7/13),28% (9/32),54% (13/24),75% (3/4),44% (25/57),39% (22/56),42% (47/113),5,4,33% (3/9),33% (3/9),33% (6/18),"['1', '3', '4', '4']","['1', '1']",[],[],[],1.83
28.04.,Boscardin Dias P.,2,,,,,,1,3,51%,68% (27/40),51% (20/39),43% (3/7),31% (16/52),60% (24/40),71% (5/7),59% (47/79),43% (40/92),51% (87/171),6,0,71% (10/14),33% (5/15),52% (15/29),"['3', '2']",[],"['2', '0', '3', '1', '4', '4', '6', '4']",[],[],2.25
28.04.,Alvarez Varona N.,1,,,,,,8,9,57%,69% (36/52),40% (16/40),29% (2/7),33% (13/40),49% (19/39),57% (4/7),57% (52/92),41% (32/79),49% (84/171),4,0,67% (10/15),29% (4/14),48% (14/29),[],"['3', '1']","['1', '2', '2', '3', '4', '3']",[],[],1.60
06.04.,Nijboer R.,2,,,,,,1,3,54%,77% (44/57),48% (23/48),50% (5/10),26% (20/77),61% (23/38),80% (4/5),64% (67/105),37% (43/115),50% (110/220),6,2,69% (11/16),24% (4/17),45% (15/33),[],"['2', '0', '6', '6']","['2', '3', '4', '5']",[],[],2.56
06.04.,Alvarez Varona N.,1,,,,,,5,4,67%,74% (57/77),39% (15/38),20% (1/5),23% (13/57),52% (25/48),50% (5/10),63% (72/115),36% (38/105),50% (110/220),4,3,76% (13/17),31% (5/16),55% (18/33),"['5', '3']","['2', '3', '6', '5']","['2', '0', '4', '2']",[],[],1.47
01.04.,Hassan B.,2,,,,,,3,4,51%,71% (25/35),56% (19/34),67% (6/9),41% (18/44),58% (11/19),50% (4/8),31,29,75% (6/8),64% (44/69),46% (29/63),55% (73/132),6,0,73% (8/11),40% (4/10),57% (12/21),"['2', '1', '3', '2', '6', '5']","['2', '0']",[],[],[],1.63
01.04.,Alvarez Varona N.,0,,,,,,1,0,70%,59% (26/44),42% (8/19),50% (4/8),29% (10/35),44% (15/34),33% (3/9),13,26,62% (8/13),54% (34/63),36% (25/69),45% (59/132),4,2,60% (6/10),27% (3/11),43% (9/21),"['2', '2', '5', '5', '6', '6']",[],[],[],[],2.19
25.03.,Yevseyev D.,2,,,,,,1,1,65%,66% (35/53),57% (16/28),33% (1/3),27% (12/44),60% (28/47),38% (3/8),63% (51/81),44% (40/91),53% (91/172),6,0,83% (10/12),25% (3/12),54% (13/24),"['5', '5', '7', '5']","['5', '5']",[],[],[],2.38
25.03.,Alvarez Varona N.,0,,,,,,2,4,48%,73% (32/44),40% (19/47),63% (5/8),34% (18/53),43% (12/28),67% (2/3),56% (51/91),37% (30/81),47% (81/172),4,0,75% (9/12),17% (2/12),46% (11/24),"['3', '2']","['3', '2']",[],[],[],1.54
19.03.,Jacquet K.,2,,,,,,6,2,62%,73% (35/48),55% (16/29),80% (8/10),38% (14/37),45% (13/29),50% (3/6),66% (51/77),41% (27/66),55% (78/143),7,0,82% (9/11),30% (3/10),57% (12/21),"['3', '1']","['1', '0', '5', '4']",[],[],[],1.48
19.03.,Alvarez Varona N.,0,,,,,,2,4,56%,62% (23/37),55% (16/29),50% (3/6),27% (13/48),45% (13/29),20% (2/10),59% (39/66),34% (26/77),45% (65/143),3,0,70% (7/10),18% (2/11),43% (9/21),[],"['3', '3', '5', '5']",[],[],[],2.53
18.03.,Alvarez Varona N.,2,,,,,,1,3,62%,78% (50/64),48% (19/40),67% (2/3),36% (25/69),48% (13/27),38% (3/8),66% (69/104),40% (38/96),54% (107/200),7,0,94% (15/16),21% (3/14),60% (18/30),"['2', '0', '5', '3']",[],"['5', '3']",[],[],1.42
18.03.,Pennaforti G.,1,,,,,,7,7,72%,64% (44/69),52% (14/27),63% (5/8),22% (14/64),53% (21/40),33% (1/3),60% (58/96),34% (35/104),47% (93/200),3,0,79% (11/14),6% (1/16),40% (12/30),"['2', '3']",[],[],[],[],2.56
16.03.,Alvarez Varona N.,2,,,,,,5,1,67%,80% (33/41),85% (17/20),0% (0/0),23% (9/39),44% (11/25),20% (1/5),82% (50/61),31% (20/64),56% (70/125),4,0,100% (11/11),10% (1/10),57% (12/21),[],"['2', '0']",[],[],[],1.20
16.03.,Slump S.,0,,,,,,6,2,61%,77% (30/39),56% (14/25),80% (4/5),20% (8/41),15% (3/20),0% (0/0),69% (44/64),18% (11/61),44% (55/125),6,0,90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],4.27
27.02.,Bar Biryukov P.,2,,,,,,16,5,60%,80% (36/45),60% (18/30),75% (3/4),22% (11/51),58% (19/33),29% (2/7),72% (54/75),36% (30/84),53% (84/159),6,0,91% (10/11),18% (2/11),55% (12/22),"['1', '0']","['3', '2']",[],[],[],2.94
27.02.,Alvarez Varona N.,0,,,,,,4,6,61%,78% (40/51),42% (14/33),71% (5/7),20% (9/45),40% (12/30),25% (1/4),64% (54/84),28% (21/75),47% (75/159),4,0,82% (9/11),9% (1/11),45% (10/22),[],"['3', '3']",[],[],[],1.37
25.02.,Alvarez Varona N.,1,,,,,,4,2,65%,71% (20/28),67% (10/15),0% (0/0),23% (5/22),55% (16/29),60% (3/5),70% (30/43),41% (21/51),54% (51/94),6,0,100% (7/7),38% (3/8),67% (10/15),"['1', '0', '6', '3']","['4', '2']",[],[],[],1.99
25.02.,Blanchet U.,0,,,,,,4,2,43%,77% (17/22),45% (13/29),40% (2/5),29% (8/28),33% (5/15),0% (0/0),59% (30/51),30% (13/43),46% (43/94),4,0,63% (5/8),0% (0/7),33% (5/15),[],[],[],[],[],1.75
24.02.,Alvarez Varona N.,2,,,,,,4,0,67%,71% (40/56),54% (15/28),33% (1/3),23% (9/39),50% (20/40),43% (3/7),65% (55/84),37% (29/79),52% (84/163),8,0,86% (12/14),23% (3/13),56% (15/27),"['2', '0']","['1', '0']","['5', '3']",[],[],1.42
24.02.,Moriya H.,1,,,,,,2,7,49%,77% (30/39),50% (20/40),57% (4/7),29% (16/56),46% (13/28),67% (2/3),63% (50/79),35% (29/84),48% (79/163),2,0,77% (10/13),14% (2/14),44% (12/27),[],"['1', '1', '4', '2']",[],[],[],2.73
23.02.,Alvarez Varona N.,2,,,,,,6,1,67%,81% (25/31),53% (8/15),0% (0/0),37% (13/35),67% (18/27),33% (4/12),72% (33/46),50% (31/62),59% (64/108),6,0,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '4', '1']","['1', '0', '3', '0']",[],[],[],1.11
23.02.,Sureshkumar M.,0,,,,,,4,3,56%,63% (22/35),33% (9/27),67% (8/12),19% (6/31),47% (7/15),0% (0/0),50% (31/62),28% (13/46),41% (44/108),4,3,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],5.65
14.02.,Rincon D.,2,,,,,,8,0,63%,71% (40/56),61% (20/33),25% (1/4),31% (18/58),51% (21/41),36% (4/11),67% (60/89),39% (39/99),53% (99/188),5,0,81% (13/16),27% (4/15),55% (17/31),"['1', '0']","['3', '1']","['2', '0', '4', '0']",[],[],1.84
14.02.,Alvarez Varona N.,1,,,,,,4,5,59%,69% (40/58),49% (20/41),64% (7/11),29% (16/56),39% (13/33),75% (3/4),61% (60/99),33% (29/89),47% (89/188),5,0,73% (11/15),19% (3/16),45% (14/31),"['1', '1']","['3', '4', '6', '5']",[],[],[],1.88
13.02.,Diez S.,0,,,,,,0,0,71%,50% (5/10),50% (2/4),50% (1/2),42% (5/12),75% (3/4),33% (1/3),50% (7/14),50% (8/16),50% (15/30),5,0,50% (1/2),50% (1/2),50% (2/4),"['1', '1']",[],[],[],[],2.53
13.02.,Alvarez Varona N.,0,,,,,,1,0,75%,58% (7/12),25% (1/4),67% (2/3),50% (5/10),50% (2/4),50% (1/2),50% (8/16),50% (7/14),50% (15/30),5,0,50% (1/2),50% (1/2),50% (2/4),"['1', '0']",[],[],[],[],1.48
11.02.,Alvarez Varona N.,2,,,,,,4,1,75%,70% (37/53),50% (9/18),100% (10/10),44% (15/34),50% (7/14),67% (4/6),65% (46/71),46% (22/48),57% (68/119),7,0,100% (9/9),44% (4/9),72% (13/18),"['6', '5']","['1', '0', '3', '0', '5', '0']",[],[],[],2.36
11.02.,Spizzirri E.,0,,,,,,1,1,71%,56% (19/34),50% (7/14),33% (2/6),30% (16/53),50% (9/18),0% (0/10),54% (26/48),35% (25/71),43% (51/119),3,0,56% (5/9),0% (0/9),28% (5/18),[],[],[],[],[],1.55
06.02.,Gaubas V.,2,,,,,,2,4,72%,63% (48/76),52% (15/29),38% (3/8),35% (27/78),57% (16/28),56% (5/9),60% (63/105),41% (43/106),50% (106/211),6,6,69% (11/16),31% (5/16),50% (16/32),"['1', '2']","['1', '2', '4', '3']","['2', '5', '4', '5']",[],[],2.63
06.02.,Alvarez Varona N.,1,,,,,,6,2,74%,65% (51/78),43% (12/28),44% (4/9),37% (28/76),48% (14/29),63% (5/8),59% (63/106),40% (42/105),50% (105/211),4,0,69% (11/16),31% (5/16),50% (16/32),"['2', '0', '6', '4']","['2', '0']","['2', '0', '4', '0']",[],[],1.45
04.02.,Alvarez Varona N.,2,,,,,,9,1,62%,72% (26/36),50% (11/22),50% (1/2),42% (14/33),63% (12/19),100% (4/4),64% (37/58),50% (26/52),57% (63/110),7,0,89% (8/9),44% (4/9),67% (12/18),"['4', '2', '6', '2']","['3', '3', '6', '4']",[],[],[],2.25
04.02.,Rincon D.,0,,,,,,0,2,63%,58% (19/33),37% (7/19),0% (0/4),28% (10/36),50% (11/22),50% (1/2),50% (26/52),36% (21/58),43% (47/110),3,0,56% (5/9),11% (1/9),33% (6/18),[],"['2', '1']",[],[],[],1.60
03.02.,Alvarez Varona N.,2,,,,,,8,1,65%,87% (26/30),63% (10/16),0% (0/0),36% (14/39),58% (7/12),43% (3/7),78% (36/46),41% (21/51),59% (57/97),6,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '4', '0']","['2', '1']",[],[],[],1.94
03.02.,Merida Aguilar D.,0,,,,,,0,2,76%,64% (25/39),42% (5/12),57% (4/7),13% (4/30),38% (6/16),0% (0/0),59% (30/51),22% (10/46),41% (40/97),4,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.79
02.02.,Alvarez Varona N.,2,,,,,,3,1,71%,81% (22/27),64% (7/11),100% (2/2),57% (17/30),67% (12/18),63% (5/8),76% (29/38),60% (29/48),67% (58/86),6,0,100% (7/7),71% (5/7),86% (12/14),"['3', '1', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],-
02.02.,Garcia Hernandez S.,0,,,,,,0,5,63%,43% (13/30),33% (6/18),38% (3/8),19% (5/27),36% (4/11),0% (0/2),40% (19/48),24% (9/38),33% (28/86),4,2,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],26.00
