Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
05.04. 15:35,Fett J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '2', '1', '4', '1', '6', '1']","['2', '0', '4', '0', '6', '0']",[],[],[],1.86
04.04. 14:40,Udvardy P.,2,6,4,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '3', '1', '5', '1']","['4', '5']","['1', '0', '4', '3', '5', '4']",[],[],1.37
04.04. 14:40,Grammatikopoulou V.,1,1,6,4,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '2']","['3', '1', '6', '4']","['2', '2', '4', '4']",[],[],2.99
03.04. 14:45,Udvardy P.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1', '4', '2', '6', '2']","['1', '1', '3', '3', '5', '3']",[],[],[],1.81
03.04. 14:45,Boskovic L.,0,2,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '3']","['1', '0', '3', '2']",[],[],[],1.91
02.04. 17:10,Udvardy P.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0', '5', '0']","['4', '3']",[],[],[],1.03
02.04. 17:10,Ivkovic L.,0,0,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],10.50
CHALLENGER WOMEN - SINGLES :  Antalya (Turkey),clay,header
26.03. 13:35,Udvardy P.,1,6,3,3,,,0,1,70%,58% (41/71),39% (12/31),65% (11/17),42% (25/60),50% (12/24),42% (5/12),6,52% (53/102),44% (37/84),48% (90/186),4,54% (7/13),38% (5/13),46% (12/26),"['3', '1', '5', '1', '6', '2']","['2', '4']","['2', '3']",[],[],2.33
26.03. 13:35,Bouzas Maneiro J.,2,2,6,6,,,1,8,71%,58% (35/60),50% (12/24),58% (7/12),42% (30/71),61% (19/31),35% (6/17),8,56% (47/84),48% (49/102),52% (96/186),5,62% (8/13),46% (6/13),54% (14/26),"['2', '5']","['1', '0', '4', '1', '6', '3']","['2', '0', '5', '3']",[],[],1.62
ITF WOMEN - SINGLES :  W75 Ricany (Czech Republic),hard,header
12.03. 16:20,Udvardy P.,0,4,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '2', '3', '4']",[],[],[],[],3.43
12.03. 16:20,Ferro F.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '3', '1', '6', '4']","['2', '0', '5', '1']",[],[],[],1.28
ITF WOMEN - SINGLES :  W75 Trnava (Slovakia),hard,header
07.03. 18:40,Udvardy P.,0,3,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1']","['2', '2', '3', '3']",[],[],[],2.10
07.03. 18:40,Sakatsume H.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2', '4', '2']","['2', '1', '3', '2', '4', '3', '6', '3']",[],[],[],1.68
06.03. 19:35,Udvardy P.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '4', '1', '5', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],1.09
06.03. 19:35,Smejkalova A.,0,2,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '4']",[],[],[],[],6.41
ITF WOMEN - SINGLES :  W50 Trnava (Slovakia),hard,header
01.03. 17:05,Udvardy P.,0,4,0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1']",[],[],[],[],2.45
01.03. 17:05,Pridankina E.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.51
29.02. 14:40,Udvardy P.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0']","['4', '3', '5', '4']",[],[],[],1.89
29.02. 14:40,Erjavec V.,0,3,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['4', '4']",[],[],[],1.83
28.02. 16:15,Udvardy P.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '4', '3', '6', '3']","['4', '4', '6', '4']",[],[],[],1.47
28.02. 16:15,Primorac I.,0,3,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2']","['4', '3']",[],[],[],2.56
ITF WOMEN - SINGLES :  W75 Porto (Portugal),hard,header
20.02. 19:00,Udvardy P.,1,6,6^7,5,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '3', '1', '5', '1']","['2', '1']","['3', '3', '4', '4']",[],[],1.83
20.02. 19:00,Hesse A.,2,1,7^9,7,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '2']","['4', '4']","['1', '0', '4', '3', '6', '5']",[],[],1.89
CHALLENGER WOMEN - SINGLES :  Mumbai (India),hard,header
05.02. 11:10,Udvardy P.,1,5,6,2,,,5,2,53%,57% (31/54),57% (27/47),64% (9/14),39% (23/59),41% (13/32),60% (3/5),8,57% (58/101),40% (36/91),49% (94/192),3,71% (10/14),23% (3/13),48% (13/27),"['3', '5', '5', '5']","['5', '3']",[],[],[],2.35
05.02. 11:10,Semenistaja D.,2,7,3,6,,,1,3,65%,61% (36/59),59% (19/32),40% (2/5),43% (23/54),43% (20/47),36% (5/14),7,60% (55/91),43% (43/101),51% (98/192),3,77% (10/13),29% (4/14),52% (14/27),"['5', '2', '6', '5']",[],"['3', '1', '6', '2']",[],[],1.56
WTA - SINGLES :  Hua Hin (Thailand) - Qualification,hard,header
28.01. 11:05,Udvardy P.,0,4,4,,,,1,4,44%,66% (23/35),47% (21/45),67% (8/12),36% (15/42),41% (9/22),100% (2/2),5,55% (44/80),38% (24/64),47% (68/144),3,60% (6/10),20% (2/10),40% (8/20),"['3', '3']","['2', '2']",[],[],[],2.31
28.01. 11:05,Paquet C.,2,6,6,,,,1,3,66%,64% (27/42),59% (13/22),0% (0/2),34% (12/35),53% (24/45),33% (4/12),5,63% (40/64),45% (36/80),53% (76/144),5,80% (8/10),40% (4/10),60% (12/20),"['2', '1', '5', '4']","['1', '0', '3', '2']",[],[],[],1.62
27.01. 09:35,Udvardy P.,2,6,6,,,,0,2,43%,75% (15/20),62% (16/26),50% (2/4),43% (13/30),59% (13/22),45% (5/11),7,67% (31/46),50% (26/52),58% (57/98),3,78% (7/9),56% (5/9),67% (12/18),"['3', '1', '5', '3']","['2', '1', '3', '2', '6', '3']",[],[],[],1.48
27.01. 09:35,Grammatikopoulou V.,0,3,3,,,,0,2,58%,57% (17/30),41% (9/22),55% (6/11),25% (5/20),38% (10/26),50% (2/4),7,50% (26/52),33% (15/46),42% (41/98),2,44% (4/9),22% (2/9),33% (6/18),"['3', '4']","['2', '2']",[],[],[],2.68
WTA - SINGLES :  Australian Open (Australia) - Qualification,hard,header
10.01. 10:50,Udvardy P.,0,6^4,3,,,,3,4,64%,62% (29/47),30% (8/27),58% (7/12),36% (14/39),44% (12/27),44% (4/9),15,17,80% (4/5),5,49% (36/73),40% (27/67),45% (63/140),2,50% (5/10),36% (4/11),43% (9/21),"['1', '1', '4', '4', '5', '5']","['1', '2']",[],[],[],2.30
10.01. 10:50,Hartono A.,2,7^7,6,,,,2,3,59%,64% (25/39),56% (15/27),56% (5/9),38% (18/47),70% (19/27),42% (5/12),26,24,67% (4/6),7,60% (40/67),51% (37/73),55% (77/140),4,64% (7/11),50% (5/10),57% (12/21),"['1', '0', '2', '1', '5', '4']","['2', '0', '5', '3']",[],[],[],1.60
CHALLENGER WOMEN - SINGLES :  Florianopolis (Brazil),clay,header
22.11.2023,Udvardy P.,0,5,2,,,,0,1,68%,45% (21/47),41% (9/22),40% (4/10),45% (30/67),25% (2/8),27% (3/11),5,43% (30/69),43% (32/75),43% (62/144),3,40% (4/10),33% (3/9),37% (7/19),"['3', '1', '5', '5']","['2', '4']",[],[],[],1.76
22.11.2023,Zarazua R.,2,7,6,,,,0,1,89%,55% (37/67),75% (6/8),73% (8/11),55% (26/47),59% (13/22),60% (6/10),11,57% (43/75),57% (39/69),57% (82/144),4,67% (6/9),60% (6/10),63% (12/19),"['3', '4', '5', '4', '6', '5']","['1', '0', '4', '1', '5', '2']",[],[],[],2.05
CHALLENGER WOMEN - SINGLES :  Colina (Chile),clay,header
17.11.2023,Udvardy P.,1,6,6^3,4,,,3,2,65%,61% (38/62),56% (19/34),50% (5/10),39% (30/77),46% (13/28),63% (5/8),6,59% (57/96),41% (43/105),50% (100/201),4,69% (11/16),31% (5/16),50% (16/32),"['1', '0', '5', '4']","['1', '0', '2', '1']","['3', '3']",[],[],2.06
17.11.2023,Bejlek S.,2,4,7^7,6,,,0,0,73%,61% (47/77),54% (15/28),38% (3/8),39% (24/62),44% (15/34),50% (5/10),7,59% (62/105),41% (39/96),50% (101/201),3,69% (11/16),31% (5/16),50% (16/32),"['1', '1']","['1', '1', '3', '3']","['3', '2', '4', '3']",[],[],1.72
16.11.2023,Udvardy P.,2,6,6,,,,1,2,64%,63% (24/38),62% (13/21),50% (2/4),50% (17/34),65% (11/17),83% (5/6),7,63% (37/59),55% (28/51),59% (65/110),4,78% (7/9),56% (5/9),67% (12/18),"['2', '0', '4', '4', '6', '4']","['3', '1', '6', '2']",[],[],[],1.66
